_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,1,0,0,0,0,0.0,-2.510365911245101,0.0,0.0,0.0,0.0,hsa04640,M010000,1,0,KEGG Pathway,24,Hematopoietic cell lineage,,-2.510365911245101,5.09983164983165,4.086372410357522,30293,99,300,5,1.6666666666666667,0.7391185942027817,1435|2811|3553|3569|7037,CSF1|GP1BA|IL1B|IL6|TFRC,-1.747895901560633,0,0.0,,,,,
0,0,0,1,0,0,0.0,0.0,0.0,-2.5067354409849814,0.0,0.0,GO:0031577,M000100,1,0,GO Biological Processes,19,spindle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.5067354409849814,10.199663299663301,5.016341534647232,30293,30,297,3,1.0101010101010102,0.5802292504076291,701|3550|5347,BUB1B|IK|PLK1,-1.7446446306467571,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.500558120363145,0.0,0.0,0.0,GO:0033059,M001000,1,0,GO Biological Processes,19,cellular pigmentation,19_GO:0043473 pigmentation,-2.500558120363145,6.621420765027322,4.395337408127725,30293,61,300,4,1.3333333333333333,0.6622073078111707,5861|8943|11234|282991,RAB1A|AP3D1|HPS5|BLOC1S2,-1.7402894497707022,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.500558120363145,0.0,0.0,0.0,R-HSA-163841,M001000,1,0,Reactome Gene Sets,6,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",,-2.500558120363145,6.621420765027322,4.395337408127725,30293,61,300,4,1.3333333333333333,0.6622073078111707,5045|23210|55239|285381,FURIN|JMJD6|OGFOD1|DPH3,-1.7402894497707022,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.500558120363145,0.0,0.0,0.0,0.0,WP3945,M010000,1,0,WikiPathways,27,TYROBP causal network in microglia,,-2.500558120363145,6.621420765027322,4.395337408127725,30293,61,300,4,1.3333333333333333,0.6622073078111707,718|6776|7133|58191,C3|STAT5A|TNFRSF1B|CXCL16,-1.7402894497707022,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4985391976869926,0.0,GO:0060037,M000010,1,0,GO Biological Processes,19,pharyngeal system development,19_GO:0032502 developmental process,-2.4985391976869926,10.1314381270903,4.996043302097397,30293,30,299,3,1.0033444816053512,0.5763677872038926,652|3199|6495,BMP4|HOXA2|SIX1,-1.7388936731557587,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4985391976869926,0.0,R-HSA-3000157,M000010,1,0,Reactome Gene Sets,6,Laminin interactions,,-2.4985391976869926,10.1314381270903,4.996043302097397,30293,30,299,3,1.0033444816053512,0.5763677872038926,1288|3910|4811,COL4A6|LAMA4|NID1,-1.7388936731557587,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.494463123926199,0.0,0.0,0.0,0.0,GO:0001562,M010000,1,0,GO Biological Processes,19,response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.494463123926199,10.097666666666667,4.985965930359655,30293,30,300,3,1.0,0.5744562646538028,602|2634|4615,BCL3|GBP2|MYD88,-1.7362270236444997,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.494463123926199,0.0,0.0,0.0,GO:0006536,M001000,1,0,GO Biological Processes,19,glutamate metabolic process,19_GO:0008152 metabolic process,-2.494463123926199,10.097666666666667,4.985965930359655,30293,30,300,3,1.0,0.5744562646538028,2744|4942|5832,GLS|OAT|ALDH18A1,-1.7362270236444997,0,0.0,,,,,
1,0,0,0,0,0,-2.494463123926199,0.0,0.0,0.0,0.0,0.0,R-HSA-9674555,M100000,1,0,Reactome Gene Sets,6,Signaling by CSF3 (G-CSF),,-2.494463123926199,10.097666666666667,4.985965930359655,30293,30,300,3,1.0,0.5744562646538028,6464|6772|7297,SHC1|STAT1|TYK2,-1.7362270236444997,0,0.0,,,,,
1,0,0,0,0,0,-2.494463123926199,0.0,0.0,0.0,0.0,0.0,WP4494,M100000,1,0,WikiPathways,27,Selective expression of chemokine receptors during T cell polarization,,-2.494463123926199,10.097666666666667,4.985965930359655,30293,30,300,3,1.0,0.5744562646538028,3459|3460|8809,IFNGR1|IFNGR2|IL18R1,-1.7362270236444997,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.491553460975398,0.0,0.0,0.0,0.0,GO:0008593,M010000,1,0,GO Biological Processes,19,regulation of Notch signaling pathway,19_GO:0050896 response to stimulus,-2.491553460975398,5.0488333333333335,4.055938992846726,30293,100,300,5,1.6666666666666667,0.7391185942027817,3572|6091|6092|8626|55589,IL6ST|ROBO1|ROBO2|TP63|BMP2K,-1.7337009566102048,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.259658302847476,GO:0010976,M000001,1,0,GO Biological Processes,19,positive regulation of neuron projection development,19_GO:0032502 developmental process,-2.4845405536075726,1.9905068544315183,3.1635449741829773,30293,161,1796,19,1.0579064587973275,0.2414132017241099,322|2316|2896|2909|3480|4192|4780|5048|5584|5754|5764|6376|8507|8578|8837|22871|55714|64175|91752,APBB1|FLNA|GRN|ARHGAP35|IGF1R|MDK|NFE2L2|PAFAH1B1|PRKCI|PTK7|PTN|CX3CL1|ENC1|SCARF1|CFLAR|NLGN1|TENM3|P3H1|ZNF804A,-1.5033883783212343,0,0.0,,,,,
1,0,0,0,0,0,-2.4803683871927302,0.0,0.0,0.0,0.0,0.0,GO:0120254,M100000,1,0,GO Biological Processes,19,olefinic compound metabolic process,19_GO:0008152 metabolic process,-2.4803683871927302,4.178344827586207,3.8368110196826835,30293,145,300,6,2.0,0.808290376865476,3992|5743|8605|9415|29785|54898,FADS1|PTGS2|PLA2G4C|FADS2|CYP2S1|ELOVL2,-1.7230264944362144,0,0.0,,,,,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.480112821921884,-2.474941075723129,GO:1900024,M000011,2,0,GO Biological Processes,19,regulation of substrate adhesion-dependent cell spreading,19_GO:0050789 regulation of biological process,-2.480112821921884,6.536411694896969,4.356927568995068,30293,62,299,4,1.3377926421404682,0.6644070332925197,1946|4192|6281|8874,EFNA5|MDK|S100A10|ARHGEF7,-1.7230264944362144,0,0.0,,,,,
0,1,0,1,0,0,0.0,-2.3386439269200356,0.0,-2.3507899515605386,0.0,0.0,GO:0002717,M010100,2,0,GO Biological Processes,19,positive regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4780403440599468,3.4726025153936853,3.6214629681287005,30293,34,1796,7,0.3897550111358575,0.1470261861455871,3133|3134|3135|3822|3823|5817|8302,HLA-E|HLA-F|HLA-G|KLRC2|KLRC3|PVR|KLRC4,-1.4994906762004034,0,0.0,,,,,
1,0,0,0,0,0,-2.3386439269200356,0.0,0.0,0.0,0.0,0.0,GO:0034405,M100000,1,0,GO Biological Processes,19,response to fluid shear stress,19_GO:0050896 response to stimulus,-2.4780403440599468,3.4726025153936853,3.6214629681287005,30293,34,1796,7,0.3897550111358575,0.1470261861455871,4092|4780|5025|5310|5743|7980|10370,SMAD7|NFE2L2|P2RX4|PKD1|PTGS2|TFPI2|CITED2,-1.4994906762004034,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.342677906657382,0.0,R-HSA-192105,M000010,1,0,Reactome Gene Sets,6,Synthesis of bile acids and bile salts,,-2.4780403440599468,3.4726025153936853,3.6214629681287005,30293,34,1796,7,0.3897550111358575,0.1470261861455871,1593|6256|9023|9885|10499|80270|114883,CYP27A1|RXRA|CH25H|OSBPL2|NCOA2|HSD3B7|OSBPL9,-1.4994906762004034,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.3386439269200356,0.0,0.0,0.0,0.0,WP5321,M010000,1,0,WikiPathways,27,Prostaglandin and leukotriene metabolism in senescence,,-2.4780403440599468,3.4726025153936853,3.6214629681287005,30293,34,1796,7,0.3897550111358575,0.1470261861455871,109|2687|5321|5731|5734|5743|9536,ADCY3|GGT5|PLA2G4A|PTGER1|PTGER4|PTGS2|PTGES,-1.4994906762004034,0,0.0,,,,,
1,0,0,0,0,0,-2.474941075723129,0.0,0.0,0.0,0.0,0.0,GO:0008637,M100000,1,0,GO Biological Processes,19,apoptotic mitochondrial changes,19_GO:0009987 cellular process,-2.476901819282312,2.7204720166678644,3.4043544448997625,30293,62,1796,10,0.5567928730512249,0.17558250017063287,637|2537|3433|5366|6648|7157|10105|10899|56947|282991,BID|IFI6|IFIT2|PMAIP1|SOD2|TP53|PPIF|JTB|MFF|BLOC1S2,-1.4987315697602335,0,0.0,,,,,
1,1,0,0,0,0,-2.474941075723129,-2.474941075723129,0.0,0.0,0.0,0.0,GO:0002820,M110000,2,0,GO Biological Processes,19,negative regulation of adaptive immune response,19_GO:0002376 immune system process,-2.474941075723129,6.514623655913978,4.347104849744771,30293,62,300,4,1.3333333333333333,0.6622073078111707,3575|3718|9466|80149,IL7R|JAK3|IL27RA|ZC3H12A,-1.7198583105207648,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.474941075723129,0.0,0.0,0.0,0.0,GO:0019674,M010000,1,0,GO Biological Processes,19,NAD metabolic process,19_GO:0008152 metabolic process,-2.474941075723129,6.514623655913978,4.347104849744771,30293,62,300,4,1.3333333333333333,0.6622073078111707,2820|10135|83666|84875,GPD2|NAMPT|PARP9|PARP10,-1.7198583105207648,0,0.0,,,,,
0,0,0,1,0,0,0.0,0.0,0.0,-2.4731472644243304,0.0,0.0,GO:0010389,M000100,1,0,GO Biological Processes,19,regulation of G2/M transition of mitotic cell cycle,19_GO:0050789 regulation of biological process,-2.4731472644243304,4.999834950815343,4.0263723411046906,30293,102,297,5,1.6835016835016836,0.7465205268958245,983|5347|8883|9212|9928,CDK1|PLK1|NAE1|AURKB|KIF14,-1.7184242632030997,0,0.0,,,,,
1,0,0,0,0,0,-2.472966386096204,0.0,0.0,0.0,0.0,0.0,WP5287,M100000,1,0,WikiPathways,27,17q12 copy number variation syndrome,,-2.472966386096204,4.998844884488449,4.02590897453354,30293,101,300,5,1.6666666666666667,0.7391185942027817,6347|6352|6354|91607|162394,CCL2|CCL5|CCL7|SLFN11|SLFN5,-1.7184242632030997,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.052646238993015,0.0,0.0,0.0,0.0,GO:0045124,M010000,1,0,GO Biological Processes,19,regulation of bone resorption,19_GO:0042592 homeostatic process,-2.4701366670464813,3.1380328378308393,3.522114567001036,30293,43,1796,8,0.44543429844098,0.15713366937114145,1956|3569|4982|5166|6522|7037|7128|169200,EGFR|IL6|TNFRSF11B|PDK4|SLC4A2|TFRC|TNFAIP3|TMEM64,-1.49323814458804,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.052646238993015,0.0,0.0,0.0,GO:0150115,M001000,1,0,GO Biological Processes,19,cell-substrate junction organization,19_GO:0009987 cellular process,-2.4701366670464813,3.1380328378308393,3.522114567001036,30293,43,1796,8,0.44543429844098,0.15713366937114145,87|395|2335|3915|7145|8874|10395|51762,ACTN1|ARHGAP6|FN1|LAMC1|TNS1|ARHGEF7|DLC1|RAB8B,-1.49323814458804,0,0.0,,,,,
1,1,0,0,0,0,-2.052646238993015,-2.052646238993015,0.0,0.0,0.0,0.0,GO:2000403,M110000,2,0,GO Biological Processes,19,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.4701366670464813,3.1380328378308393,3.522114567001036,30293,43,1796,8,0.44543429844098,0.15713366937114145,387|3627|6352|6354|6364|6868|9943|58494,RHOA|CXCL10|CCL5|CCL7|CCL20|ADAM17|OXSR1|JAM2,-1.49323814458804,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.052646238993015,R-HSA-1489509,M000001,1,0,Reactome Gene Sets,6,DAG and IP3 signaling,,-2.4701366670464813,3.1380328378308393,3.522114567001036,30293,43,1796,8,0.44543429844098,0.15713366937114145,109|113|805|3708|3709|3838|5575|84254,ADCY3|ADCY7|CALM2|ITPR1|ITPR2|KPNA2|PRKAR1B|CAMKK1,-1.49323814458804,0,0.0,,,,,
1,1,0,0,0,0,-2.052646238993015,-2.052646238993015,0.0,0.0,0.0,0.0,WP5329,M110000,2,0,WikiPathways,27,Cholesterol biosynthesis pathway in hepatocytes,,-2.4701366670464813,3.1380328378308393,3.522114567001036,30293,43,1796,8,0.44543429844098,0.15713366937114145,1593|2224|4047|7108|9023|9415|29116|54898,CYP27A1|FDPS|LSS|TM7SF2|CH25H|FADS2|MYLIP|ELOVL2,-1.49323814458804,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.465687121627921,0.0,0.0,0.0,GO:0032984,M001000,1,0,GO Biological Processes,19,protein-containing complex disassembly,19_GO:0009987 cellular process,-2.465687121627921,4.149726027397261,3.8154151891551047,30293,146,300,6,2.0,0.808290376865476,1072|2935|3799|9645|25978|81671,CFL1|GSPT1|KIF5B|MICAL2|CHMP2B|VMP1,-1.7130631000758803,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.465687121627921,GO:0051592,M000001,1,0,GO Biological Processes,19,response to calcium ion,19_GO:0050896 response to stimulus,-2.465687121627921,4.149726027397261,3.8154151891551047,30293,146,300,6,2.0,0.808290376865476,805|2354|4205|6382|7057|22872,CALM2|FOSB|MEF2A|SDC1|THBS1|SEC31A,-1.7130631000758803,0,0.0,,,,,
0,0,0,1,1,0,0.0,0.0,0.0,-2.465664116812352,-2.4574889566648817,0.0,WP3996,M000110,2,0,WikiPathways,27,Ethanol effects on histone modifications,,-2.465664116812352,9.870641902899969,4.916970553038526,30293,31,297,3,1.0101010101010102,0.5802292504076291,125|6573|8854,ADH1B|SLC19A1|ALDH1A2,-1.7130631000758803,0,0.0,,,,,
1,0,0,0,0,0,-2.46558053640257,0.0,0.0,0.0,0.0,0.0,R-HSA-2559583,M100000,1,0,Reactome Gene Sets,6,Cellular Senescence,,-2.46558053640257,3.624803418803419,3.677561273846897,30293,195,300,7,2.3333333333333335,0.8715673408461504,1051|3552|3576|4790|5606|5970|7157,CEBPB|IL1A|CXCL8|NFKB1|MAP2K3|RELA|TP53,-1.7130631000758803,0,0.0,,,,,
1,1,0,0,0,0,-2.0400505033132292,-2.0400505033132292,0.0,0.0,0.0,0.0,GO:1901361,M110000,2,0,GO Biological Processes,19,organic cyclic compound catabolic process,19_GO:0008152 metabolic process,-2.462872621258465,1.577482334844819,2.9810075424356652,30293,417,1796,39,2.1714922048997773,0.34392099277719185,272|957|1593|1774|1890|2026|2081|2645|2935|3303|3669|4780|4907|4939|4968|5315|6996|8578|9125|9583|9652|9775|9924|10535|10846|10957|11157|11165|23475|25819|25939|57089|60489|80149|115752|200316|219988|255967|259307,AMPD3|ENTPD5|CYP27A1|DNASE1L1|TYMP|ENO2|ERN1|GCK|GSPT1|HSPA1A|ISG20|NFE2L2|NT5E|OAS2|OGG1|PKM|TDG|SCARF1|CNOT9|ENTPD4|SKIC3|EIF4A3|PAN2|RNASEH2A|PDE10A|PNRC1|LSM6|NUDT3|QPRT|NOCT|SAMHD1|ENTPD7|APOBEC3G|ZC3H12A|DIS3L|APOBEC3F|PATL1|PAN3|IL4I1,-1.486185691730837,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4613150950850655,0.0,GO:0045664,M000010,1,0,GO Biological Processes,19,regulation of neuron differentiation,19_GO:0032502 developmental process,-2.4613150950850655,3.6183707596751074,3.671807872194362,30293,196,299,7,2.3411371237458196,0.8744473445186906,652|2309|3199|5087|6495|8200|22871,BMP4|FOXO3|HOXA2|PBX1|SIX1|GDF5|NLGN1,-1.709050082178387,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4607579109763456,0.0,GO:0048477,M000010,1,0,GO Biological Processes,19,oogenesis,19_GO:0022414 reproductive process,-2.4607579109763456,4.966391238769755,4.0062612056149005,30293,102,299,5,1.6722408026755853,0.7415695434982698,2309|4192|5764|10919|201164,FOXO3|MDK|PTN|EHMT2|PLD6,-1.708619054782799,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4574889566648817,0.0,GO:0098868,M000010,1,0,GO Biological Processes,19,bone growth,19_GO:0040007 growth,-2.4574889566648817,9.804617542345452,4.896941364140605,30293,31,299,3,1.0033444816053512,0.5763677872038926,5916|7048|54796,RARG|TGFBR2|BNC2,-1.7058543611746093,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4574889566648817,0.0,R-HSA-4641262,M000010,1,0,Reactome Gene Sets,6,Disassembly of the destruction complex and recruitment of AXIN to the membrane,,-2.4574889566648817,9.804617542345452,4.896941364140605,30293,31,299,3,1.0033444816053512,0.5763677872038926,1856|2535|5525,DVL2|FZD2|PPP2R5A,-1.7058543611746093,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.454958683679058,0.0,GO:0001655,M000010,1,0,GO Biological Processes,19,urogenital system development,19_GO:0032502 developmental process,-2.454958683679058,6.432659128311302,4.309689998521419,30293,63,299,4,1.3377926421404682,0.6644070332925197,652|1027|5087|5916,BMP4|CDKN1B|PBX1|RARG,-1.7057670546897206,0,0.0,,,,,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.454958683679058,-2.449798039509951,hsa05217,M000011,2,0,KEGG Pathway,24,Basal cell carcinoma,,-2.454958683679058,6.432659128311302,4.309689998521419,30293,63,299,4,1.3377926421404682,0.6644070332925197,652|1856|2535|6608,BMP4|DVL2|FZD2|SMO,-1.7057670546897206,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.4546001342011885,WP399,M000001,1,0,WikiPathways,27,Wnt signaling pathway and pluripotency,,-2.4546001342011885,4.949836601307189,3.9962726831833115,30293,102,300,5,1.6666666666666667,0.7391185942027817,387|1499|5048|5584|8325,RHOA|CTNNB1|PAFAH1B1|PRKCI|FZD8,-1.7057670546897206,0,0.0,,,,,
1,0,0,0,0,0,-2.453423423268188,0.0,0.0,0.0,0.0,0.0,GO:0001782,M100000,1,0,GO Biological Processes,19,B cell homeostasis,19_GO:0042592 homeostatic process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,3575|7128|55619,IL7R|TNFAIP3|DOCK10,-1.7057670546897206,0,0.0,,,,,
1,0,0,0,0,0,-2.453423423268188,0.0,0.0,0.0,0.0,0.0,GO:0010667,M100000,1,0,GO Biological Processes,19,negative regulation of cardiac muscle cell apoptotic process,19_GO:0048519 negative regulation of biological process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,4780|8837|93649,NFE2L2|CFLAR|MYOCD,-1.7057670546897206,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.453423423268188,GO:0010880,M000001,1,0,GO Biological Processes,19,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,19_GO:0042592 homeostatic process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,805|1756|5350,CALM2|DMD|PLN,-1.7057670546897206,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.453423423268188,0.0,0.0,0.0,GO:0051654,M001000,1,0,GO Biological Processes,19,establishment of mitochondrion localization,19_GO:0051179 localization,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,3799|7345|80179,KIF5B|UCHL1|MYO19,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,GO:0071353,M010000,1,0,GO Biological Processes,19,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,4783|5371|6776,NFIL3|PML|STAT5A,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,GO:0072525,M010000,1,0,GO Biological Processes,19,pyridine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,10135|83666|84875,NAMPT|PARP9|PARP10,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,GO:1900017,M010000,1,0,GO Biological Processes,19,positive regulation of cytokine production involved in inflammatory response,19_GO:0048518 positive regulation of biological process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,3569|4615|7098,IL6|MYD88|TLR3,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,GO:1901185,M010000,1,0,GO Biological Processes,19,negative regulation of ERBB signaling pathway,19_GO:0048519 negative regulation of biological process,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,1956|5771|23636,EGFR|PTPN2|NUP62,-1.7057670546897206,0,0.0,,,,,
1,0,0,0,0,0,-2.453423423268188,0.0,0.0,0.0,0.0,0.0,GO:1905710,M100000,1,0,GO Biological Processes,19,positive regulation of membrane permeability,19_GO:0065007 biological regulation,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,637|7157|10105,BID|TP53|PPIF,-1.7057670546897206,0,0.0,,,,,
1,0,0,0,0,0,-2.453423423268188,0.0,0.0,0.0,0.0,0.0,R-HSA-9680350,M100000,1,0,Reactome Gene Sets,6,Signaling by CSF1 (M-CSF) in myeloid cells,,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,6464|6772|146433,SHC1|STAT1|IL34,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,WP4304,M010000,1,0,WikiPathways,27,Oligodendrocyte specification and differentiation leading to myelin components for CNS,,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,2919|2920|3553,CXCL1|CXCL2|IL1B,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,WP4719,M010000,1,0,WikiPathways,27,Eicosanoid metabolism via cyclooxygenases COX,,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,231|5321|9536,AKR1B1|PLA2G4A|PTGES,-1.7057670546897206,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.453423423268188,0.0,0.0,0.0,0.0,WP5122,M010000,1,0,WikiPathways,27,Prostaglandin and leukotriene metabolism in senescence,,-2.453423423268188,9.771935483870967,4.886997422597991,30293,31,300,3,1.0,0.5744562646538028,5321|5734|9536,PLA2G4A|PTGER4|PTGES,-1.7057670546897206,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.451131754815272,R-HSA-8980692,M000001,1,0,Reactome Gene Sets,6,RHOA GTPase cycle,,-2.451131754815272,4.121496598639456,3.7942097322637593,30293,147,300,6,2.0,0.808290376865476,387|392|5924|10395|10424|65124,RHOA|ARHGAP1|RASGRF2|DLC1|PGRMC2|SOWAHC,-1.7045419657543885,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.451131754815272,hsa05224,M000001,1,0,KEGG Pathway,24,Breast cancer,,-2.451131754815272,4.121496598639456,3.7942097322637593,30293,147,300,6,2.0,0.808290376865476,1499|3280|3480|4616|8325|10000,CTNNB1|HES1|IGF1R|GADD45B|FZD8|AKT3,-1.7045419657543885,0,0.0,,,,,
0,0,1,0,0,0,0.0,0.0,-2.449798039509951,0.0,0.0,0.0,GO:0008154,M001000,1,0,GO Biological Processes,19,actin polymerization or depolymerization,19_GO:0009987 cellular process,-2.449798039509951,6.411216931216931,4.299924138565746,30293,63,300,4,1.3333333333333333,0.6622073078111707,1072|7408|9645|55740,CFL1|VASP|MICAL2|ENAH,-1.7045419657543885,0,0.0,,,,,
1,1,0,0,0,0,-2.449798039509951,-2.449798039509951,0.0,0.0,0.0,0.0,GO:0010803,M110000,2,0,GO Biological Processes,19,regulation of tumor necrosis factor-mediated signaling pathway,19_GO:0050896 response to stimulus,-2.449798039509951,6.411216931216931,4.299924138565746,30293,63,300,4,1.3333333333333333,0.6622073078111707,1540|7128|7186|84888,CYLD|TNFAIP3|TRAF2|SPPL2A,-1.7045419657543885,0,0.0,,,,,
0,0,0,1,0,0,0.0,0.0,0.0,-2.4466236255283444,0.0,0.0,GO:0006397,M000100,1,0,GO Biological Processes,19,mRNA processing,19_GO:0008152 metabolic process,-2.4466236255283444,2.492789401139707,3.318387586164218,30293,491,297,12,4.040404040404041,1.142558325001075,1477|3550|5930|9541|9733|9775|10250|10450|11157|22938|199746|255967,CSTF1|IK|RBBP6|CIR1|SART3|EIF4A3|SRRM1|PPIE|LSM6|SNW1|U2AF1L4|PAN3,-1.7016157909804002,0,0.0,,,,,
0,1,0,0,0,0,0.0,-2.4412775443408705,0.0,0.0,0.0,0.0,GO:0090276,M010000,1,0,GO Biological Processes,19,regulation of peptide hormone secretion,19_GO:0051179 localization,-2.4412775443408705,3.5880033840947547,3.6446699958686346,30293,197,300,7,2.3333333333333335,0.8715673408461504,1956|3553|3569|3708|51762|79751|415116,EGFR|IL1B|IL6|ITPR1|RAB8B|SLC25A22|PIM3,-1.6968896877453281,0,0.0,,,,,
1,0,0,0,0,0,-2.4364502888634263,0.0,0.0,0.0,0.0,0.0,hsa04137,M100000,1,0,KEGG Pathway,24,Mitophagy - animal,,-2.4364502888634263,4.901779935275081,3.967020772515426,30293,103,300,5,1.6666666666666667,0.7391185942027817,5970|7157|7186|8878|10133,RELA|TP53|TRAF2|SQSTM1|OPTN,-1.6931761671244825,0,0.0,,,,,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.22139092667767,WP4216,M000001,1,0,WikiPathways,27,Chromosomal and microsatellite instability in colorectal cancer,,-2.4338231651913764,2.541591664886963,3.310557402437808,30293,73,1796,11,0.6124721603563474,0.18410091809868587,387|842|1499|4616|5366|5743|5880|7040|7048|7157|10000,RHOA|CASP9|CTNNB1|GADD45B|PMAIP1|PTGS2|RAC2|TGFB1|TGFBR2|TP53|AKT3,-1.4630758560270753,0,0.0,,,,,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.4302632163946662,0.0,R-HSA-9707564,M000010,1,0,Reactome Gene Sets,6,Cytoprotection by HMOX1,,-2.4302632163946662,6.332148829431438,4.263465315044713,30293,64,299,4,1.3377926421404682,0.6644070332925197,1387|6256|10499|10628,CREBBP|RXRA|NCOA2|TXNIP,-1.6871126668522891,0,0.0,,,,,
