_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,0,0,0,-3.8,0,0,0,0,C0042842,M010000,1,0,DisGeNET,35,Vitamin A Deficiency,,-3.8,9.9,6.4,30293,51,299,5,1.7,0.74,4069|4303|5950|8694|51109,LYZ|FOXO4|RBP4|DGAT1|RDH11,-2.6,0
1,1,0,0,0,0,-3.8,-2,0,0,0,0,C0033687,M110000,2,0,DisGeNET,35,Proteinuria,,-3.8,4.2,5,30293,239,300,10,3.3,1,355|2625|3162|3383|7035|7461|8879|9663|64423|81615,FAS|GATA3|HMOX1|ICAM1|TFPI|CLIP2|SGPL1|LPIN2|INF2|TMEM163,-2.6,0
0,1,1,0,1,1,0,-3.8,-3.2,0,-2.5,-2.5,C0342257,M011011,4,0,DisGeNET,35,Complications of Diabetes Mellitus,,-3.8,4.2,5,30293,240,299,10,3.3,1,682|847|1650|3030|5176|5589|7108|7351|7494|8431,BSG|CAT|DDOST|HADHA|SERPINF1|PRKCSH|TM7SF2|UCP2|XBP1|NR0B2,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0027877,M000100,1,0,DisGeNET,35,Neuronal Ceroid-Lipofuscinoses,,-3.8,9.9,6.4,30293,51,300,5,1.7,0.74,351|1182|2571|2896|5603,APP|CLCN3|GAD1|GRN|MAPK13,-2.6,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C0079474,M000010,1,0,DisGeNET,35,Hallopeau-Siemens Disease,,-3.8,9.9,6.4,30293,51,300,5,1.7,0.74,649|960|3688|5293|6876,BMP1|CD44|ITGB1|PIK3CD|TAGLN,-2.6,0
0,0,0,1,1,0,0,0,0,-2.8,-3.8,0,C0278512,M000110,2,0,DisGeNET,35,Metastatic osteosarcoma,,-3.8,9.9,6.4,30293,51,300,5,1.7,0.74,800|960|1906|3491|4318,CALD1|CD44|EDN1|CCN1|MMP9,-2.6,0
0,0,1,0,0,1,0,0,-2.8,0,0,-3.8,C1535510,M001001,2,0,DisGeNET,35,ADENOMAS AND ADENOCARCINOMAS,,-3.8,9.9,6.4,30293,51,300,5,1.7,0.74,965|1029|1499|5817|23158,CD58|CDKN2A|CTNNB1|PVR|TBC1D9,-2.6,0
0,0,0,0,0,1,0,0,0,0,0,-3.8,C0023075,M000001,1,0,DisGeNET,35,Laryngostenosis,,-3.8,28,8.8,30293,11,300,3,1,0.57,2317|3909|55612,FLNB|LAMA3|FERMT1,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0030299,M000100,1,0,DisGeNET,35,Pancreatic Pseudocyst,,-3.8,28,8.8,30293,11,300,3,1,0.57,5644|5645|6690,PRSS1|PRSS2|SPINK1,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0262376,M000100,1,0,DisGeNET,35,anxiety generalized,,-3.8,28,8.8,30293,11,300,3,1,0.57,351|2571|10163,APP|GAD1|WASF2,-2.6,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C0342191,M100000,1,0,DisGeNET,35,Familial dyshormonogenetic goiter,,-3.8,28,8.8,30293,11,300,3,1,0.57,6528|50506|405753,SLC5A5|DUOX2|DUOXA2,-2.6,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C0600178,M100000,1,0,DisGeNET,35,External Carotid Artery Diseases,,-3.8,28,8.8,30293,11,300,3,1,0.57,2950|3162|5328,GSTP1|HMOX1|PLAU,-2.6,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C0750986,M100000,1,0,DisGeNET,35,Internal Carotid Artery Diseases,,-3.8,28,8.8,30293,11,300,3,1,0.57,2950|3162|5328,GSTP1|HMOX1|PLAU,-2.6,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C0750987,M100000,1,0,DisGeNET,35,"Arterial Diseases, Common Carotid",,-3.8,28,8.8,30293,11,300,3,1,0.57,2950|3162|5328,GSTP1|HMOX1|PLAU,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0857002,M000100,1,0,DisGeNET,35,Scirrhous gastric carcinoma,,-3.8,28,8.8,30293,11,300,3,1,0.57,7040|7076|27122,TGFB1|TIMP1|DKK3,-2.6,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C1264610,M100000,1,0,DisGeNET,35,Infectious peritonitis,,-3.8,28,8.8,30293,11,300,3,1,0.57,3267|3455|3659,AGFG1|IFNAR2|IRF1,-2.6,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C1335392,M000010,1,0,DisGeNET,35,Pericytic Neoplasm,,-3.8,28,8.8,30293,11,300,3,1,0.57,960|4318|10763,CD44|MMP9|NES,-2.6,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C1848862,M000100,1,0,DisGeNET,35,Miller-McKusick-Malvaux-Syndrome (3M Syndrome),,-3.8,28,8.8,30293,11,300,3,1,0.57,3485|9820|89953,IGFBP2|CUL7|KLC4,-2.6,0
0,0,0,1,0,1,0,0,0,-3.8,0,-2.5,C0751072,M000101,2,0,DisGeNET,35,Frontotemporal Lobar Degeneration,,-3.8,4.7,5.1,30293,195,300,9,3,0.98,348|351|1308|1471|2896|4240|5909|7040|10577,APOE|APP|COL17A1|CST3|GRN|MFGE8|RAP1GAP|TGFB1|NPC2,-2.6,0
0,1,1,1,0,0,0,-2.2,-2.2,-3.8,0,0,C1963943,M011100,3,0,DisGeNET,35,Atherothrombosis,,-3.8,6.1,5.5,30293,115,300,7,2.3,0.87,348|633|2153|2159|5562|9518|54858,APOE|BGN|F5|F10|PRKAA1|GDF15|PGPEP1,-2.6,0
1,1,1,1,0,0,-3.1,-3.8,-2.5,-3.1,0,0,C0341439,M111100,4,0,DisGeNET,35,Chronic liver disease,,-3.8,4.7,5.1,30293,196,299,9,3,0.99,174|2147|2264|3026|5950|7276|8431|8574|51280,AFP|F2|FGFR4|HABP2|RBP4|TTR|NR0B2|AKR7A2|GOLM1,-2.6,0
1,0,1,1,1,0,-3.8,0,-2.6,-3.8,-2.1,0,C1960398,M101110,4,0,DisGeNET,35,HER2-positive carcinoma of breast,,-3.8,3.9,4.9,30293,288,300,11,3.7,1.1,102|355|374|2919|5879|7357|9019|56938|58508|64866|346389,ADAM10|FAS|AREG|CXCL1|RAC1|UGCG|MPZL1|BMAL2|KMT2C|CDCP1|MACC1,-2.6,0
0,0,0,0,0,1,0,0,0,0,0,-3.8,C0221260,M000001,1,0,DisGeNET,35,Dystrophia unguium,,-3.8,7.5,5.8,30293,81,300,6,2,0.81,977|3675|3728|3909|5339|57217,CD151|ITGA3|JUP|LAMA3|PLEC|TTC7A,-2.6,0
0,0,0,0,0,1,0,0,0,0,0,-3.8,C0376154,M000001,1,0,DisGeNET,35,Skin callus,,-3.8,5.2,5.3,30293,154,300,8,2.7,0.93,822|861|1029|1499|2308|4982|8878|11059,CAPG|RUNX1|CDKN2A|CTNNB1|FOXO1|TNFRSF11B|SQSTM1|WWP1,-2.5,0
0,0,1,0,1,0,0,0,-2.5,0,-3.8,0,C0013170,M001010,2,0,DisGeNET,35,Drug habituation,,-3.8,4.6,5.1,30293,196,300,9,3,0.98,2004|3084|3371|5366|8408|8412|26230|84902|259217,ELK3|NRG1|TNC|PMAIP1|ULK1|BCAR3|TIAM2|CEP89|HSPA12A,-2.5,0
0,1,0,0,0,0,0,-3.8,0,0,0,0,C0267971,M010000,1,0,DisGeNET,35,Storage disease,,-3.8,14,7.1,30293,28,299,4,1.3,0.66,2990|3074|4758|7276,GUSB|HEXB|NEU1|TTR,-2.5,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,C0393591,M001000,1,0,DisGeNET,35,AICARDI-GOUTIERES SYNDROME,,-3.8,6.1,5.5,30293,116,299,7,2.3,0.87,103|5743|7157|8190|25897|64135|115004,ADAR|PTGS2|TP53|MIA|RNF19A|IFIH1|CGAS,-2.5,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C0037369,M000010,1,0,DisGeNET,35,Smoking,,-3.8,3.4,4.7,30293,391,300,13,4.3,1.2,4650|5922|6793|7042|8609|26064|57118|64780|64943|80212|81603|84557|85377,MYO9B|RASA2|STK10|TGFB2|KLF7|RAI14|CAMK1D|MICAL1|NT5DC2|CCDC92|TRIM8|MAP1LC3A|MICALL1,-2.5,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,C0040580,M001000,1,0,DisGeNET,35,Tracheal Diseases,,-3.8,5.2,5.3,30293,155,299,8,2.7,0.93,1080|5743|6774|7098|7113|7412|10970|64135,CFTR|PTGS2|STAT3|TLR3|TMPRSS2|VCAM1|CKAP4|IFIH1,-2.5,0
1,0,1,0,0,0,-3.2,0,-3.8,0,0,0,C0015625,M101000,2,0,DisGeNET,35,Fanconi Anemia,,-3.8,3.4,4.7,30293,393,299,13,4.3,1.2,638|1302|4599|6646|6891|7157|7412|8743|9734|25897|51284|55540|57599,BIK|COL11A2|MX1|SOAT1|TAP2|TP53|VCAM1|TNFSF10|HDAC9|RNF19A|TLR7|IL17RB|WDR48,-2.5,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0008928,M000100,1,0,DisGeNET,35,Cleidocranial Dysplasia,,-3.8,9.7,6.3,30293,52,300,5,1.7,0.74,3485|4745|5071|5562|55824,IGFBP2|NELL1|PRKN|PRKAA1|PAG1,-2.5,0
0,0,0,0,0,1,0,0,0,0,0,-3.8,C0025568,M000001,1,0,DisGeNET,35,Metaplasia,,-3.8,9.7,6.3,30293,52,300,5,1.7,0.74,1029|1364|1366|1499|6469,CDKN2A|CLDN4|CLDN7|CTNNB1|SHH,-2.5,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C0565599,M000010,1,0,DisGeNET,35,Maternal hypertension,,-3.8,9.7,6.3,30293,52,300,5,1.7,0.74,467|4318|5744|9469|81603,ATF3|MMP9|PTHLH|CHST3|TRIM8,-2.5,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C1332271,M000100,1,0,DisGeNET,35,Perianal Squamous Intraepithelial Neoplasia,,-3.8,9.7,6.3,30293,52,300,5,1.7,0.74,348|360|1308|3691|3880,APOE|AQP3|COL17A1|ITGB4|KRT19,-2.5,0
0,0,1,0,0,1,0,0,-3.8,0,0,-2,C3495798,M001001,2,0,DisGeNET,35,Periodontal inflammation,,-3.8,7.4,5.8,30293,82,299,6,2,0.81,1435|1520|6646|7097|7412|53905,CSF1|CTSS|SOAT1|TLR2|VCAM1|DUOX1,-2.5,0
1,0,0,1,0,0,-3.8,0,0,-2.3,0,0,C0751956,M100100,2,0,DisGeNET,35,Acute Cerebrovascular Accidents,,-3.8,5.2,5.3,30293,155,300,8,2.7,0.93,3383|3659|5328|7035|8837|9197|10019|22882,ICAM1|IRF1|PLAU|TFPI|CFLAR|SLC33A1|SH2B3|ZHX2,-2.5,0
1,0,1,0,0,0,-3.1,0,-3.8,0,0,0,C0034152,M101000,2,0,DisGeNET,35,Henoch-Schoenlein Purpura,,-3.8,4.6,5.1,30293,198,299,9,3,0.99,718|1080|3105|3627|6374|6376|7097|7157|58191,C3|CFTR|HLA-A|CXCL10|CXCL5|CX3CL1|TLR2|TP53|CXCL16,-2.5,0
0,0,1,0,1,1,0,0,-3.8,0,-2.4,-2.4,C0275518,M001011,3,0,DisGeNET,35,Acute infectious disease,,-3.8,4.6,5.1,30293,198,299,9,3,0.99,567|972|6890|6891|7097|7157|51284|60489|64135,B2M|CD74|TAP1|TAP2|TLR2|TP53|TLR7|APOBEC3G|IFIH1,-2.5,0
0,0,1,1,0,0,0,0,-3.8,-2.4,0,0,C0278660,M001100,2,0,DisGeNET,35,Adult Synovial Sarcoma,,-3.8,4.6,5.1,30293,198,299,9,3,0.99,638|3105|4734|5743|6774|6890|7157|9734|25897,BIK|HLA-A|NEDD4|PTGS2|STAT3|TAP1|TP53|HDAC9|RNF19A,-2.5,0
0,0,1,1,0,0,0,0,-3.8,-2.4,0,0,C0279982,M001100,2,0,DisGeNET,35,Childhood Synovial Sarcoma,,-3.8,4.6,5.1,30293,198,299,9,3,0.99,638|3105|4734|5743|6774|6890|7157|9734|25897,BIK|HLA-A|NEDD4|PTGS2|STAT3|TAP1|TP53|HDAC9|RNF19A,-2.5,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,C1851710,M001000,1,0,DisGeNET,35,LATERAL MENINGOCELE SYNDROME,,-3.8,6.1,5.5,30293,117,299,7,2.3,0.87,1435|5698|5720|6774|7157|9734|10970,CSF1|PSMB9|PSME1|STAT3|TP53|HDAC9|CKAP4,-2.5,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C1384514,M000010,1,0,DisGeNET,35,Conn Syndrome,,-3.8,7.4,5.8,30293,82,300,6,2,0.81,118|467|960|1407|1906|9469,ADD1|ATF3|CD44|CRY1|EDN1|CHST3,-2.5,0
0,1,0,0,0,0,0,-3.8,0,0,0,0,C0152025,M010000,1,0,DisGeNET,35,Polyneuropathy,,-3.8,5.2,5.2,30293,156,299,8,2.7,0.93,210|335|847|1191|1312|2705|6342|7276,ALAD|APOA1|CAT|CLU|COMT|GJB1|SCP2|TTR,-2.5,0
1,0,1,1,1,0,-2.3,0,-3.8,-3.8,-2.3,0,C2145472,M101110,4,0,DisGeNET,35,Urothelial Carcinoma,,-3.8,3.2,4.6,30293,449,299,14,4.7,1.2,684|972|3105|4790|5743|6774|7097|7127|7157|9582|9734|10970|23492|51284,BST2|CD74|HLA-A|NFKB1|PTGS2|STAT3|TLR2|TNFAIP2|TP53|APOBEC3B|HDAC9|CKAP4|CBX7|TLR7,-2.5,0
0,0,0,1,0,0,0,0,0,-3.8,0,0,C0026654,M000100,1,0,DisGeNET,35,Moyamoya Disease,,-3.8,6,5.5,30293,117,300,7,2.3,0.87,348|538|4035|5265|7040|7076|81846,APOE|ATP7A|LRP1|SERPINA1|TGFB1|TIMP1|SBF2,-2.5,0
0,1,1,1,0,0,0,-2.1,-3.2,-3.8,0,0,C0007112,M011100,3,0,DisGeNET,35,Adenocarcinoma of prostate,,-3.8,3.5,4.7,30293,342,300,12,4,1.1,1958|2039|2064|2571|3485|3875|5071|5627|6690|7040|9518|112483,EGR1|DMTN|ERBB2|GAD1|IGFBP2|KRT18|PRKN|PROS1|SPINK1|TGFB1|GDF15|SAT2,-2.5,0
1,0,1,1,0,1,-2.1,0,-2.6,-3.8,0,-3.2,C0158266,M101101,4,0,DisGeNET,35,Intervertebral Disc Degeneration,,-3.8,3.5,4.7,30293,342,300,12,4,1.1,348|360|538|633|2034|2353|2896|3856|5071|7040|7076|22933,APOE|AQP3|ATP7A|BGN|EPAS1|FOS|GRN|KRT8|PRKN|TGFB1|TIMP1|SIRT2,-2.5,0
1,1,1,1,1,1,-3.8,-3.2,-2.6,-2.1,-3.2,-3.2,C1282496,M111111,6,0,DisGeNET,35,Metastasis from malignant tumor of prostate,,-3.8,3.5,4.7,30293,342,300,12,4,1.1,860|3383|3576|3659|3732|4312|4641|5328|6778|8809|83666|153090,RUNX2|ICAM1|CXCL8|IRF1|CD82|MMP1|MYO1C|PLAU|STAT6|IL18R1|PARP9|DAB2IP,-2.5,0
1,0,0,0,0,0,-3.8,0,0,0,0,0,C0456070,M100000,1,0,DisGeNET,35,Growth delay,,-3.8,4.1,4.9,30293,244,300,10,3.3,1,3162|4125|4312|4893|6528|9663|10584|29887|58508|405753,HMOX1|MAN2B1|MMP1|NRAS|SLC5A5|LPIN2|COLEC10|SNX10|KMT2C|DUOXA2,-2.5,0
1,0,1,0,0,0,-2.8,0,-3.8,0,0,0,C0033770,M101000,2,0,DisGeNET,35,Prune Belly Syndrome,,-3.8,7.3,5.8,30293,83,299,6,2,0.81,1080|1302|3684|5743|7133|9466,CFTR|COL11A2|ITGAM|PTGS2|TNFRSF1B|IL27RA,-2.5,0
1,0,1,1,0,0,-2.8,0,-3.8,-3.7,0,0,C3469186,M101100,3,0,DisGeNET,35,"HEMOCHROMATOSIS, TYPE 1",,-3.8,7.3,5.8,30293,83,299,6,2,0.81,567|1080|2638|3105|7157|11074,B2M|CFTR|GC|HLA-A|TP53|TRIM31,-2.5,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,C0042165,M001000,1,0,DisGeNET,35,Anterior uveitis,,-3.8,9.6,6.2,30293,53,299,5,1.7,0.74,718|3105|7097|7133|51752,C3|HLA-A|TLR2|TNFRSF1B|ERAP1,-2.5,0
0,0,1,0,0,0,0,0,-3.8,0,0,0,C0392788,M001000,1,0,DisGeNET,35,Nasal Type Extranodal NK/T-Cell Lymphoma,,-3.8,9.6,6.2,30293,53,299,5,1.7,0.74,6646|6774|7128|7157|160418,SOAT1|STAT3|TNFAIP3|TP53|TMTC3,-2.5,0
0,0,0,0,1,0,0,0,0,0,-3.8,0,C0266464,M000010,1,0,DisGeNET,35,Polymicrogyria,,-3.8,4.6,5,30293,199,300,9,3,0.98,2316|2782|4131|5293|6249|7846|22931|29954|57514,FLNA|GNB1|MAP1B|PIK3CD|CLIP1|TUBA1A|RAB18|POMT2|ARHGAP31,-2.5,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,C0949664,M000100,1,0,DisGeNET,35,Tauopathies,,-3.7,4.1,4.9,30293,245,300,10,3.3,1,348|351|1471|2896|4240|5071|5562|5627|6594|27352,APOE|APP|CST3|GRN|MFGE8|PRKN|PRKAA1|PROS1|SMARCA1|SGSM3,-2.5,0
1,0,0,0,0,1,-3.7,0,0,0,0,-2.5,C1337013,M100001,2,0,DisGeNET,35,Differentiated Thyroid Gland Carcinoma,,-3.7,4.1,4.9,30293,245,300,10,3.3,1,3107|3576|4893|5328|5970|6528|6692|9575|28956|80024,HLA-C|CXCL8|NRAS|PLAU|RELA|SLC5A5|SPINT1|CLOCK|LAMTOR2|SLC8B1,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C0868908,M001000,1,0,DisGeNET,35,Pancolitis,,-3.7,14,7,30293,29,299,4,1.3,0.66,3684|7096|7097|7157,ITGAM|TLR1|TLR2|TP53,-2.5,0
1,0,1,0,0,0,-3.7,0,-3.7,0,0,0,C0024535,M101000,2,0,DisGeNET,35,"Malaria, Falciparum",,-3.7,5.1,5.2,30293,158,299,8,2.7,0.93,2533|3105|3459|5743|6376|7096|8506|9582,FYB1|HLA-A|IFNGR1|PTGS2|CX3CL1|TLR1|CNTNAP1|APOBEC3B,-2.5,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,C0234213,M000100,1,0,DisGeNET,35,Sensory denervation disorder,,-3.7,14,7,30293,29,300,4,1.3,0.66,348|351|2571|7040,APOE|APP|GAD1|TGFB1,-2.5,0
1,1,1,1,0,0,-3.7,-2.2,-2.7,-3.2,0,0,C4721579,M111100,4,0,DisGeNET,35,Secondary malignant neoplasm of colon and/or rectum,,-3.7,3.3,4.6,30293,397,300,13,4.3,1.2,12|285|374|2919|2950|3576|3663|4312|4893|6692|9076|22882|145864,SERPINA3|ANGPT2|AREG|CXCL1|GSTP1|CXCL8|IRF5|MMP1|NRAS|SPINT1|CLDN1|ZHX2|HAPLN3,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C1863753,M001000,1,0,DisGeNET,35,LIMB-MAMMARY SYNDROME,,-3.7,6,5.4,30293,119,299,7,2.3,0.87,1435|5698|5720|6774|7157|9734|10970,CSF1|PSMB9|PSME1|STAT3|TP53|HDAC9|CKAP4,-2.5,0
1,0,1,0,0,1,-3.7,0,-3.2,0,0,-3.7,C0007114,M101001,3,0,DisGeNET,35,Malignant neoplasm of skin,,-3.7,3,4.5,30293,508,300,15,5,1.3,355|374|1540|2643|2950|3383|4312|4646|4893|5879|5970|6648|7405|22882|28956,FAS|AREG|CYLD|GCH1|GSTP1|ICAM1|MMP1|MYO6|NRAS|RAC1|RELA|SOD2|UVRAG|ZHX2|LAMTOR2,-2.5,0
1,0,0,1,1,1,-2.1,0,0,-3.7,-2.1,-2.1,C0006111,M100111,4,0,DisGeNET,35,Brain Diseases,,-3.7,3.5,4.7,30293,345,300,12,4,1.1,348|351|1958|2057|2852|2896|5071|5104|6515|7040|23030|27352,APOE|APP|EGR1|EPOR|GPER1|GRN|PRKN|SERPINA5|SLC2A3|TGFB1|KDM4B|SGSM3,-2.5,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,C3810365,M000100,1,0,DisGeNET,35,Central visual impairment,,-3.7,5.1,5.2,30293,158,300,8,2.7,0.93,7040|7076|7991|10765|23043|27245|27352|50484,TGFB1|TIMP1|TUSC3|KDM5B|TNIK|AHDC1|SGSM3|RRM2B,-2.5,0
0,0,0,1,1,1,0,0,0,-2.2,-3.7,-2.9,C0877015,M000111,3,0,DisGeNET,35,Pelvic Organ Prolapse,,-3.7,5.9,5.4,30293,119,300,7,2.3,0.87,467|649|800|3688|4318|4319|27067,ATF3|BMP1|CALD1|ITGB1|MMP9|MMP10|STAU2,-2.5,0
1,0,0,0,0,0,-3.7,0,0,0,0,0,C3160718,M100000,1,0,DisGeNET,35,"PARKINSON DISEASE, LATE-ONSET",,-3.7,4.1,4.9,30293,247,300,10,3.3,1,285|1812|2643|3162|3306|4312|9076|23286|50618|80854,ANGPT2|DRD1|GCH1|HMOX1|HSPA2|MMP1|CLDN1|WWC1|ITSN2|SETD7,-2.5,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,C0015393,M010000,1,0,DisGeNET,35,Eye Abnormalities,,-3.7,9.4,6.2,30293,54,299,5,1.7,0.74,4041|4758|5950|7048|54681,LRP5|NEU1|RBP4|TGFBR2|P4HTM,-2.5,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,C0003907,M010000,1,0,DisGeNET,35,Arthus Reaction,,-3.7,25,8.4,30293,12,299,3,1,0.58,196|727|1675,AHR|C5|CFD,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C0010474,M001000,1,0,DisGeNET,35,Curling Ulcer,,-3.7,25,8.4,30293,12,299,3,1,0.58,1080|5743|6774,CFTR|PTGS2|STAT3,-2.5,0
0,1,0,0,0,0,0,-3.7,0,0,0,0,C0268363,M010000,1,0,DisGeNET,35,Osteogenesis imperfecta type IV (disorder),,-3.7,25,8.4,30293,12,299,3,1,0.58,4041|5176|60681,LRP5|SERPINF1|FKBP10,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C0948264,M001000,1,0,DisGeNET,35,Neuroborreliosis,,-3.7,25,8.4,30293,12,299,3,1,0.58,3627|6373|7097,CXCL10|CXCL11|TLR2,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C1332216,M001000,1,0,DisGeNET,35,Adult Systemic Anaplastic Large Cell Lymphoma,,-3.7,25,8.4,30293,12,299,3,1,0.58,6646|7157|171177,SOAT1|TP53|RHOV,-2.5,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,C0235946,M000100,1,0,DisGeNET,35,Cerebral atrophy,,-3.7,3.1,4.5,30293,454,300,14,4.7,1.2,348|351|634|1917|2896|3485|5530|5646|7040|7991|10765|23043|57511|284111,APOE|APP|CEACAM1|EEF1A2|GRN|IGFBP2|PPP3CA|PRSS3|TGFB1|TUSC3|KDM5B|TNIK|COG6|SLC13A5,-2.5,0
1,0,1,1,1,0,-2.4,0,-3,-3.7,-2.4,0,C0151468,M101110,4,0,DisGeNET,35,Thyroid Gland Follicular Adenoma,,-3.7,4.5,5,30293,202,300,9,3,0.98,2057|2064|2852|3880|5909|7040|7076|7178|55824,EPOR|ERBB2|GPER1|KRT19|RAP1GAP|TGFB1|TIMP1|TPT1|PAG1,-2.5,0
0,0,0,1,1,0,0,0,0,-3.7,-3,0,C0334579,M000110,2,0,DisGeNET,35,Anaplastic astrocytoma,,-3.7,4.5,5,30293,202,300,9,3,0.98,604|894|976|1741|2064|3485|7448|8848|92745,BCL6|CCND2|ADGRE5|DLG3|ERBB2|IGFBP2|VTN|TSC22D1|SLC38A5,-2.5,0
1,0,0,0,0,0,-3.7,0,0,0,0,0,C0375359,M100000,1,0,DisGeNET,35,Chronic left-sided ulcerative colitis,,-3.7,25,8.4,30293,12,300,3,1,0.57,355|3383|4312,FAS|ICAM1|MMP1,-2.5,0
0,0,0,1,0,1,0,0,0,-3.7,0,-3.7,C0853945,M000101,2,0,DisGeNET,35,Oral mucosal blisters,,-3.7,25,8.4,30293,12,300,3,1,0.57,1308|1832|3691,COL17A1|DSP|ITGB4,-2.5,0
0,0,0,0,1,0,0,0,0,0,-3.7,0,C1513269,M000010,1,0,DisGeNET,35,Microcysts,,-3.7,25,8.4,30293,12,300,3,1,0.57,3371|6760|23531,TNC|SS18|MMD,-2.5,0
0,0,0,1,0,0,0,0,0,-3.7,0,0,C3160886,M000100,1,0,DisGeNET,35,Non ST segment elevation acute coronary syndrome,,-3.7,25,8.4,30293,12,300,3,1,0.57,1471|5104|9518,CST3|SERPINA5|GDF15,-2.5,0
0,0,0,1,1,1,0,0,0,-2.7,-3.7,-3.7,C0007193,M000111,3,0,DisGeNET,35,"Cardiomyopathy, Dilated",,-3.7,3,4.5,30293,511,300,15,5,1.3,390|1000|1264|1906|2318|3611|3688|4053|4318|5293|6722|7077|27295|29954|57142,RND3|CDH2|CNN1|EDN1|FLNC|ILK|ITGB1|LTBP2|MMP9|PIK3CD|SRF|TIMP2|PDLIM3|POMT2|RTN4,-2.5,0
0,0,0,1,0,1,0,0,0,-3.7,0,-2.2,C0206677,M000101,2,0,DisGeNET,35,Adenomatous Polyps,,-3.7,5.9,5.4,30293,120,300,7,2.3,0.87,598|2064|3481|4586|7040|7076|9518,BCL2L1|ERBB2|IGF2|MUC5AC|TGFB1|TIMP1|GDF15,-2.5,0
1,0,0,1,0,1,-3.7,0,0,-2.2,0,-2.9,C1378511,M100101,3,0,DisGeNET,35,Undifferentiated leukemia,,-3.7,5.9,5.4,30293,120,300,7,2.3,0.87,3576|3717|4893|5371|5970|6776|10584,CXCL8|JAK2|NRAS|PML|RELA|STAT5A|COLEC10,-2.5,0
1,0,1,0,0,0,-2.8,0,-3.7,0,0,0,C0014869,M101000,2,0,DisGeNET,35,Peptic Esophagitis,,-3.7,7.2,5.7,30293,85,299,6,2,0.81,3486|5698|5743|7097|9536|25897,IGFBP3|PSMB9|PTGS2|TLR2|PTGES|RNF19A,-2.5,0
0,0,1,0,0,0,0,0,-3.7,0,0,0,C1997217,M001000,1,0,DisGeNET,35,Low grade glioma,,-3.7,7.2,5.7,30293,85,299,6,2,0.81,2526|4790|5743|6774|7097|7157,FUT4|NFKB1|PTGS2|STAT3|TLR2|TP53,-2.5,0
0,0,1,1,1,0,0,0,-3.7,-2.4,-2.4,0,C0017154,M001110,3,0,DisGeNET,35,"Gastritis, Atrophic",,-3.7,4.5,5,30293,203,299,9,3,0.99,3459|5720|5743|6774|7096|7097|7157|23492|162394,IFNGR1|PSME1|PTGS2|STAT3|TLR1|TLR2|TP53|CBX7|SLFN5,-2.5,0
