_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,0,1,0,1,-5.8,0,0,-2.7,0,-2.1,M39223,M100101,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C4 PROXIMAL TUBULE EPITHELIAL CELLS S2,,-5.8,6.3,7.1,30293,176,300,11,3.7,1.1,2131|3696|5151|6840|23286|26037|26137|57674|85464|346389|388630,EXT1|ITGB8|PDE8A|SVIL|WWC1|SIPA1L1|ZBTB20|RNF213|SSH2|MACC1|TRABD2B,-4.1,0
0,1,0,1,0,1,0,-5.8,0,-3,0,-3,M40014,M010101,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC PARIETAL CELLS,,-5.8,5.2,6.7,30293,254,299,13,4.3,1.2,210|216|292|2752|3638|5867|7108|8801|9368|26355|63941|84418|85014,ALAD|ALDH1A1|SLC25A5|GLUL|INSIG1|RAB4A|TM7SF2|SUCLG2|NHERF1|FAM162A|NECAB3|CYSTM1|TMEM141,-4.1,0
0,1,0,1,0,1,0,-3.4,0,-4.1,0,-5.7,M41745,M010101,3,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE FAP CELLS,,-5.7,6.2,7,30293,179,300,11,3.7,1.1,1462|2335|5862|6277|6282|6284|10550|23471|51474|55829|80762,VCAN|FN1|RAB2A|S100A6|S100A11|S100A13|ARL6IP5|TRAM1|LIMA1|SELENOS|NDFIP1,-4,0
0,1,1,0,0,0,0,-2.5,-5.7,0,0,0,M40285,M011000,2,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA MYELOID CELLS,,-5.7,6.9,7.2,30293,146,299,10,3.3,1,972|3627|6373|7097|9308|27074|51284|58191|150372|259307,CD74|CXCL10|CXCL11|TLR2|CD83|LAMP3|TLR7|CXCL16|NFAM1|IL4I1,-4,0
0,0,0,0,1,1,0,0,0,0,-2.5,-5.7,M39301,M000011,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART C4 ENDOTHELIAL CELL,,-5.7,6.9,7.2,30293,146,300,10,3.3,1,389|858|1948|2050|5445|5899|10544|10769|54741|140576,RHOC|CAV2|EFNB2|EPHB4|PON2|RALB|PROCR|PLK2|LEPROT|S100A16,-4,0
0,1,0,1,1,1,0,-3.6,0,-3.6,-3.6,-5.6,M41717,M010111,4,0,Cell Type Signatures,7,FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL,,-5.6,3.3,5.9,30293,645,300,21,7,1.5,71|481|861|966|1499|1948|5862|5899|5937|7057|8507|9592|10109|10627|10678|10916|11259|29950|64651|80762|103910,ACTG1|ATP1B1|RUNX1|CD59|CTNNB1|EFNB2|RAB2A|RALB|RBMS1|THBS1|ENC1|IER2|ARPC2|MYL12A|B3GNT2|MAGED2|FILIP1L|SERTAD1|CSRNP1|NDFIP1|MYL12B,-4,0
0,1,0,1,0,0,0,-3.8,0,-5.6,0,0,M39290,M010100,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM OLFACTORY ENSHEATHING GLIA,,-5.6,7.9,7.4,30293,115,300,9,3,0.98,348|351|1471|4240|27122|27345|28959|55365|81628,APOE|APP|CST3|MFGE8|DKK3|KCNMB4|TMEM176B|TMEM176A|TSC22D4,-4,0
0,1,1,0,1,1,0,-2.7,-2.1,0,-5.5,-3.3,M41749,M011011,4,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE NK CELLS,,-5.5,5.4,6.6,30293,226,300,12,4,1.1,241|1072|2113|2316|3726|4478|4616|7171|10096|10487|56882|170954,ALOX5AP|CFL1|ETS1|FLNA|JUNB|MSN|GADD45B|TPM4|ACTR3|CAP1|CDC42SE1|PPP1R18,-3.9,0
0,0,0,1,0,0,0,0,0,-5.5,0,0,M39158,M000100,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C8 GOBLET CELL,,-5.5,15,8.8,30293,41,300,6,2,0.81,4680|5333|10103|22874|25803|377841,CEACAM6|PLCD1|TSPAN1|PLEKHA6|SPDEF|ENTPD8,-3.9,0
1,1,0,1,0,1,-5.5,-5.5,0,-4.8,0,-4.8,M39228,M110101,4,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C9 THIN ASCENDING LIMB,,-5.5,4.9,6.4,30293,268,299,13,4.3,1.2,1191|1915|1938|2923|4128|7184|9071|9121|10399|51280|79956|84418|114569,CLU|EEF1A1|EEF2|PDIA3|MAOA|HSP90B1|CLDN10|SLC16A5|RACK1|GOLM1|ERMP1|CYSTM1|MAL2,-3.9,0
1,0,1,1,0,1,-2.7,0,-4.8,-2.1,0,-5.5,M39201,M101101,4,0,Cell Type Signatures,7,HAY BONE MARROW MONOCYTE,,-5.5,5.3,6.6,30293,227,300,12,4,1.1,389|391|1436|2634|4615|5899|6237|6282|10094|23529|54918|55313,RHOC|RHOG|CSF1R|GBP2|MYD88|RALB|RRAS|S100A11|ARPC3|CLCF1|CMTM6|CPPED1,-3.8,0
1,1,1,1,1,1,-4.9,-2.8,-4.9,-3.3,-2.8,-5.5,M41690,M111111,6,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 2 CELL,,-5.5,3.6,5.9,30293,502,300,18,6,1.4,822|1026|1499|3423|3566|4814|5899|6990|7050|8878|9334|10544|10916|29950|30011|54843|64651|92521,CAPG|CDKN1A|CTNNB1|IDS|IL4R|NINJ1|RALB|DYNLT3|TGIF1|SQSTM1|B4GALT5|PROCR|MAGED2|SERTAD1|SH3KBP1|SYTL2|CSRNP1|SPECC1,-3.8,0
0,0,1,0,0,0,0,0,-5.5,0,0,0,M41664,M001000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY AEROCYTE CELL,,-5.5,14,8.7,30293,42,299,6,2,0.81,567|972|3384|6558|9235|9308,B2M|CD74|ICAM2|SLC12A2|IL32|CD83,-3.8,0
0,0,1,0,0,0,0,0,-5.4,0,0,0,M40274,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS LYMPHATIC ENDOTHELIAL CELLS,,-5.4,11,8,30293,65,299,7,2.3,0.87,3604|5743|6364|6374|7092|9413|338440,TNFRSF9|PTGS2|CCL20|CXCL5|TLL1|ENTREP1|ANO9,-3.8,0
0,1,0,1,0,0,0,-3.8,0,-5.4,0,0,M39285,M010100,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM RESPIRATORY CILIATED CELLS,,-5.4,6.5,6.9,30293,156,300,10,3.3,1,828|1396|3485|4586|9518|10103|51506|80736|144406|440335,CAPS|CRIP1|IGFBP2|MUC5AC|GDF15|TSPAN1|UFC1|SLC44A4|CFAP251|SMIM22,-3.8,0
0,1,0,1,1,1,0,-5.4,0,-3.4,-3.4,-4.1,M41707,M010111,4,0,Cell Type Signatures,7,FAN OVARY CL5 HEALTHY SELECTABLE FOLLICLE THECAL CELL,,-5.4,4.5,6.2,30293,318,299,14,4.7,1.2,216|292|341|847|1075|1891|1938|5176|5360|57509|60681|79971|81618|84263,ALDH1A1|SLC25A5|APOC1|CAT|CTSC|ECH1|EEF2|SERPINF1|PLTP|MTUS1|FKBP10|WLS|ITM2C|HSDL2,-3.8,0
0,1,0,1,0,0,0,-5.4,0,-2.2,0,0,M39257,M010100,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 7 LOOPOF HENLE CELLS DISTAL,,-5.4,4.8,6.3,30293,276,299,13,4.3,1.2,174|216|292|476|537|2109|6819|9071|10217|26355|51084|81618|84418,AFP|ALDH1A1|SLC25A5|ATP1A1|ATP6AP1|ETFB|SULT1C2|CLDN10|CTDSPL|FAM162A|CRYL1|ITM2C|CYSTM1,-3.8,0
1,1,0,1,0,1,-4.4,-2.6,0,-5.3,0,-5.3,M39256,M110101,4,0,Cell Type Signatures,7,MENON FETAL KIDNEY 6 COLLECTING DUCT CELLS,,-5.3,8.6,7.4,30293,94,300,8,2.7,0.93,1958|2353|3856|3875|3880|7832|8848|26010,EGR1|FOS|KRT8|KRT18|KRT19|BTG2|TSC22D1|SPATS2L,-3.7,0
0,0,1,1,1,0,0,0,-2.9,-3.5,-5.3,0,M41688,M001110,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG NEUTROPHIL CELL,,-5.3,4.1,6,30293,368,300,15,5,1.3,87|241|1843|2771|3726|4318|4688|8408|9260|9261|10409|25777|56882|57591|58476,ACTN1|ALOX5AP|DUSP1|GNAI2|JUNB|MMP9|NCF2|ULK1|PDLIM7|MAPKAPK2|BASP1|SUN2|CDC42SE1|MRTFA|TP53INP2,-3.7,0
0,1,0,1,0,0,0,-5.3,0,-2,0,0,M40271,M010100,2,0,Cell Type Signatures,7,DESCARTES FETAL PANCREAS DUCTAL CELLS,,-5.3,7.1,6.9,30293,128,299,9,3,0.99,476|2348|3026|6337|6519|8416|9071|123099|155465,ATP1A1|FOLR1|HABP2|SCNN1A|SLC3A1|ANXA9|CLDN10|DEGS2|AGR3,-3.7,0
0,0,0,0,1,1,0,0,0,0,-5.2,-2.7,M39117,M000011,2,0,Cell Type Signatures,7,AIZARANI LIVER C13 LSECS 2,,-5.2,4.6,6.2,30293,283,300,13,4.3,1.2,87|1906|2004|4739|6624|7077|7171|7980|8609|9590|23129|56892|57493,ACTN1|EDN1|ELK3|NEDD9|FSCN1|TIMP2|TPM4|TFPI2|KLF7|AKAP12|PLXND1|TCIM|HEG1,-3.6,0
0,0,1,0,0,0,0,0,-5.2,0,0,0,M40259,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE MYELOID CELLS,,-5.2,7,6.9,30293,130,299,9,3,0.99,972|1520|3684|7096|7097|8942|9308|23179|150372,CD74|CTSS|ITGAM|TLR1|TLR2|KYNU|CD83|RGL1|NFAM1,-3.6,0
1,0,1,0,1,1,-2.5,0,-4.4,0,-3.1,-5.1,M41706,M101011,4,0,Cell Type Signatures,7,FAN OVARY CL4 T LYMPHOCYTE NK CELL 1,,-5.1,4.9,6.2,30293,246,300,12,4,1.1,998|3716|6277|6282|8407|9516|10094|10109|10550|11214|23471|51646,CDC42|JAK1|S100A6|S100A11|TAGLN2|LITAF|ARPC3|ARPC2|ARL6IP5|AKAP13|TRAM1|YPEL5,-3.6,0
1,1,1,1,0,0,-4.1,-3.6,-5.1,-2.7,0,0,M40157,M111100,4,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM MICROGLIA,,-5.1,3.2,5.5,30293,642,299,20,6.7,1.4,718|972|1435|1520|2533|3140|3459|3684|5724|7096|7097|7805|9308|10148|51284|58191|79705|83938|150372|259307,C3|CD74|CSF1|CTSS|FYB1|MR1|IFNGR1|ITGAM|PTAFR|TLR1|TLR2|LAPTM5|CD83|EBI3|TLR7|CXCL16|LRRK1|LRMDA|NFAM1|IL4I1,-3.6,0
0,0,0,1,0,0,0,0,0,-5.1,0,0,M39284,M000100,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM RESPIRATORY COLUMNAR CELLS,,-5.1,18,9,30293,28,300,5,1.7,0.74,360|2034|3856|3875|3880,AQP3|EPAS1|KRT8|KRT18|KRT19,-3.6,0
0,0,1,0,0,0,0,0,-5.1,0,0,0,M40229,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL LIVER MYELOID CELLS,,-5.1,5.3,6.3,30293,209,299,11,3.7,1.1,1520|3437|3459|3627|4794|7127|7412|10148|64127|150372|259307,CTSS|IFIT3|IFNGR1|CXCL10|NFKBIE|TNFAIP2|VCAM1|EBI3|NOD2|NFAM1|IL4I1,-3.5,0
0,0,0,0,1,1,0,0,0,0,-5.1,-5.1,M39259,M000011,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 9 ENDOTHELIAL CELLS,,-5.1,7.9,7,30293,102,300,8,2.7,0.93,2113|2771|3688|4478|7171|9448|10763|56892,ETS1|GNAI2|ITGB1|MSN|TPM4|MAP4K4|NES|TCIM,-3.5,0
1,1,0,1,1,1,-3.7,-5,0,-2.6,-3.1,-4.3,M41751,M110111,5,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE MYELOID CELLS,,-5,4.1,5.8,30293,347,299,14,4.7,1.2,292|1915|1933|2217|3646|4048|4069|7351|8635|8804|51170|51316|51386|54504,SLC25A5|EEF1A1|EEF1B2|FCGRT|EIF3E|LTA4H|LYZ|UCP2|RNASET2|CREG1|HSD17B11|PLAC8|EIF3L|CPVL,-3.4,0
0,1,1,1,1,1,0,-4.9,-2.4,-3.3,-3.3,-3.8,M39017,M011111,5,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BIG GROUPS CAJAL RETZIUS,,-4.9,3.5,5.5,30293,499,299,17,5.7,1.3,292|537|1191|1728|3638|4061|4128|7108|10099|10682|26355|51144|57185|81618|84418|123099|326624,SLC25A5|ATP6AP1|CLU|NQO1|INSIG1|LY6E|MAOA|TM7SF2|TSPAN3|EBP|FAM162A|HSD17B12|NIPAL3|ITM2C|CYSTM1|DEGS2|RAB37,-3.4,0
0,1,0,1,0,1,0,-2.6,0,-4.9,0,-3.3,M40004,M010101,3,0,Cell Type Signatures,7,BUSSLINGER ESOPHAGEAL LATE SUPRABASAL CELLS,,-4.9,6.5,6.5,30293,140,300,9,3,0.98,360|1471|1832|1958|2878|2896|4680|9022|26085,AQP3|CST3|DSP|EGR1|GPX3|GRN|CEACAM6|CLIC3|KLK13,-3.4,0
1,1,1,0,0,0,-2.3,-2.3,-4.9,0,0,0,M40168,M111000,3,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM MICROGLIA,,-4.9,3.4,5.5,30293,505,299,17,5.7,1.3,972|1435|1520|3140|3684|7096|7097|7098|8741|9308|10148|51284|58191|79705|83938|146857|150372,CD74|CSF1|CTSS|MR1|ITGAM|TLR1|TLR2|TLR3|TNFSF13|CD83|EBI3|TLR7|CXCL16|LRRK1|LRMDA|SLFN13|NFAM1,-3.4,0
1,1,1,1,1,1,-2.7,-3.4,-4.9,-3.3,-2.7,-4.9,M41701,M111111,6,0,Cell Type Signatures,7,TRAVAGLINI LUNG NONCLASSICAL MONOCYTE CELL,,-4.9,5.6,6.2,30293,180,299,10,3.3,1,637|1520|4214|7133|8743|8942|10410|58191|150372|255488,BID|CTSS|MAP3K1|TNFRSF1B|TNFSF10|KYNU|IFITM3|CXCL16|NFAM1|RNF144B,-3.4,0
0,0,0,1,0,0,0,0,0,-4.8,0,0,M40228,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL LIVER MESOTHELIAL CELLS,,-4.8,4.2,5.7,30293,310,300,13,4.3,1.2,316|1396|1958|3691|3875|3880|9022|10076|10232|25849|53405|54869|85415,AOX1|CRIP1|EGR1|ITGB4|KRT18|KRT19|CLIC3|PTPRU|MSLN|PARM1|CLIC5|EPS8L1|RHPN2,-3.3,0
1,0,0,0,0,0,-4.8,0,0,0,0,0,M40303,M100000,1,0,Cell Type Signatures,7,DESCARTES FETAL STOMACH GOBLET CELLS,,-4.8,25,9.7,30293,16,300,4,1.3,0.66,2919|8549|26281|27189,CXCL1|LGR5|FGF20|IL17C,-3.3,0
0,0,0,1,0,0,0,0,0,-4.8,0,0,M39312,M000100,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART 5TH WEEK VENTRICULAR CARDIOMYOCYTE,,-4.8,8.7,7,30293,81,300,7,2.3,0.87,2353|2878|5066|27122|53405|56935|64764,FOS|GPX3|PAM|DKK3|CLIC5|SMCO4|CREB3L2,-3.3,0
0,0,1,1,1,1,0,0,-4.8,-3.4,-3.4,-2.2,M41699,M001111,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG CLASSICAL MONOCYTE CELL,,-4.8,4.5,5.8,30293,270,299,12,4,1.1,1520|3459|3684|4214|7097|7127|7133|8743|8942|29108|150372|255488,CTSS|IFNGR1|ITGAM|MAP3K1|TLR2|TNFAIP2|TNFRSF1B|TNFSF10|KYNU|PYCARD|NFAM1|RNF144B,-3.3,0
0,1,0,1,1,1,0,-2,0,-4.7,-3.7,-2.8,M39082,M010111,4,0,Cell Type Signatures,7,ZHONG PFC C9 ORG OTHER,,-4.7,8.5,6.9,30293,83,300,7,2.3,0.87,558|1471|2040|2878|4240|27122|57462,AXL|CST3|STOM|GPX3|MFGE8|DKK3|MYORG,-3.2,0
0,0,1,0,0,1,0,0,-4.7,0,0,-4.7,M39204,M001001,2,0,Cell Type Signatures,7,HAY BONE MARROW NK CELLS,,-4.7,3.8,5.5,30293,370,299,14,4.7,1.2,101|567|3105|5698|5699|5720|6890|6892|54331|60489|80830|83593|92922|146857,ADAM8|B2M|HLA-A|PSMB9|PSMB10|PSME1|TAP1|TAPBP|GNG2|APOBEC3G|APOL6|RASSF5|CCDC102A|SLFN13,-3.2,0
1,0,1,0,1,0,-3.8,0,-4.7,0,-2.2,0,M39286,M101010,3,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM DENDRITIC CELLS,,-4.7,6.9,6.4,30293,117,299,8,2.7,0.93,1520|2533|5743|7127|7128|7133|7805|29108,CTSS|FYB1|PTGS2|TNFAIP2|TNFAIP3|TNFRSF1B|LAPTM5|PYCARD,-3.2,0
0,0,1,0,0,0,0,0,-4.6,0,0,0,M39306,M001000,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART C9 B T CELL,,-4.6,5.9,6.1,30293,155,299,9,3,0.99,2533|3105|4050|5698|6892|7128|7805|9235|54331,FYB1|HLA-A|LTB|PSMB9|TAPBP|TNFAIP3|LAPTM5|IL32|GNG2,-3.1,0
0,0,0,1,1,0,0,0,0,-4.6,-2.3,0,M39171,M000110,2,0,Cell Type Signatures,7,MURARO PANCREAS PANCREATIC POLYPEPTIDE CELL,,-4.6,5.9,6.1,30293,155,300,9,3,0.98,360|1958|2353|5066|5265|7832|8912|30061|388403,AQP3|EGR1|FOS|PAM|SERPINA1|BTG2|CACNA1H|SLC40A1|YPEL2,-3.1,0
0,0,1,0,1,1,0,0,-3.6,0,-4.6,-2.7,M39070,M001011,3,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNBGABA,,-4.6,2.9,5,30293,703,300,20,6.7,1.4,1809|2774|3831|4131|4133|5293|8851|10085|10336|10409|22885|26047|27092|51339|60468|65009|84230|84446|84557|140685,DPYSL3|GNAL|KLC1|MAP1B|MAP2|PIK3CD|CDK5R1|EDIL3|PCGF3|BASP1|ABLIM3|CNTNAP2|CACNG4|DACT1|BACH2|NDRG4|LRRC8C|BRSK1|MAP1LC3A|ZBTB46,-3.1,0
0,0,1,0,1,0,0,0,-4.6,0,-2.3,0,M39105,M001010,2,0,Cell Type Signatures,7,AIZARANI LIVER C1 NK NKT CELLS 1,,-4.6,5.8,6,30293,157,299,9,3,0.99,567|2533|3105|7133|9235|55196|60489|83593|162394,B2M|FYB1|HLA-A|TNFRSF1B|IL32|RESF1|APOBEC3G|RASSF5|SLFN5,-3.1,0
0,0,1,0,0,0,0,0,-4.5,0,0,0,M39106,M001000,1,0,Cell Type Signatures,7,AIZARANI LIVER C2 KUPFFER CELLS 1,,-4.5,5.1,5.8,30293,200,299,10,3.3,1,1520|3459|5724|7097|7133|7805|9050|9308|58191|255488,CTSS|IFNGR1|PTAFR|TLR2|TNFRSF1B|LAPTM5|PSTPIP2|CD83|CXCL16|RNF144B,-3.1,0
0,0,0,0,1,0,0,0,0,0,-4.5,0,M39104,M000010,1,0,Cell Type Signatures,7,ZHONG PFC C3 MICROGLIA,,-4.5,3.3,5.1,30293,488,300,16,5.3,1.3,547|1000|1809|2774|3797|4131|7280|7846|22911|23413|29967|57060|65009|81706|127829|339761,KIF1A|CDH2|DPYSL3|GNAL|KIF3C|MAP1B|TUBB2A|TUBA1A|WDR47|NCS1|LRP12|PCBP4|NDRG4|PPP1R14C|ARL8A|CYP27C1,-3,0
1,0,1,0,0,0,-4.4,0,-4.5,0,0,0,M40092,M101000,2,0,Cell Type Signatures,7,DESCARTES MAIN FETAL CORNEAL AND CONJUNCTIVAL EPITHELIAL CELLS,,-4.5,4.2,5.5,30293,290,299,12,4,1.1,2706|3934|5284|5721|5918|6376|6558|9144|124056|151636|171177|200316,GJB2|LCN2|PIGR|PSME2|RARRES1|CX3CL1|SLC12A2|SYNGR2|NOXO1|DTX3L|RHOV|APOBEC3F,-3,0
0,1,1,0,0,1,0,-2.1,-2.8,0,0,-4.4,M39242,M011001,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C23 ENDOTHELIAL CELLS AVR,,-4.4,6.4,6.1,30293,126,300,8,2.7,0.93,71|754|966|2335|3716|5937|10627|103910,ACTG1|PTTG1IP|CD59|FN1|JAK1|RBMS1|MYL12A|MYL12B,-3,0
0,1,0,0,0,0,0,-4.4,0,0,0,0,M39043,M010000,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX MICROGLIA 3,,-4.4,20,8.6,30293,20,299,4,1.3,0.66,1075|5641|8804|11309,CTSC|LGMN|CREG1|SLCO2B1,-3,0
0,1,0,0,0,1,0,-3,0,0,0,-4.4,M39254,M010001,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 4 PODOCYTES,,-4.4,4.9,5.6,30293,206,300,10,3.3,1,966|977|1948|4627|5445|5862|5937|6277|54741|103910,CD59|CD151|EFNB2|MYH9|PON2|RAB2A|RBMS1|S100A6|LEPROT|MYL12B,-3,0
0,0,0,0,1,0,0,0,0,0,-4.3,0,M41673,M000010,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG MYOFIBROBLAST CELL,,-4.3,9.3,6.7,30293,65,300,6,2,0.81,3371|4053|4739|7045|27295|115908,TNC|LTBP2|NEDD9|TGFBI|PDLIM3|CTHRC1,-2.9,0
1,0,0,0,0,0,-4.3,0,0,0,0,0,M39215,M100000,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C6 HSC MULTIPOTENT PROGENITOR,,-4.3,7.3,6.2,30293,97,300,7,2.3,0.87,374|2625|3659|4792|7035|8767|57162,AREG|GATA3|IRF1|NFKBIA|TFPI|RIPK2|PELI1,-2.9,0
0,0,0,1,0,0,0,0,0,-4.3,0,0,M40018,M000100,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC G CELLS,,-4.3,7.2,6.2,30293,98,300,7,2.3,0.87,1832|1958|5066|7076|7832|28959|30061,DSP|EGR1|PAM|TIMP1|BTG2|TMEM176B|SLC40A1,-2.9,0
1,0,1,0,1,1,-2.7,0,-4.2,0,-3.4,-4.2,M39126,M101011,4,0,Cell Type Signatures,7,AIZARANI LIVER C25 KUPFFER CELLS 4,,-4.2,5.2,5.6,30293,174,299,9,3,0.99,1520|7097|7133|7805|9050|9308|23308|58191|255488,CTSS|TLR2|TNFRSF1B|LAPTM5|PSTPIP2|CD83|ICOSLG|CXCL16|RNF144B,-2.8,0
1,0,1,0,0,0,-2.5,0,-4.2,0,0,0,M39045,M101000,2,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN B CELL,,-4.2,7.1,6.1,30293,100,299,7,2.3,0.87,972|3105|4050|5698|5720|5721|6689,CD74|HLA-A|LTB|PSMB9|PSME1|PSME2|SPIB,-2.8,0
0,0,1,0,0,0,0,0,-4.2,0,0,0,M40244,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG MYELOID CELLS,,-4.2,5.2,5.6,30293,176,299,9,3,0.99,972|3627|5743|7096|8942|9308|64127|79705|150372,CD74|CXCL10|PTGS2|TLR1|KYNU|CD83|NOD2|LRRK1|NFAM1,-2.8,0
1,0,1,0,0,1,-2.6,0,-4.2,0,0,-3.3,M41743,M101001,3,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE ENDOTHELIAL CELLS,,-4.2,5.9,5.8,30293,137,299,8,2.7,0.93,567|684|972|3105|3384|8743|9235|10410,B2M|BST2|CD74|HLA-A|ICAM2|TNFSF10|IL32|IFITM3,-2.8,0
0,0,0,0,1,1,0,0,0,0,-4.1,-3.5,M39057,M000011,2,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL1,,-4.1,3.6,5,30293,364,300,13,4.3,1.2,960|2318|3491|7477|8682|9469|10446|10763|26064|27295|29995|84002|145173,CD44|FLNC|CCN1|WNT7B|PEA15|CHST3|LRRN2|NES|RAI14|PDLIM3|LMCD1|B3GNT5|B3GLCT,-2.8,0
1,0,0,1,1,1,-2.2,0,0,-4.1,-3.6,-4.1,M40167,M100111,4,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM VASCULAR ENDOTHELIAL CELLS,,-4.1,2.9,4.7,30293,585,300,17,5.7,1.3,633|1396|1832|2034|2852|3481|6286|28959|30061|53405|55075|57572|80139|147798|162461|168002|256364,BGN|CRIP1|DSP|EPAS1|GPER1|IGF2|S100P|TMEM176B|SLC40A1|CLIC5|UACA|DOCK6|ZNF703|TMC4|TMEM92|DACT2|EML3,-2.7,0
0,1,0,0,0,0,0,-4,0,0,0,0,M41696,M010000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG IGSF21 DENDRITIC CELL,,-4,11,6.8,30293,46,299,5,1.7,0.74,5360|5641|11309|79971|93663,PLTP|LGMN|SLCO2B1|WLS|ARHGAP18,-2.7,0
0,0,0,1,1,1,0,0,0,-2.2,-4,-3.4,M39206,M000111,3,0,Cell Type Signatures,7,HAY BONE MARROW PLATELET,,-4,4.1,5.1,30293,271,300,11,3.7,1.1,1264|3611|6251|7171|9260|22885|23531|51177|54498|90853|201191,CNN1|ILK|RSU1|TPM4|PDLIM7|ABLIM3|MMD|PLEKHO1|SMOX|SPOCD1|SAMD14,-2.7,0
0,0,1,0,0,0,0,0,-4,0,0,0,M40210,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE MYELOID CELLS,,-4,4.5,5.2,30293,227,299,10,3.3,1,637|972|1520|3627|5724|7096|8942|9308|10148|51284,BID|CD74|CTSS|CXCL10|PTAFR|TLR1|KYNU|CD83|EBI3|TLR7,-2.7,0
1,0,1,0,0,0,-4,0,-2.2,0,0,0,M39294,M101000,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM MAST CELLS,,-4,8.1,6.1,30293,75,300,6,2,0.81,330|374|2014|4792|5880|6446,BIRC3|AREG|EMP3|NFKBIA|RAC2|SGK1,-2.7,0
0,0,0,0,0,1,0,0,0,0,0,-4,M40182,M000001,1,0,Cell Type Signatures,7,DESCARTES FETAL EYE SMOOTH MUSCLE CELLS,,-4,8.1,6.1,30293,75,300,6,2,0.81,5872|6560|9191|9907|79794|132864,RAB13|SLC12A4|DEDD|AP5Z1|SPRING1|CPEB2,-2.7,0
1,1,0,1,0,1,-2.7,-4,0,-4,0,-4,M41689,M110101,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 1 CELL,,-4,4,5.1,30293,276,299,11,3.7,1.1,216|1191|2752|5874|23446|51144|51162|81618|84418|93663|326624,ALDH1A1|CLU|GLUL|RAB27B|SLC44A1|HSD17B12|EGFL7|ITM2C|CYSTM1|ARHGAP18|RAB37,-2.7,0
