_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,hsa04658,Th1 and Th2 cell differentiation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,M5916,HALLMARK APICAL SURFACE,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0046638,positive regulation of alpha-beta T cell differentiation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0046888,negative regulation of hormone secretion,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,WP3945,TYROBP causal network in microglia,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,WP3613,Photodynamic therapy induced unfolded protein response,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,GO:0045604,regulation of epidermal cell differentiation,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0060285,cilium-dependent cell motility,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0050886,endocrine process,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,WP4722,Glycerolipids and glycerophospholipids,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0010508,positive regulation of autophagy,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,R-HSA-1592230,Mitochondrial biogenesis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0071526,semaphorin-plexin signaling pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0046164,alcohol catabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0055002,striated muscle cell development,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,R-HSA-9013406,RHOQ GTPase cycle,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0002230,positive regulation of defense response to virus by host,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,GO:0030217,T cell differentiation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0001704,formation of primary germ layer,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,hsa04920,Adipocytokine signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0002366,leukocyte activation involved in immune response,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,hsa05161,Hepatitis B,M00010000,1,0
1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,hsa04070,Phosphatidylinositol signaling system,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.1,0,0,0,R-HSA-446353,Cell-extracellular matrix interactions,M00001000,1,0
1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,GO:0016052,carbohydrate catabolic process,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,GO:0140029,exocytic process,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,M71,PID ILK PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,M20,PID P38 MKK3 6PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,M5887,NABA BASEMENT MEMBRANES,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0045598,regulation of fat cell differentiation,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,R-HSA-193648,NRAGE signals death through JNK,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0072164,mesonephric tubule development,M00000100,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:1901293,nucleoside phosphate biosynthetic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0060627,regulation of vesicle-mediated transport,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,GO:0050892,intestinal absorption,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0060349,bone morphogenesis,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0060688,regulation of morphogenesis of a branching structure,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0032945,negative regulation of mononuclear cell proliferation,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,GO:0030500,regulation of bone mineralization,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0051385,response to mineralocorticoid,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,GO:1900024,regulation of substrate adhesion-dependent cell spreading,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0021675,nerve development,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0072132,mesenchyme morphogenesis,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0048232,male gamete generation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,M124,PID CXCR4 PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,R-HSA-9696270,RND2 GTPase cycle,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,M5880,NABA ECM AFFILIATED,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,GO:0071692,protein localization to extracellular region,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:1903038,negative regulation of leukocyte cell-cell adhesion,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,R-HSA-9007101,Rab regulation of trafficking,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,GO:0006721,terpenoid metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,M11736,SA MMP CYTOKINE CONNECTION,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0046503,glycerolipid catabolic process,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,GO:0051091,positive regulation of DNA-binding transcription factor activity,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0051918,negative regulation of fibrinolysis,M01000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,R-HSA-2428924,IGF1R signaling cascade,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,WP4155,Endometrial cancer,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0009749,response to glucose,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0040018,positive regulation of multicellular organism growth,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0033559,unsaturated fatty acid metabolic process,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0003018,vascular process in circulatory system,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0034332,adherens junction organization,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,R-HSA-112043,PLC beta mediated events,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,R-HSA-416476,G alpha (q) signalling events,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,M153,PID P75 NTR PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:0051092,positive regulation of NF-kappaB transcription factor activity,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0048588,developmental cell growth,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-7.5,0,0,0,0,hsa05166,Human T-cell leukemia virus 1 infection,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:1905314,semi-lunar valve development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0050866,negative regulation of cell activation,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0030522,intracellular receptor signaling pathway,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,GO:0051051,negative regulation of transport,M00001000,1,0
0,1,0,0,0,0,0,0,0,-7.1,0,0,0,0,0,0,GO:0015711,organic anion transport,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0032530,regulation of microvillus organization,M01000000,1,0
0,1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,GO:0050994,regulation of lipid catabolic process,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,0,hsa05321,Inflammatory bowel disease,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,GO:0001738,morphogenesis of a polarized epithelium,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,GO:0045657,positive regulation of monocyte differentiation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0035633,maintenance of blood-brain barrier,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0030968,endoplasmic reticulum unfolded protein response,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,WP1544,MicroRNAs in cardiomyocyte hypertrophy,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0045616,regulation of keratinocyte differentiation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0006641,triglyceride metabolic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,GO:0030490,maturation of SSU-rRNA,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0035088,establishment or maintenance of apical/basal cell polarity,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,hsa00350,Tyrosine metabolism,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0032365,intracellular lipid transport,M00000010,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,WP4536,Genes related to primary cilium development based on CRISPR,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,M00100000,1,0
0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,GO:0010885,regulation of cholesterol storage,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,GO:0015748,organophosphate ester transport,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0071333,cellular response to glucose stimulus,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,GO:0051963,regulation of synapse assembly,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,M6778,BIOCARTA IL10 PATHWAY,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0032946,positive regulation of mononuclear cell proliferation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0060760,positive regulation of response to cytokine stimulus,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,hsa04662,B cell receptor signaling pathway,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,M9670,BIOCARTA STRESS PATHWAY,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,M82,PID RET PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0003158,endothelium development,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0031333,negative regulation of protein-containing complex assembly,M00001000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,GO:0006979,response to oxidative stress,M10000000,1,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,GO:0046486,glycerolipid metabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:1903305,regulation of regulated secretory pathway,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,hsa01250,Biosynthesis of nucleotide sugars,M00000001,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,R-HSA-112399,IRS-mediated signalling,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,GO:0001764,neuron migration,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,R-HSA-5602358,Diseases associated with the TLR signaling cascade,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,R-HSA-1268020,Mitochondrial protein import,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0006940,regulation of smooth muscle contraction,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0034368,protein-lipid complex remodeling,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,GO:0044319,"wound healing, spreading of cells",M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0050931,pigment cell differentiation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,hsa00040,Pentose and glucuronate interconversions,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,WP2324,AGE RAGE pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,WP3865,Novel intracellular components of RIG I like receptor pathway,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,R-HSA-8957275,Post-translational protein phosphorylation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,R-HSA-8963898,Plasma lipoprotein assembly,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.2,M198,PID SYNDECAN 1 PATHWAY,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,hsa05208,Chemical carcinogenesis - reactive oxygen species,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,M12,PID RHOA PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0010976,positive regulation of neuron projection development,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,WP4352,Ciliary landscape,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0001678,intracellular glucose homeostasis,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,WP5356,Affected pathways in Duchenne muscular dystrophy,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,hsa04932,Non-alcoholic fatty liver disease,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0042475,odontogenesis of dentin-containing tooth,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0050820,positive regulation of coagulation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0061180,mammary gland epithelium development,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0031295,T cell costimulation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0048706,embryonic skeletal system development,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,WP3624,Lung fibrosis,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,R-HSA-2187338,Visual phototransduction,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0048562,embryonic organ morphogenesis,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,R-HSA-1236974,ER-Phagosome pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,WP2018,RANKL RANK signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0034605,cellular response to heat,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:0097061,dendritic spine organization,M00000100,1,0
1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,M11420,BIOCARTA CTCF PATHWAY,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0042176,regulation of protein catabolic process,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0090303,positive regulation of wound healing,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0000460,maturation of 5.8S rRNA,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,M13404,BIOCARTA VDR PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0018209,peptidyl-serine modification,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,R-HSA-8948216,Collagen chain trimerization,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:1902622,regulation of neutrophil migration,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,GO:0045861,negative regulation of proteolysis,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0071887,leukocyte apoptotic process,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0120161,regulation of cold-induced thermogenesis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0060675,ureteric bud morphogenesis,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,M232,PID ECADHERIN STABILIZATION PATHWAY,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0043536,positive regulation of blood vessel endothelial cell migration,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0002752,cell surface pattern recognition receptor signaling pathway,M00000100,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:0034033,purine nucleoside bisphosphate biosynthetic process,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,0,GO:0051205,protein insertion into membrane,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0030212,hyaluronan metabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,R-HSA-9753281,Paracetamol ADME,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0042551,neuron maturation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,hsa04622,RIG-I-like receptor signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,hsa04612,Antigen processing and presentation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:2000241,regulation of reproductive process,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0042953,lipoprotein transport,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0002861,regulation of inflammatory response to antigenic stimulus,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:0048592,eye morphogenesis,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:0002262,myeloid cell homeostasis,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,WP4223,Ras signaling,M00000100,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,hsa01212,Fatty acid metabolism,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0032890,regulation of organic acid transport,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0050671,positive regulation of lymphocyte proliferation,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:0035305,negative regulation of dephosphorylation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0097006,regulation of plasma lipoprotein particle levels,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,GO:0043043,peptide biosynthetic process,M00000010,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,R-HSA-3000157,Laminin interactions,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0071902,positive regulation of protein serine/threonine kinase activity,M00010000,1,0
0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,GO:0032532,regulation of microvillus length,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0001702,gastrulation with mouth forming second,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,hsa03060,Protein export,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,M165,PID SYNDECAN 4 PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,GO:0010038,response to metal ion,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:1902904,negative regulation of supramolecular fiber organization,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,GO:0007029,endoplasmic reticulum organization,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,WP4136,Fibrin complement receptor 3 signaling pathway,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0002828,regulation of type 2 immune response,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0044743,protein transmembrane import into intracellular organelle,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0051346,negative regulation of hydrolase activity,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0051222,positive regulation of protein transport,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0006029,proteoglycan metabolic process,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0072594,establishment of protein localization to organelle,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,M34,PID TCR PATHWAY,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,GO:0001523,retinoid metabolic process,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,GO:0046578,regulation of Ras protein signal transduction,M00000100,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0009259,ribonucleotide metabolic process,M10000000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,GO:0006720,isoprenoid metabolic process,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,GO:0046632,alpha-beta T cell differentiation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,M00001000,1,0
