Gene,TotalEvidenceCounts,EvidenceHit:modules_epi_black_sorted_top300,EvidenceHit:modules_epi_blue_sorted_top300,EvidenceHit:modules_epi_pink_sorted_top300,EvidenceHit:modules_epi_red_sorted_top300,EvidenceHit:modules_epi_turquoise_sorted_top300,EvidenceHit:modules_epi_yellow_sorted_top300,EvidenceGO:modules_epi_black_sorted_top300,EvidenceGO:modules_epi_blue_sorted_top300,EvidenceGO:modules_epi_pink_sorted_top300,EvidenceGO:modules_epi_red_sorted_top300,EvidenceGO:modules_epi_turquoise_sorted_top300,EvidenceGO:modules_epi_yellow_sorted_top300,EvidencePPI:modules_epi_black_sorted_top300,EvidencePPI:modules_epi_blue_sorted_top300,EvidencePPI:modules_epi_pink_sorted_top300,EvidencePPI:modules_epi_red_sorted_top300,EvidencePPI:modules_epi_turquoise_sorted_top300,EvidencePPI:modules_epi_yellow_sorted_top300
143379,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26298,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92689,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90507,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3476,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1605,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57488,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2590,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80168,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64225,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2907,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64167,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80256,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55040,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7405,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9540,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51301,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134147,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54414,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253980,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7461,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58190,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150696,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200558,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27295,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
171177,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5993,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152137,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55893,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9019,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83959,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9989,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
221393,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23235,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8462,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27111,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6887,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54491,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114294,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132204,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29967,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
57636,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3628,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
828,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6274,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90550,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93663,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148170,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55573,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9546,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80139,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23382,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54436,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170954,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
140691,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2580,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2317,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79932,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79958,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9368,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11259,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10723,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3589,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10626,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8491,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22882,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
401934,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55788,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54097,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80736,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10336,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2519,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79786,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23030,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6594,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
254102,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3840,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
84517,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11177,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79669,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25822,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9235,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5445,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57579,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57217,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90488,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387680,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5801,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
284439,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22993,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55785,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54896,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9516,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8905,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26047,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
84263,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55365,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83878,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55092,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
130574,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65985,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51082,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9957,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84926,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64847,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2217,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5144,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51162,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7292,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112483,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55129,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27044,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51136,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54843,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8372,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399694,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7178,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23179,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4616,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23446,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133121,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
285203,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27343,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7165,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4586,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55754,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51292,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4745,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4007,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56892,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
89845,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51655,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9022,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79751,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64943,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9926,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6674,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81579,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10446,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8549,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7403,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27345,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55328,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57674,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91828,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93349,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26031,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7286,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
92745,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91010,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63027,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51573,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4645,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11329,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23597,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8502,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23443,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116984,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28987,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81532,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8634,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
310,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55337,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5909,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9853,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1827,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2730,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55917,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2706,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148932,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3749,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79956,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2847,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23158,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
150372,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116151,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5638,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151195,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9741,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160760,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56894,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27113,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25938,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3604,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55332,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54492,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
196264,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
338440,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8548,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4327,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80830,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9411,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11309,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56985,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7980,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23190,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10749,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3068,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10076,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55831,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23253,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57139,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8542,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23392,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6533,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51614,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79041,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9610,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57511,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23413,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29887,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359948,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6102,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55591,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
342897,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25966,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3249,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55916,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127544,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8876,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8460,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23531,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1384,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257629,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51586,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3623,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27189,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8447,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145501,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
341019,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80212,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
123879,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85014,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92181,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78990,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54842,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26010,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63898,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84255,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79705,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54498,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
84067,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7499,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
966,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
439921,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51506,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53347,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23608,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8728,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5476,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80223,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83719,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
432,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
445815,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78987,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57214,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7104,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4045,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91133,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
754,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
81932,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92714,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1075,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10769,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11313,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
389136,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
81848,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57572,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83715,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93100,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79971,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79156,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155465,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9936,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22926,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3839,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23466,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54480,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25897,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140685,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9469,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201176,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6509,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
79574,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10046,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29950,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26751,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10231,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2581,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121274,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
80727,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2065,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26037,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401409,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55237,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57699,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81603,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642475,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221710,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64743,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54897,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201232,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134548,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11067,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81621,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151242,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162461,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83938,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60685,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6524,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
