_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,1,0,0,0,0,0,0,0,-7.9,0,0,0,R-HSA-9692914,SARS-CoV-1-host interactions,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0001954,positive regulation of cell-matrix adhesion,M00000100,1,0
0,1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,WP716,Vitamin A and carotenoid metabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-16,0,0,0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0044380,protein localization to cytoskeleton,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-5658442,Regulation of RAS by GAPs,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0051656,establishment of organelle localization,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:0002793,positive regulation of peptide secretion,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,R-HSA-187687,Signalling to ERKs,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0099003,vesicle-mediated transport in synapse,M00010000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,R-HSA-1227986,Signaling by ERBB2,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0003161,cardiac conduction system development,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,GO:0170039,proteinogenic amino acid metabolic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,0,WP5198,Inflammatory bowel disease signaling,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0009225,nucleotide-sugar metabolic process,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,R-HSA-1428517,Aerobic respiration and respiratory electron transport,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,WP4829,mBDNF and proBDNF regulation of GABA neurotransmission,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0008064,regulation of actin polymerization or depolymerization,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,M2064,BIOCARTA 41BB PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,M15285,BIOCARTA NFKB PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0099111,microtubule-based transport,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,R-HSA-912526,Interleukin receptor SHC signaling,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,M212,PID INTEGRIN5 PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:2000379,positive regulation of reactive oxygen species metabolic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-9607240,FLT3 Signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:0043254,regulation of protein-containing complex assembly,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:0043405,regulation of MAP kinase activity,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,GO:0009220,pyrimidine ribonucleotide biosynthetic process,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,hsa05213,Endometrial cancer,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0001541,ovarian follicle development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,R-HSA-8863678,Neurodegenerative Diseases,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,WP2839,Hair follicle development organogenesis part 2 of 3,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0010721,negative regulation of cell development,M00100000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,GO:1905521,regulation of macrophage migration,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:0033137,negative regulation of peptidyl-serine phosphorylation,M00000001,1,0
0,1,0,0,0,0,0,0,0,-6.8,0,0,0,0,0,0,GO:0022600,digestive system process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.3,0,0,0,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0006446,regulation of translational initiation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,hsa04934,Cushing syndrome,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0030316,osteoclast differentiation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-5674135,MAP2K and MAPK activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,GO:0006536,glutamate metabolic process,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:0003013,circulatory system process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,R-HSA-9664424,Cell recruitment (pro-inflammatory response),M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:2000316,regulation of T-helper 17 type immune response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,WP3981,miRNA regulation of prostate cancer signaling pathways,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,GO:0031952,regulation of protein autophosphorylation,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,R-HSA-75105,Fatty acyl-CoA biosynthesis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-5675221,Negative regulation of MAPK pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:0051016,barbed-end actin filament capping,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0007254,JNK cascade,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0097696,receptor signaling pathway via STAT,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0010507,negative regulation of autophagy,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0032350,regulation of hormone metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,hsa05133,Pertussis,M00001000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0014911,positive regulation of smooth muscle cell migration,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-453276,Regulation of mitotic cell cycle,M00001000,1,0
1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,0,GO:1902284,neuron projection extension involved in neuron projection guidance,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,hsa04660,T cell receptor signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,GO:0035904,aorta development,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,GO:0071577,zinc ion transmembrane transport,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-22,0,WP4718,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0060428,lung epithelium development,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:1990138,neuron projection extension,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0009649,entrainment of circadian clock,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,GO:0050777,negative regulation of immune response,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,GO:0050819,negative regulation of coagulation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:1900101,regulation of endoplasmic reticulum unfolded protein response,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,R-HSA-9840310,Glycosphingolipid catabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-5619084,ABC transporter disorders,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,GO:0006637,acyl-CoA metabolic process,M00000010,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0014910,regulation of smooth muscle cell migration,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-4608870,Asymmetric localization of PCP proteins,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0035148,tube formation,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0043087,regulation of GTPase activity,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,GO:0035383,thioester metabolic process,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,GO:0034620,cellular response to unfolded protein,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,GO:1903008,organelle disassembly,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,hsa05212,Pancreatic cancer,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0009994,oocyte differentiation,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,hsa04621,NOD-like receptor signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,R-HSA-110056,MAPK3 (ERK1) activation,M00000100,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,hsa00340,Histidine metabolism,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:0140353,lipid export from cell,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-17,0,0,0,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:0001942,hair follicle development,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0001838,embryonic epithelial tube formation,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,hsa04024,cAMP signaling pathway,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,R-HSA-3000480,Scavenging by Class A Receptors,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,GO:0051043,regulation of membrane protein ectodomain proteolysis,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-17,0,0,0,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,WP4312,Rett syndrome,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,WP5358,JAK STAT signaling in the regulation of beta cells,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,R-HSA-5694530,Cargo concentration in the ER,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,0,GO:0046600,negative regulation of centriole replication,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0001659,temperature homeostasis,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,GO:0009147,pyrimidine nucleoside triphosphate metabolic process,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0030835,negative regulation of actin filament depolymerization,M01000000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:1901657,glycosyl compound metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-16,0,0,0,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,WP4205,MET in type 1 papillary renal cell carcinoma,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0051965,positive regulation of synapse assembly,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.5,0,GO:0045333,cellular respiration,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,0,R-HSA-611105,Respiratory electron transport,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,M984,BIOCARTA TOLL PATHWAY,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.5,0,GO:0006644,phospholipid metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,0,0,hsa04662,B cell receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,GO:0060760,positive regulation of response to cytokine stimulus,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0042472,inner ear morphogenesis,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,GO:0006414,translational elongation,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0006413,translational initiation,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0007565,female pregnancy,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0048599,oocyte development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0048261,negative regulation of receptor-mediated endocytosis,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0000768,syncytium formation by plasma membrane fusion,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,GO:0048024,"regulation of mRNA splicing, via spliceosome",M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:1903050,regulation of proteolysis involved in protein catabolic process,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,GO:0009142,nucleoside triphosphate biosynthetic process,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0099504,synaptic vesicle cycle,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-15,0,0,0,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,R-HSA-425410,Metal ion SLC transporters,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,GO:0035108,limb morphogenesis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,R-HSA-194068,Bile acid and bile salt metabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0043488,regulation of mRNA stability,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-1566948,Elastic fibre formation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,GO:0046949,fatty-acyl-CoA biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0002695,negative regulation of leukocyte activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0045730,respiratory burst,M00001000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0045724,positive regulation of cilium assembly,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,WP5283,Chronic hyperglycemia impairment of neuron function,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,R-HSA-9006931,Signaling by Nuclear Receptors,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,WP2036,TNF related weak inducer of apoptosis TWEAK signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,WP1403,AMP activated protein kinase signaling,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,M110,PID IL1 PATHWAY,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,hsa04928,"Parathyroid hormone synthesis, secretion and action",M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,hsa00980,Metabolism of xenobiotics by cytochrome P450,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,GO:0060392,negative regulation of SMAD protein signal transduction,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0050770,regulation of axonogenesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-5.6,0,0,0,0,0,0,WP5066,FOXA2 pathway,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,GO:0071674,mononuclear cell migration,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0006023,aminoglycan biosynthetic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0002686,negative regulation of leukocyte migration,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0070169,positive regulation of biomineral tissue development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0097300,programmed necrotic cell death,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.4,0,0,0,WP262,Ebstein Barr virus LMP1 signaling,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0030513,positive regulation of BMP signaling pathway,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,GO:0006099,tricarboxylic acid cycle,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0090208,positive regulation of triglyceride metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,R-HSA-9658195,Leishmania infection,M00001000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,M3494,BIOCARTA PAR1 PATHWAY,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0006699,bile acid biosynthetic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:2000047,regulation of cell-cell adhesion mediated by cadherin,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,WP268,Notch signaling,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,WP4321,Thermogenesis,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,GO:0072080,nephron tubule development,M00100000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:1903533,regulation of protein targeting,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin,M01000000,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,WP5321,Prostaglandin and leukotriene metabolism in senescence,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,WP129,Matrix metalloproteinases,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0070670,response to interleukin-4,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0010827,regulation of glucose transmembrane transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,M66,PID MYC ACTIV PATHWAY,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0034614,cellular response to reactive oxygen species,M00001000,1,0
0,1,0,0,0,0,0,0,0,-6.2,0,0,0,0,0,0,GO:0015721,bile acid and bile salt transport,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,GO:0120009,intermembrane lipid transfer,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,WP69,T cell receptor signaling pathway,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,M67,PID ARF6 TRAFFICKING PATHWAY,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,R-HSA-9843745,Adipogenesis,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,GO:0031076,embryonic camera-type eye development,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0034381,plasma lipoprotein particle clearance,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,R-HSA-622312,Inflammasomes,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,hsa00650,Butanoate metabolism,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0048483,autonomic nervous system development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0042752,regulation of circadian rhythm,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0007018,microtubule-based movement,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0032376,positive regulation of cholesterol transport,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,R-HSA-5083635,Defective B3GALTL causes PpS,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.2,0,0,0,GO:0001959,regulation of cytokine-mediated signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,M241,PID RAC1 REG PATHWAY,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0032872,regulation of stress-activated MAPK cascade,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.3,0,0,0,M14971,BIOCARTA DEATH PATHWAY,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,GO:0006626,protein targeting to mitochondrion,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0046700,heterocycle catabolic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0009201,ribonucleoside triphosphate biosynthetic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,R-HSA-2022928,HS-GAG biosynthesis,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0050871,positive regulation of B cell activation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,hsa00790,Folate biosynthesis,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.2,0,0,0,GO:0038061,non-canonical NF-kappaB signal transduction,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,WP143,Fatty acid beta oxidation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,R-HSA-352230,Amino acid transport across the plasma membrane,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,GO:0035107,appendage morphogenesis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0010837,regulation of keratinocyte proliferation,M00000100,1,0
