_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-3.985289989114398,R-HSA-194138,M000001,1,0,Reactome Gene Sets,6,Signaling by VEGF,,-3.985289989114398,6.544783950617284,5.773186190309108,30293,108,300,7,2.3333333333333335,0.8715673408461504,71|998|1499|3728|6461|9564|25759,ACTG1|CDC42|CTNNB1|JUP|SHB|BCAR1|SHC2,-2.9099974095514822,0,133.0,0.0,0.0,-10.829985632909068,15.736623376623378,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.282399458303755,GO:0042391,M000001,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-3.978844252197274,1.7754792320316044,4.144400765299587,30293,446,1798,47,2.6140155728587318,0.37627682508206706,215|351|476|481|598|637|666|1080|1738|1812|1824|1832|1906|2316|2537|2730|2852|3728|3783|4092|4734|5025|5071|5366|5530|5663|5774|6548|6640|6648|7351|7476|8506|8912|9294|9424|9948|10399|10550|10962|27345|64208|65018|66000|80024|83959|388591,ABCD1|APP|ATP1A1|ATP1B1|BCL2L1|BID|BOK|CFTR|DLD|DRD1|DSC2|DSP|EDN1|FLNA|IFI6|GCLM|GPER1|JUP|KCNN4|SMAD7|NEDD4|P2RX4|PRKN|PMAIP1|PPP3CA|PSEN1|PTPN3|SLC9A1|SNTA1|SOD2|UCP2|WNT7A|CNTNAP1|CACNA1H|S1PR2|KCNK6|WDR1|RACK1|ARL6IP5|MLLT11|KCNMB4|POPDC3|PINK1|TMEM108|SLC8B1|SLC4A11|RNF207,-2.8775710120174733,0,394.0,0.0,0.0,-4.533791954983114,3.3696329254727475,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-3.8216740720041225,0.0,GO:0007612,M000010,1,0,GO Biological Processes,19,learning,19_GO:0032501 multicellular organismal process,-3.9749910160521424,2.4226119072026284,4.43133943733787,30293,153,1798,22,1.2235817575083425,0.25926762539108644,351|1312|1812|2055|2353|3688|5071|5641|5743|6722|7097|7832|7846|23208|26047|60626|65009|84446|85461|92521|164312|440275,APP|COMT|DRD1|CLN8|FOS|ITGB1|PRKN|LGMN|PTGS2|SRF|TLR2|BTG2|TUBA1A|SYT11|CNTNAP2|RIC8A|NDRG4|BRSK1|TANC1|SPECC1|LRRN4|EIF2AK4,-2.8739995108688605,0,222.0,0.0,0.0,-7.8177736333517895,2.938633365237861,
1,0,0,0,0,0,-2.6081018207123443,0.0,0.0,0.0,0.0,0.0,GO:0002886,M100000,1,0,GO Biological Processes,19,regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-3.9694516339622337,3.5469820268134185,4.834767865938468,30293,57,1798,12,0.6674082313681868,0.19202015645135898,718|2150|3566|3684|4067|5724|5880|6810|9846|27342|148022|201294,C3|F2RL1|IL4R|ITGAM|LYN|PTAFR|RAC2|STX4|GAB2|RABGEF1|TICAM1|UNC13D,-2.8687416811271618,0,204.0,0.0,0.0,-8.251300169680995,3.7197246579893966,
0,0,1,0,0,0,0.0,0.0,-3.9678470704238262,0.0,0.0,0.0,R-HSA-176814,M001000,1,0,Reactome Gene Sets,6,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,,-3.9678470704238262,7.998503784544974,6.099141376562164,30293,76,299,6,2.0066889632107023,0.8109660116141159,5692|5696|5698|5699|5720|5721,PSMB4|PSMB8|PSMB9|PSMB10|PSME1|PSME2,-2.894485872422657,0,121.0,0.0,0.0,-11.598269049833938,14.70692631351818,
0,1,0,0,0,0,0.0,-3.964490351127402,0.0,0.0,0.0,0.0,GO:0005980,M010000,1,0,GO Biological Processes,19,glycogen catabolic process,19_GO:0008152 metabolic process,-3.964490351127402,30.394314381270902,9.282100389544954,30293,10,299,3,1.0033444816053512,0.5763677872038926,2548|5213|5836,GAA|PFKM|PYGL,-2.89394997744571,0,371.0,0.0,0.0,-4.811973448727484,33.77146042363434,
0,1,0,0,0,0,0.0,-3.964490351127402,0.0,0.0,0.0,0.0,GO:0034380,M010000,1,0,GO Biological Processes,19,high-density lipoprotein particle assembly,19_GO:0032501 multicellular organismal process,-3.964490351127402,30.394314381270902,9.282100389544954,30293,10,299,3,1.0033444816053512,0.5763677872038926,335|336|55937,APOA1|APOA2|APOM,-2.89394997744571,0,139.0,0.0,0.0,-10.430160564683383,60.788628762541805,
0,1,0,0,0,0,0.0,-3.964490351127402,0.0,0.0,0.0,0.0,GO:0071501,M010000,1,0,GO Biological Processes,19,cellular response to sterol depletion,19_GO:0050896 response to stimulus,-3.964490351127402,30.394314381270902,9.282100389544954,30293,10,299,3,1.0033444816053512,0.5763677872038926,3638|6721|83939,INSIG1|SREBF2|EIF2A,-2.89394997744571,0,431.0,0.0,0.0,-4.116206583948129,33.77146042363434,
0,0,1,0,0,0,0.0,0.0,-3.964490351127402,0.0,0.0,0.0,GO:0098883,M001000,1,0,GO Biological Processes,19,synapse pruning,19_GO:0009987 cellular process,-3.964490351127402,30.394314381270902,9.282100389544954,30293,10,299,3,1.0033444816053512,0.5763677872038926,718|3684|6376,C3|ITGAM|CX3CL1,-2.89394997744571,0,358.0,0.0,0.0,-5.064838221516835,30.394314381270902,
0,1,0,0,0,0,0.0,-3.964490351127402,0.0,0.0,0.0,0.0,GO:0150172,M010000,1,0,GO Biological Processes,19,regulation of phosphatidylcholine metabolic process,19_GO:0008152 metabolic process,-3.964490351127402,30.394314381270902,9.282100389544954,30293,10,299,3,1.0033444816053512,0.5763677872038926,341|949|2181,APOC1|SCARB1|ACSL3,-2.89394997744571,0,139.0,0.0,0.0,-10.430160564683383,60.788628762541805,
0,0,1,0,0,0,0.0,0.0,-2.8829757480697515,0.0,0.0,0.0,GO:0033365,M001000,1,0,GO Biological Processes,19,protein localization to organelle,19_GO:0051179 localization,-3.963865977816016,1.5809269757579916,4.035605901810761,30293,746,1798,70,3.8932146829810903,0.45618012301404437,637|754|868|950|1026|1191|1408|1729|1812|2064|2516|2580|2634|3068|3098|3638|3839|3840|4734|4792|5071|5190|5371|5530|5562|6469|6747|6774|7128|7157|7251|7805|8701|8878|8943|9146|9804|10133|10254|10540|10670|10938|10956|23471|23677|25777|26088|26277|27074|27092|27348|29887|29927|51100|51804|54492|55275|55754|55788|55831|57142|65018|79589|85377|90196|93082|128866|144165|200558|387680,BID|PTTG1IP|CBLB|SCARB2|CDKN1A|CLU|CRY2|DIAPH1|DRD1|ERBB2|NR5A1|GAK|GBP2|HDGF|HK1|INSIG1|KPNA3|KPNA4|NEDD4|NFKBIA|PRKN|PEX6|PML|PPP3CA|PRKAA1|SHH|SSR3|STAT3|TNFAIP3|TP53|TSG101|LAPTM5|DNAH11|SQSTM1|AP3D1|HGS|TOMM20|OPTN|STAM2|DCTN2|RRAGA|EHD1|OS9|TRAM1|SH3BP4|SUN2|GGA1|TINF2|LAMP3|CACNG4|TOR1B|SNX10|SEC61A1|SH3GLB1|SIX4|NEURL1B|VPS53|TMEM30A|LMBRD1|EMC3|RTN4|PINK1|RNF128|MICALL1|SYS1|NEURL3|CHMP4B|PRICKLE1|APLF|WASHC2A,-2.8643442410313993,0,141.0,0.0,0.0,-10.320514081783365,2.3048548912193167,
0,0,0,1,0,0,0.0,0.0,0.0,-2.1099481512144562,0.0,0.0,GO:0030574,M000100,1,0,GO Biological Processes,19,collagen catabolic process,19_GO:0008152 metabolic process,-3.9633687021704134,4.109308445698472,5.004413374969669,30293,41,1798,10,0.5561735261401557,0.17538773766189,1520|4312|4318|4319|4323|4324|4327|5645|162427|164656,CTSS|MMP1|MMP9|MMP10|MMP14|MMP15|MMP19|PRSS2|RETREG3|TMPRSS6,-2.8643442410313993,0,16.0,0.0,0.0,-24.124607519929484,6.226495623156164,
0,0,1,0,0,0,0.0,0.0,-2.1139089027904525,0.0,0.0,0.0,GO:0032570,M001000,1,0,GO Biological Processes,19,response to progesterone,19_GO:0050896 response to stimulus,-3.9633687021704134,4.109308445698472,5.004413374969669,30293,41,1798,10,0.5561735261401557,0.17538773766189,1364|2353|2706|5021|5970|7040|7042|7057|7097|10062,CLDN4|FOS|GJB2|OXTR|RELA|TGFB1|TGFB2|THBS1|TLR2|NR1H3,-2.8643442410313993,0,335.0,0.0,0.0,-5.4548590374169965,4.212041156840934,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.1099481512144562,-2.1099481512144562,M214,M000011,2,0,Canonical Pathways,11,PID ERBB1 INTERNALIZATION PATHWAY,,-3.9633687021704134,4.109308445698472,5.004413374969669,30293,41,1798,10,0.5561735261401557,0.17538773766189,868|998|4893|5293|7251|7321|9146|10253|30011|57732,CBLB|CDC42|NRAS|PIK3CD|TSG101|UBE2D1|HGS|SPRY2|SH3KBP1|ZFYVE28,-2.8643442410313993,0,391.0,0.0,0.0,-4.567277749946201,4.891402633750763,
1,0,0,0,0,1,-2.1099481512144562,0.0,0.0,0.0,0.0,-2.1099481512144562,R-HSA-8875878,M100001,2,0,Reactome Gene Sets,6,MET promotes cell motility,,-3.9633687021704134,4.109308445698472,5.004413374969669,30293,41,1798,10,0.5561735261401557,0.17538773766189,1302|2335|2889|3675|3688|3909|3911|5879|64759|84951,COL11A2|FN1|RAPGEF1|ITGA3|ITGB1|LAMA3|LAMA5|RAC1|TNS3|TNS4,-2.8643442410313993,0,234.0,0.0,0.0,-7.620626524006595,4.265358133509807,
1,0,1,0,0,0,-2.072410194552171,0.0,-3.963211588374063,0.0,0.0,0.0,GO:0006959,M101000,2,0,GO Biological Processes,19,humoral immune response,19_GO:0002376 immune system process,-3.963211588374063,4.3859039511213425,5.157676081488044,30293,231,299,10,3.3444816053511706,1.0397816263637738,716|718|3105|3627|5699|6373|6374|9308|10148|64127,C1S|C3|HLA-A|CXCL10|PSMB10|CXCL11|CXCL5|CD83|EBI3|NOD2,-2.8929337075875807,0,440.0,1.0,1.0,-3.963211588374063,4.3859039511213425,
0,0,1,0,0,0,0.0,0.0,-3.960230327123443,0.0,0.0,0.0,GO:0032660,M001000,1,0,GO Biological Processes,19,regulation of interleukin-17 production,19_GO:0032501 multicellular organismal process,-3.960230327123443,10.55358138238573,6.613668251205474,30293,48,299,5,1.6722408026755853,0.7415695434982698,7292|7297|9466|23180|64127,TNFSF4|TYK2|IL27RA|RFTN1|NOD2,-2.8914949089409454,0,441.0,1.0,1.0,-3.960230327123443,10.55358138238573,
1,0,0,0,0,0,-3.9602011553877707,0.0,0.0,0.0,0.0,0.0,GO:0050665,M100000,1,0,GO Biological Processes,19,hydrogen peroxide biosynthetic process,19_GO:0008152 metabolic process,-3.9602011553877707,30.293,9.2657174150759,30293,10,300,3,1.0,0.5744562646538028,1535|6648|50506,CYBA|SOD2|DUOX2,-2.8914949089409454,0,193.0,0.0,0.0,-8.569965442246477,30.293,
0,0,0,1,0,0,0.0,0.0,0.0,-3.9602011553877707,0.0,0.0,R-HSA-159740,M000100,1,0,Reactome Gene Sets,6,Gamma-carboxylation of protein precursors,,-3.9602011553877707,30.293,9.2657174150759,30293,10,300,3,1.0,0.5744562646538028,2159|2677|5627,F10|GGCX|PROS1,-2.8914949089409454,0,419.0,0.0,0.0,-4.222500399182041,30.293,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-3.9556806832609914,0.0,GO:0023061,M000010,1,0,GO Biological Processes,19,signal release,19_GO:0051179 localization,-3.9556806832609914,4.859839572192513,5.2951488952233525,30293,187,300,9,3.0,0.9848857801796105,1906|2054|3624|3840|7476|8676|23208|51083|84446,EDN1|STX2|INHBA|KPNA4|WNT7A|STX11|SYT11|GAL|BRSK1,-2.8885404041907767,0,442.0,1.0,1.0,-3.9556806832609914,4.859839572192513,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-3.9534440992268234,0.0,GO:0021795,M000010,1,0,GO Biological Processes,19,cerebral cortex cell migration,19_GO:0032502 developmental process,-3.9534440992268234,10.518402777777778,6.600434874054813,30293,48,300,5,1.6666666666666667,0.7391185942027817,5048|8851|22911|25777|57142,PAFAH1B1|CDK5R1|WDR47|SUN2|RTN4,-2.8883830317014674,0,228.0,0.0,0.0,-7.7241719359361225,18.69938271604938,
1,0,0,0,0,0,-3.9534440992268234,0.0,0.0,0.0,0.0,0.0,WP410,M100000,1,0,WikiPathways,27,Exercise induced circadian regulation,,-3.9534440992268234,10.518402777777778,6.600434874054813,30293,48,300,5,1.6666666666666667,0.7391185942027817,1408|2120|2950|9575|51582,CRY2|ETV6|GSTP1|CLOCK|AZIN1,-2.8883830317014674,0,443.0,1.0,1.0,-3.9534440992268234,10.518402777777778,
0,1,0,0,0,0,0.0,-3.951861380221893,0.0,0.0,0.0,0.0,GO:0009749,M010000,1,0,GO Biological Processes,19,response to glucose,19_GO:0050896 response to stimulus,-3.951861380221893,5.513707824266831,5.477213098470585,30293,147,299,8,2.6755852842809364,0.933221435068699,336|2752|5176|7351|7494|8431|10399|51085,APOA2|GLUL|SERPINF1|UCP2|XBP1|NR0B2|RACK1|MLXIPL,-2.887318563929759,0,237.0,0.0,0.0,-7.528168316072518,5.513707824266831,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.8517775027040475,0.0,GO:0001738,M000010,1,0,GO Biological Processes,19,morphogenesis of a polarized epithelium,19_GO:0032502 developmental process,-3.9508164877454743,3.7822410387959406,4.896070522602612,30293,49,1798,11,0.6117908787541713,0.1838967642696243,71|998|1741|3911|4478|5048|8323|9368|9948|84446|115908,ACTG1|CDC42|DLG3|LAMA5|MSN|PAFAH1B1|FZD6|NHERF1|WDR1|BRSK1|CTHRC1,-2.8531916233121497,0,180.0,0.0,0.0,-9.01464159614589,3.7822410387959406,
1,0,1,0,0,0,-3.910207272998742,0.0,-2.8570943426788045,0.0,0.0,0.0,GO:0007259,M101000,2,0,GO Biological Processes,19,receptor signaling pathway via JAK-STAT,19_GO:0050896 response to stimulus,-3.9508164877454743,3.7822410387959406,4.896070522602612,30293,49,1798,11,0.6117908787541713,0.1838967642696243,3454|3455|3716|3717|6774|6776|6778|7297|8835|9111|23529,IFNAR1|IFNAR2|JAK1|JAK2|STAT3|STAT5A|STAT6|TYK2|SOCS2|NMI|CLCF1,-2.8531916233121497,0,253.0,0.0,0.0,-7.126254142057186,11.793715239154617,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.8517775027040475,GO:0045581,M000001,1,0,GO Biological Processes,19,negative regulation of T cell differentiation,19_GO:0002376 immune system process,-3.9508164877454743,3.7822410387959406,4.896070522602612,30293,49,1798,11,0.6117908787541713,0.1838967642696243,604|652|861|972|2064|3566|3659|4092|6469|6522|7292,BCL6|BMP4|RUNX1|CD74|ERBB2|IL4R|IRF1|SMAD7|SHH|SLC4A2|TNFSF4,-2.8531916233121497,0,96.0,0.0,0.0,-13.646860253520712,3.7822410387959406,
0,0,1,0,0,0,0.0,0.0,-2.587148439716813,0.0,0.0,0.0,GO:0008217,M001000,1,0,GO Biological Processes,19,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-3.944560232551854,2.2645382563660936,4.345394302885337,30293,186,1798,25,1.3904338153503892,0.27614668940851755,94|476|1522|1906|2131|2150|2643|4041|5021|5025|5155|5345|5724|5743|6296|6337|6446|6648|8870|9283|9424|10391|51752|55328|64167,ACVRL1|ATP1A1|CTSZ|EDN1|EXT1|F2RL1|GCH1|LRP5|OXTR|P2RX4|PDGFB|SERPINF2|PTAFR|PTGS2|ACSM3|SCNN1A|SGK1|SOD2|IER3|GPR37L1|KCNK6|CORO2B|ERAP1|RNLS|ERAP2,-2.84721474701649,0,250.0,0.0,0.0,-7.229749396023748,2.2668439680453027,
0,0,0,1,0,0,0.0,0.0,0.0,-2.0093412260349957,0.0,0.0,R-HSA-1483255,M000100,1,0,Reactome Gene Sets,6,PI Metabolism,,-3.9394470991489556,3.008600826314953,4.630624791580441,30293,84,1798,15,0.8342602892102335,0.21450467905482343,377|3635|5293|5297|5867|8821|8871|22874|51573|66036|79837|81544|81846|126282|133121,ARF3|INPP5D|PIK3CD|PI4KA|RAB4A|INPP4B|SYNJ2|PLEKHA6|GDE1|MTMR9|PIP4K2C|GDPD5|SBF2|TNFAIP8L1|ENPP6,-2.8429386735872813,0,101.0,0.0,0.0,-12.889581214433385,3.008600826314953,
0,0,0,1,1,0,0.0,0.0,0.0,-2.3526269026125597,-2.3526269026125597,0.0,R-HSA-199977,M000110,2,0,Reactome Gene Sets,6,ER to Golgi Anterograde Transport,,-3.932695925433342,2.406880661051962,4.3967086532674955,30293,154,1798,22,1.2235817575083425,0.25926762539108644,374|377|829|966|1075|1522|1783|2153|2348|4253|5265|7277|7280|7846|10121|10540|23423|26286|26984|57511|84617|84790,AREG|ARF3|CAPZA1|CD59|CTSC|CTSZ|DYNC1LI2|F5|FOLR1|MIA2|SERPINA1|TUBA4A|TUBB2A|TUBA1A|ACTR1A|DCTN2|TMED3|ARFGAP3|SEC22A|COG6|TUBB6|TUBA1C,-2.8367446448895834,0,294.0,0.0,0.0,-6.085210924185421,2.406880661051962,
1,0,0,0,0,0,-3.8021947038940245,0.0,0.0,0.0,0.0,0.0,WP4396,M100000,1,0,WikiPathways,27,Nonalcoholic fatty liver disease,,-3.932695925433342,2.406880661051962,4.3967086532674955,30293,154,1798,22,1.2235817575083425,0.25926762539108644,355|637|840|998|1327|3576|4092|4296|4790|5293|5562|5879|5970|7040|7412|7494|9451|10062|27113|51085|51094|83737,FAS|BID|CASP7|CDC42|COX4I1|CXCL8|SMAD7|MAP3K11|NFKB1|PIK3CD|PRKAA1|RAC1|RELA|TGFB1|VCAM1|XBP1|EIF2AK3|NR1H3|BBC3|MLXIPL|ADIPOR1|ITCH,-2.8367446448895834,0,444.0,1.0,1.0,-3.932695925433342,2.406880661051962,
0,0,1,0,0,0,0.0,0.0,-3.931203326593411,0.0,0.0,0.0,GO:0098581,M001000,1,0,GO Biological Processes,19,detection of external biotic stimulus,19_GO:0050896 response to stimulus,-3.931203326593411,15.586827887831232,7.429254208519152,30293,26,299,4,1.3377926421404682,0.6644070332925197,3105|7096|7097|64127,HLA-A|TLR1|TLR2|NOD2,-2.8700141523088645,0,199.0,0.0,0.0,-8.45383952246501,25.328595317725753,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.2659697855854217,-2.2659697855854217,R-HSA-199418,M000011,2,0,Reactome Gene Sets,6,Negative regulation of the PI3K/AKT network,,-3.9303394272792285,2.6837784362172328,4.504421621507003,30293,113,1798,18,1.0011123470522802,0.23478033751143673,374|391|685|2064|2065|2264|3084|4615|5154|5155|5293|5516|5879|5880|8870|9846|26281|79837,AREG|RHOG|BTC|ERBB2|ERBB3|FGFR4|NRG1|MYD88|PDGFA|PDGFB|PIK3CD|PPP2CB|RAC1|RAC2|IER3|GAB2|FGF20|PIP4K2C,-2.8355626655778705,0,106.0,0.0,0.0,-12.689570502310103,3.0240295485011837,
0,1,0,0,0,1,0.0,-2.1851466728996187,0.0,0.0,0.0,-2.1801185806767664,GO:0006835,M010001,2,0,GO Biological Processes,19,dicarboxylic acid transport,19_GO:0051179 localization,-3.9298467867541658,3.144990730441231,4.6719445553150285,30293,75,1798,14,0.778642936596218,0.2072893127910648,2055|2348|5663|6509|6519|7351|10550|10755|23507|56262|79751|84230|115019|284111,CLN8|FOLR1|PSEN1|SLC1A4|SLC3A1|UCP2|ARL6IP5|GIPC1|LRRC8B|LRRC8A|SLC25A22|LRRC8C|SLC26A9|SLC13A5,-2.8355626655778705,0,122.0,0.0,0.0,-11.569882537820764,5.896857619577308,
0,1,0,0,0,0,0.0,-2.1851466728996187,0.0,0.0,0.0,0.0,hsa04918,M010000,1,0,KEGG Pathway,24,Thyroid hormone synthesis,,-3.9298467867541658,3.144990730441231,4.6719445553150285,30293,75,1798,14,0.778642936596218,0.2072893127910648,432|433|476|481|2878|5332|5582|6528|7184|7276|50506|53905|64764|405753,ASGR1|ASGR2|ATP1A1|ATP1B1|GPX3|PLCB4|PRKCG|SLC5A5|HSP90B1|TTR|DUOX2|DUOX1|CREB3L2|DUOXA2,-2.8355626655778705,0,445.0,1.0,1.0,-3.9298467867541658,3.144990730441231,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.230770240526224,-2.1702284376670247,GO:0050808,M000011,2,0,GO Biological Processes,19,synapse organization,19_GO:0009987 cellular process,-3.9288177548654764,1.8997930440350799,4.172440555913425,30293,337,1798,38,2.1134593993325916,0.3392060589749102,43|71|87|102|348|351|718|998|1000|1004|1499|1812|2017|2064|2316|3371|3675|3684|3911|4131|4734|5641|5663|5792|6376|6640|7476|7477|7846|8506|9215|10163|11329|23129|23191|66000|85461|145581,ACHE|ACTG1|ACTN1|ADAM10|APOE|APP|C3|CDC42|CDH2|CDH6|CTNNB1|DRD1|CTTN|ERBB2|FLNA|TNC|ITGA3|ITGAM|LAMA5|MAP1B|NEDD4|LGMN|PSEN1|PTPRF|CX3CL1|SNTA1|WNT7A|WNT7B|TUBA1A|CNTNAP1|LARGE1|WASF2|STK38|PLXND1|CYFIP1|TMEM108|TANC1|LRFN5,-2.8348108724358467,0,59.0,0.0,0.0,-16.34966478075313,4.536044322751776,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-3.9256264010772632,GO:0002053,M000001,1,0,GO Biological Processes,19,positive regulation of mesenchymal cell proliferation,19_GO:0048518 positive regulation of biological process,-3.9256264010772632,15.534871794871794,7.415284851324367,30293,26,300,4,1.3333333333333333,0.6622073078111707,394|1499|5154|6469,ARHGAP5|CTNNB1|PDGFA|SHH,-2.8659763700997383,0,304.0,0.0,0.0,-5.899092561373895,15.534871794871794,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-3.9256264010772632,GO:0046639,M000001,1,0,GO Biological Processes,19,negative regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-3.9256264010772632,15.534871794871794,7.415284851324367,30293,26,300,4,1.3333333333333333,0.6622073078111707,861|3566|6469|6522,RUNX1|IL4R|SHH|SLC4A2,-2.8659763700997383,0,349.0,0.0,0.0,-5.277177631500789,15.534871794871794,
1,0,0,0,0,0,-3.9256264010772632,0.0,0.0,0.0,0.0,0.0,M17941,M100000,1,0,BioCarta Gene Sets,15,BIOCARTA VIP PATHWAY,,-3.9256264010772632,15.534871794871794,7.415284851324367,30293,26,300,4,1.3333333333333333,0.6622073078111707,4772|4773|4792|5970,NFATC1|NFATC2|NFKBIA|RELA,-2.8659763700997383,0,257.0,0.0,0.0,-7.0477876353561735,15.534871794871794,
0,1,0,0,0,0,0.0,-3.9181595532202964,0.0,0.0,0.0,0.0,GO:0034655,M010000,1,0,GO Biological Processes,19,nucleobase-containing compound catabolic process,19_GO:0008152 metabolic process,-3.9181595532202964,3.6841593189419277,4.895025825076916,30293,330,299,12,4.013377926421405,1.1350756023055664,230|283|678|957|2584|3646|5213|5236|7351|8635|8801|27044,ALDOC|ANG|ZFP36L2|ENTPD5|GALK1|EIF3E|PFKM|PGM1|UCP2|RNASET2|SUCLG2|SND1,-2.859277053191122,0,86.0,0.0,0.0,-14.104256558232153,60.788628762541805,
0,1,0,0,0,0,0.0,-3.916981696895652,0.0,0.0,0.0,0.0,GO:0019364,M010000,1,0,GO Biological Processes,19,pyridine nucleotide catabolic process,19_GO:0008152 metabolic process,-3.916981696895652,10.338202170500306,6.53166755391787,30293,49,299,5,1.6722408026755853,0.7415695434982698,230|2584|5213|5236|7351,ALDOC|GALK1|PFKM|PGM1|UCP2,-2.8588653737460015,0,86.0,0.0,0.0,-14.104256558232153,60.788628762541805,
0,0,1,0,0,0,0.0,0.0,-3.916981696895652,0.0,0.0,0.0,GO:0046596,M001000,1,0,GO Biological Processes,19,regulation of viral entry into host cell,19_GO:0016032 viral process,-3.916981696895652,10.338202170500306,6.53166755391787,30293,49,299,5,1.6722408026755853,0.7415695434982698,972|7113|10410|10475|11074,CD74|TMPRSS2|IFITM3|TRIM38|TRIM31,-2.8588653737460015,0,411.0,0.0,0.0,-4.325233682395584,10.338202170500306,
1,0,1,0,0,0,-3.4610283979389975,0.0,-3.466514380877181,0.0,0.0,0.0,GO:0060416,M101000,2,0,GO Biological Processes,19,response to growth hormone,19_GO:0050896 response to stimulus,-3.9163595447825066,4.459808283713931,5.070358813916886,30293,34,1798,9,0.5005561735261401,0.16643393981865265,3716|3717|4067|6774|6776|6778|7297|8835|10626,JAK1|JAK2|LYN|STAT3|STAT5A|STAT6|TYK2|SOCS2|TRIM16,-2.8244486295026525,0,253.0,0.0,0.0,-7.126254142057186,11.793715239154617,
0,0,1,0,0,0,0.0,0.0,-3.466514380877181,0.0,0.0,0.0,GO:0110110,M001000,1,0,GO Biological Processes,19,positive regulation of animal organ morphogenesis,19_GO:0032502 developmental process,-3.9163595447825066,4.459808283713931,5.070358813916886,30293,34,1798,9,0.5005561735261401,0.16643393981865265,650|652|1435|1499|1906|2625|6091|51804|54361,BMP2|BMP4|CSF1|CTNNB1|EDN1|GATA3|ROBO1|SIX4|WNT4,-2.8244486295026525,0,333.0,0.0,0.0,-5.468651154283956,4.459808283713931,
1,0,1,0,0,0,-3.4610283979389975,0.0,-2.342677906657382,0.0,0.0,0.0,WP5358,M101000,2,0,WikiPathways,27,JAK STAT signaling in the regulation of Beta cells,,-3.9163595447825066,4.459808283713931,5.070358813916886,30293,34,1798,9,0.5005561735261401,0.16643393981865265,894|2057|3459|3460|3717|4893|6774|6776|8835,CCND2|EPOR|IFNGR1|IFNGR2|JAK2|NRAS|STAT3|STAT5A|SOCS2,-2.8244486295026525,0,388.0,0.0,0.0,-4.588438589560198,4.459808283713931,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.3386439269200356,0.0,WP5406,M000010,1,0,WikiPathways,27,13q12 12 copy number variation,,-3.9163595447825066,4.459808283713931,5.070358813916886,30293,34,1798,9,0.5005561735261401,0.16643393981865265,998|1605|1837|2318|5879|6640|6641|7185|57142,CDC42|DAG1|DTNA|FLNC|RAC1|SNTA1|SNTB1|TRAF1|RTN4,-2.8244486295026525,0,446.0,1.0,1.0,-3.9163595447825066,4.459808283713931,
0,1,0,0,1,0,0.0,-2.6314697100484525,0.0,0.0,-2.6273619480514836,0.0,GO:0030204,M010010,2,0,GO Biological Processes,19,chondroitin sulfate metabolic process,19_GO:0008152 metabolic process,-3.91486742144645,4.992048778478144,5.212843594220853,30293,27,1798,8,0.44493882091212456,0.15695927278452396,2131|2990|3074|7358|9469|29940|54480|55454,EXT1|GUSB|HEXB|UGDH|CHST3|DSE|CHPF2|CSGALNACT2,-2.8244486295026525,0,226.0,0.0,0.0,-7.727664948774315,4.992048778478144,
