_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,0,1,1,-2.4,0,0,0,-2.4,-4.4,GO:0008154,actin polymerization or depolymerization,M100011,3,0
1,0,1,0,0,1,-2.5,0,-2.5,0,0,-3.1,GO:0043523,regulation of neuron apoptotic process,M101001,3,0
1,0,0,1,1,0,-2.8,0,0,-4.7,-5.8,0,GO:0030855,epithelial cell differentiation,M100110,3,0
1,0,0,0,1,1,-2.1,0,0,0,-4.7,-8.9,hsa04810,Regulation of actin cytoskeleton,M100011,3,0
1,0,1,0,0,1,-2.3,0,-2.3,0,0,-4.8,GO:0046634,regulation of alpha-beta T cell activation,M101001,3,0
1,0,1,0,1,0,-5.5,0,-11,0,-3.4,0,R-HSA-913531,Interferon Signaling,M101010,3,0
1,0,1,0,0,1,-7.5,0,-5.9,0,0,-2.5,GO:0071216,cellular response to biotic stimulus,M101001,3,0
0,0,0,1,1,1,0,0,0,-3.7,-2.1,-3.7,GO:0001704,formation of primary germ layer,M000111,3,0
0,0,0,1,1,1,0,0,0,-2.5,-11,-3.9,GO:0032989,cellular anatomical entity morphogenesis,M000111,3,0
1,1,1,0,0,0,-2,-2.7,-2,0,0,0,GO:0051384,response to glucocorticoid,M111000,3,0
1,0,1,0,0,1,-3,0,-2.1,0,0,-2.1,GO:0045921,positive regulation of exocytosis,M101001,3,0
0,1,1,1,0,0,0,-9.5,-4.5,-5.1,0,0,GO:0010876,lipid localization,M011100,3,0
1,0,1,0,0,1,-3.9,0,-2.6,0,0,-2.1,GO:0051091,positive regulation of DNA-binding transcription factor activity,M101001,3,0
0,0,0,1,1,1,0,0,0,-2.9,-2.2,-3.7,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M000111,3,0
1,0,1,0,0,1,-2.9,0,-2.9,0,0,-6.2,GO:0097190,apoptotic signaling pathway,M101001,3,0
0,0,0,1,1,1,0,0,0,-3.1,-4.7,-4.7,GO:0061061,muscle structure development,M000111,3,0
1,0,1,0,1,0,-5,0,-4.1,0,-2.4,0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,M101010,3,0
1,0,1,0,1,0,-3,0,-3,0,-3,0,GO:1901875,positive regulation of post-translational protein modification,M101010,3,0
0,1,0,0,1,1,0,-2.8,0,0,-2.2,-2.8,GO:0032868,response to insulin,M010011,3,0
1,0,0,1,0,1,-2.1,0,0,-2.1,0,-2.7,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M100101,3,0
1,0,1,0,0,1,-2.8,0,-2.8,0,0,-2.3,R-HSA-1257604,PIP3 activates AKT signaling,M101001,3,0
1,0,1,0,0,1,-2.3,0,-2.3,0,0,-3.7,hsa04514,Cell adhesion molecules,M101001,3,0
1,0,1,0,1,0,-4.5,0,-3,0,-2.3,0,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M101010,3,0
1,0,1,0,0,1,-8.2,0,-5.6,0,0,-2.2,GO:0071219,cellular response to molecule of bacterial origin,M101001,3,0
0,1,0,1,1,0,0,-6.1,0,-3.7,-3.7,0,M5891,HALLMARK HYPOXIA,M010110,3,0
1,0,1,0,0,1,-2,0,-2.7,0,0,-2.7,GO:0032652,regulation of interleukin-1 production,M101001,3,0
0,0,1,1,0,1,0,0,-2.3,-2.2,0,-2.2,GO:0043524,negative regulation of neuron apoptotic process,M001101,3,0
1,0,1,0,0,1,-2.3,0,-3.1,0,0,-2.3,GO:0032651,regulation of interleukin-1 beta production,M101001,3,0
0,0,0,1,1,1,0,0,0,-2.3,-2.3,-7.6,GO:0007266,Rho protein signal transduction,M000111,3,0
0,1,0,1,0,1,0,-3.8,0,-2,0,-3.1,GO:0030100,regulation of endocytosis,M010101,3,0
1,0,1,0,0,1,-6.6,0,-5.6,0,0,-4.6,WP254,Apoptosis,M101001,3,0
0,0,1,0,1,1,0,0,-2.7,0,-5.1,-9.6,GO:0001525,angiogenesis,M001011,3,0
1,0,0,0,1,1,-2.7,0,0,0,-3.4,-3.4,GO:0043405,regulation of MAP kinase activity,M100011,3,0
1,0,1,0,0,1,-2.9,0,-3.5,0,0,-3.5,GO:0009612,response to mechanical stimulus,M101001,3,0
1,0,1,0,1,0,-3.5,0,-3.5,0,-2.7,0,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,M101010,3,0
0,1,1,1,0,0,0,-4,-2.6,-2.6,0,0,GO:0046890,regulation of lipid biosynthetic process,M011100,3,0
1,0,1,0,1,0,-2.6,0,-5.7,0,-2.1,0,M5883,NABA SECRETED FACTORS,M101010,3,0
1,0,0,0,1,1,-2.1,0,0,0,-2.1,-4.3,M232,PID ECADHERIN STABILIZATION PATHWAY,M100011,3,0
1,1,1,0,0,0,-3.2,-2,-2,0,0,0,GO:0070085,glycosylation,M111000,3,0
1,0,1,0,0,1,-4.8,0,-6.1,0,0,-2.4,WP4880,Host pathogen interaction of human coronaviruses interferon induction,M101001,3,0
0,0,1,1,0,1,0,0,-2.2,-2.2,0,-6.1,GO:0014902,myotube differentiation,M001101,3,0
1,0,0,0,1,1,-2.4,0,0,0,-6.9,-3.7,GO:0007163,establishment or maintenance of cell polarity,M100011,3,0
1,0,1,0,0,1,-3.6,0,-7.4,0,0,-3,GO:0002699,positive regulation of immune effector process,M101001,3,0
0,0,1,1,1,0,0,0,-7.9,-5.3,-6.1,0,M5953,HALLMARK KRAS SIGNALING UP,M001110,3,0
1,0,1,1,0,0,-2.9,0,-2.2,-2.2,0,0,WP2431,Spinal cord injury,M101100,3,0
0,0,0,1,1,1,0,0,0,-3.5,-2.1,-5,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M000111,3,0
1,0,1,1,0,0,-5.9,0,-2.6,-4.2,0,0,GO:0002262,myeloid cell homeostasis,M101100,3,0
1,0,1,0,1,0,-2.1,0,-2.1,0,-2.1,0,GO:1903305,regulation of regulated secretory pathway,M101010,3,0
1,0,1,0,1,0,-6.1,0,-12,0,-4,0,R-HSA-1280218,Adaptive Immune System,M101010,3,0
1,1,0,0,1,0,-2.1,-2.1,0,0,-2.1,0,GO:0006801,superoxide metabolic process,M110010,3,0
1,0,1,0,0,1,-3.7,0,-8.4,0,0,-2.5,GO:0002703,regulation of leukocyte mediated immunity,M101001,3,0
1,0,1,0,0,1,-4.6,0,-7.5,0,0,-4,GO:0051251,positive regulation of lymphocyte activation,M101001,3,0
0,1,0,1,1,0,0,-2.1,0,-3.1,-3.1,0,GO:0060395,SMAD protein signal transduction,M010110,3,0
1,0,0,1,0,1,-2.7,0,0,-2.7,0,-3.7,GO:1902743,regulation of lamellipodium organization,M100101,3,0
0,0,1,1,0,1,0,0,-2.2,-2.9,0,-2.9,GO:0051250,negative regulation of lymphocyte activation,M001101,3,0
1,0,1,0,0,1,-3.5,0,-4.4,0,0,-5.4,WP1772,Apoptosis modulation and signaling,M101001,3,0
1,1,0,1,0,0,-2.6,-4.8,0,-2,0,0,GO:0009743,response to carbohydrate,M110100,3,0
1,0,1,0,0,1,-2.4,0,-5,0,0,-3.2,GO:0032642,regulation of chemokine production,M101001,3,0
1,1,0,0,0,1,-2.1,-2.8,0,0,0,-2.1,hsa04141,Protein processing in endoplasmic reticulum,M110001,3,0
1,0,1,0,0,1,-8.1,0,-9.6,0,0,-3,GO:0031349,positive regulation of defense response,M101001,3,0
1,0,1,0,1,0,-4.8,0,-3.1,0,-2.3,0,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling,M101010,3,0
1,0,0,0,1,1,-3.2,0,0,0,-6.6,-4.2,GO:0090066,regulation of anatomical structure size,M100011,3,0
1,0,1,0,0,1,-4.5,0,-7.3,0,0,-3.9,GO:0050867,positive regulation of cell activation,M101001,3,0
0,0,1,1,0,1,0,0,-6.2,-3.6,0,-6.1,GO:0042176,regulation of protein catabolic process,M001101,3,0
1,0,0,1,0,1,-2.3,0,0,-2.3,0,-6.3,GO:0044403,biological process involved in symbiotic interaction,M100101,3,0
1,0,0,0,1,1,-2.7,0,0,0,-3.5,-2,GO:0010595,positive regulation of endothelial cell migration,M100011,3,0
1,0,0,0,1,1,-2.6,0,0,0,-2.6,-3.3,GO:0006470,protein dephosphorylation,M100011,3,0
1,0,0,1,0,1,-3.9,0,0,-2.6,0,-2.6,GO:0098660,inorganic ion transmembrane transport,M100101,3,0
0,0,1,0,1,1,0,0,-2.1,0,-3.4,-5,GO:1902905,positive regulation of supramolecular fiber organization,M001011,3,0
0,1,0,1,1,0,0,-3,0,-3,-2.4,0,GO:0046883,regulation of hormone secretion,M010110,3,0
1,0,1,0,1,0,-3.1,0,-4.8,0,-2.3,0,WP710,DNA damage response only ATM dependent,M101010,3,0
0,1,0,1,0,1,0,-3.2,0,-3.2,0,-2.3,GO:1900046,regulation of hemostasis,M010101,3,0
1,0,1,0,0,1,-2.2,0,-2.7,0,0,-4.4,GO:2000146,negative regulation of cell motility,M101001,3,0
1,0,1,0,0,1,-2.9,0,-2.1,0,0,-2.9,GO:0045685,regulation of glial cell differentiation,M101001,3,0
1,0,1,0,1,0,-2.1,0,-2.1,0,-2.1,0,GO:0033627,cell adhesion mediated by integrin,M101010,3,0
1,0,0,0,1,1,-2.3,0,0,0,-2.3,-2.3,hsa04218,Cellular senescence,M100011,3,0
0,0,0,1,1,1,0,0,0,-2.6,-3.5,-2.6,WP4816,TGF beta receptor signaling in skeletal dysplasias,M000111,3,0
1,0,1,0,0,1,-2.2,0,-4.1,0,0,-2.2,GO:0071260,cellular response to mechanical stimulus,M101001,3,0
1,0,1,0,0,1,-3.6,0,-6.1,0,0,-2.2,GO:0070665,positive regulation of leukocyte proliferation,M101001,3,0
1,0,0,1,1,0,-3.7,0,0,-3.7,-2.1,0,GO:0051099,positive regulation of binding,M100110,3,0
0,0,1,1,1,0,0,0,-2.3,-2.3,-6.3,0,WP2880,Glucocorticoid receptor pathway,M001110,3,0
1,0,1,0,0,1,-2.4,0,-3.3,0,0,-2.4,GO:0035710,"CD4-positive, alpha-beta T cell activation",M101001,3,0
1,0,1,0,0,1,-2,0,-2,0,0,-2,GO:0050871,positive regulation of B cell activation,M101001,3,0
1,0,1,0,0,1,-3.1,0,-6.9,0,0,-3.1,GO:0032760,positive regulation of tumor necrosis factor production,M101001,3,0
1,0,1,0,0,1,-2,0,-3,0,0,-2,R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,M101001,3,0
1,0,0,1,0,1,-2.4,0,0,-3,0,-3,GO:0022408,negative regulation of cell-cell adhesion,M100101,3,0
1,1,1,0,0,0,-2.8,-2.2,-2.2,0,0,0,GO:0006486,protein glycosylation,M111000,3,0
0,1,0,1,1,0,0,-6.1,0,-3.2,-2.8,0,GO:0009991,response to extracellular stimulus,M010110,3,0
0,1,1,1,0,0,0,-2.1,-2.1,-2.1,0,0,GO:0050810,regulation of steroid biosynthetic process,M011100,3,0
1,0,1,0,0,1,-2.9,0,-4.7,0,0,-2.3,GO:0071214,cellular response to abiotic stimulus,M101001,3,0
1,0,0,0,1,1,-4,0,0,0,-2.7,-3.3,GO:0050920,regulation of chemotaxis,M100011,3,0
1,0,0,0,1,1,-3.5,0,0,0,-2.2,-3.5,GO:0016311,dephosphorylation,M100011,3,0
0,0,1,1,1,0,0,0,-4.1,-2,-2,0,GO:0090199,regulation of release of cytochrome c from mitochondria,M001110,3,0
1,0,1,0,0,1,-5.2,0,-8.2,0,0,-3.5,GO:0034341,response to type II interferon,M101001,3,0
0,0,0,1,1,1,0,0,0,-3.4,-4.2,-2.6,GO:0043393,regulation of protein binding,M000111,3,0
0,1,1,1,0,0,0,-2.1,-2.1,-4.4,0,0,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,M011100,3,0
1,0,0,1,1,0,-3.5,0,0,-2.8,-3.5,0,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,M100110,3,0
1,0,0,0,1,1,-2.1,0,0,0,-5.8,-2.7,GO:0010634,positive regulation of epithelial cell migration,M100011,3,0
0,1,1,1,0,0,0,-2.9,-2.9,-2.9,0,0,GO:0019915,lipid storage,M011100,3,0
1,0,1,0,0,1,-7.9,0,-15,0,0,-2.7,GO:0002831,regulation of response to biotic stimulus,M101001,3,0
1,0,1,1,0,0,-6.1,0,-3.3,-2.7,0,0,GO:0048872,homeostasis of number of cells,M101100,3,0
1,0,0,1,1,0,-2.1,0,0,-2.1,-2.9,0,M13863,BIOCARTA MAPK PATHWAY,M100110,3,0
1,1,1,0,0,0,-2.4,-2.4,-14,0,0,0,GO:0019882,antigen processing and presentation,M111000,3,0
1,1,1,0,0,0,-2.7,-3.9,-2.2,0,0,0,GO:0048545,response to steroid hormone,M111000,3,0
1,0,0,1,1,0,-2.5,0,0,-3.1,-2.5,0,GO:0051098,regulation of binding,M100110,3,0
0,0,1,0,1,1,0,0,-2.9,0,-2.2,-4.2,GO:1901888,regulation of cell junction assembly,M001011,3,0
1,0,0,1,0,1,-5.3,0,0,-2.4,0,-11,hsa05130,Pathogenic Escherichia coli infection,M100101,3,0
1,0,0,0,1,1,-3.1,0,0,0,-3.1,-10,hsa05131,Shigellosis,M100011,3,0
0,0,1,0,1,1,0,0,-2,0,-2,-2,GO:0030225,macrophage differentiation,M001011,3,0
1,0,1,0,0,1,-3.6,0,-2.6,0,0,-3.6,M13968,BIOCARTA HIVNEF PATHWAY,M101001,3,0
1,0,1,0,0,1,-3.3,0,-2.2,0,0,-2.2,WP2036,TNF related weak inducer of apoptosis TWEAK signaling pathway,M101001,3,0
1,0,0,0,1,1,-3.7,0,0,0,-4.3,-3.7,GO:0010632,regulation of epithelial cell migration,M100011,3,0
0,0,1,0,1,1,0,0,-2.1,0,-6.3,-4.5,GO:0010811,positive regulation of cell-substrate adhesion,M001011,3,0
1,0,0,1,0,1,-3.9,0,0,-2.7,0,-2.3,GO:0006812,monoatomic cation transport,M100101,3,0
1,0,1,0,0,1,-2.9,0,-4.7,0,0,-2.3,GO:0104004,cellular response to environmental stimulus,M101001,3,0
0,0,0,1,1,1,0,0,0,-2.5,-18,-4.3,GO:0000902,cell morphogenesis,M000111,3,0
1,0,0,0,1,1,-2.5,0,0,0,-2.1,-3.1,GO:0045765,regulation of angiogenesis,M100011,3,0
1,0,0,0,1,1,-2.4,0,0,0,-2.4,-3.6,GO:0035335,peptidyl-tyrosine dephosphorylation,M100011,3,0
1,0,0,0,1,1,-3.3,0,0,0,-4.3,-2.3,GO:0001501,skeletal system development,M100011,3,0
1,0,1,0,0,1,-6.4,0,-4.5,0,0,-2.3,GO:0051090,regulation of DNA-binding transcription factor activity,M101001,3,0
1,0,1,0,0,1,-3,0,-7.8,0,0,-3,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M101001,3,0
0,0,0,1,1,1,0,0,0,-4.5,-16,-11,R-HSA-194315,Signaling by Rho GTPases,M000111,3,0
0,1,1,1,0,0,0,-4.9,-2.4,-8,0,0,R-HSA-8957275,Post-translational protein phosphorylation,M011100,3,0
0,1,0,1,0,1,0,-2,0,-3.7,0,-3.7,GO:0001933,negative regulation of protein phosphorylation,M010101,3,0
1,0,0,0,1,1,-2.4,0,0,0,-3.6,-3.6,M165,PID SYNDECAN 4 PATHWAY,M100011,3,0
1,0,0,1,0,1,-3.8,0,0,-2.7,0,-3.2,WP4172,PI3K Akt signaling pathway,M100101,3,0
0,1,1,1,0,0,0,-3.5,-3.5,-3.5,0,0,GO:0051047,positive regulation of secretion,M011100,3,0
0,0,0,1,1,1,0,0,0,-3,-4.1,-3.5,GO:0140352,export from cell,M000111,3,0
1,0,0,0,1,1,-3.5,0,0,0,-3,-3.5,GO:0072657,protein localization to membrane,M100011,3,0
1,0,1,0,0,1,-2,0,-3.5,0,0,-3.5,GO:0045621,positive regulation of lymphocyte differentiation,M101001,3,0
1,0,1,0,0,1,-5.9,0,-7.2,0,0,-4,GO:0050727,regulation of inflammatory response,M101001,3,0
1,0,1,0,0,1,-2.2,0,-6.2,0,0,-3.1,GO:0032722,positive regulation of chemokine production,M101001,3,0
1,0,1,0,0,1,-8.7,0,-17,0,0,-3.5,GO:0050778,positive regulation of immune response,M101001,3,0
1,0,1,0,0,1,-4.7,0,-5.5,0,0,-3.1,GO:0002274,myeloid leukocyte activation,M101001,3,0
0,1,0,1,0,1,0,-4.6,0,-3.4,0,-2.8,GO:1904951,positive regulation of establishment of protein localization,M010101,3,0
1,0,1,0,1,0,-4.8,0,-3.1,0,-2.3,0,R-HSA-166166,MyD88-independent TLR4 cascade,M101010,3,0
1,0,0,1,0,1,-2.2,0,0,-3.1,0,-7.4,WP2572,Primary focal segmental glomerulosclerosis FSGS,M100101,3,0
1,0,1,0,1,0,-3.7,0,-2.4,0,-3,0,hsa05203,Viral carcinogenesis,M101010,3,0
1,0,0,0,1,1,-2.2,0,0,0,-3,-2.2,hsa05220,Chronic myeloid leukemia,M100011,3,0
1,0,0,0,1,1,-2.6,0,0,0,-2.6,-2.6,GO:0010594,regulation of endothelial cell migration,M100011,3,0
1,0,0,1,0,1,-3.9,0,0,-3.9,0,-5.1,GO:0008544,epidermis development,M100101,3,0
0,0,0,1,1,1,0,0,0,-6.4,-4.3,-3,GO:0051056,regulation of small GTPase mediated signal transduction,M000111,3,0
1,0,0,1,0,1,-3.2,0,0,-3.2,0,-2.3,GO:0030001,metal ion transport,M100101,3,0
1,0,1,0,0,1,-5,0,-14,0,0,-2.1,GO:0002764,immune response-regulating signaling pathway,M101001,3,0
1,0,1,0,0,1,-6.5,0,-11,0,0,-3.1,hsa04060,Cytokine-cytokine receptor interaction,M101001,3,0
1,0,0,0,1,1,-5.4,0,0,0,-6.2,-4.6,GO:0070302,regulation of stress-activated protein kinase signaling cascade,M100011,3,0
0,0,1,0,1,1,0,0,-3.7,0,-7.3,-8,GO:0044089,positive regulation of cellular component biogenesis,M001011,3,0
1,0,1,0,0,1,-2.5,0,-8,0,0,-3.1,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M101001,3,0
1,0,1,0,0,1,-2.1,0,-5.9,0,0,-2.6,GO:0031348,negative regulation of defense response,M101001,3,0
1,0,0,0,1,1,-2.7,0,0,0,-4.3,-3.5,GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,M100011,3,0
0,1,0,1,0,1,0,-3.1,0,-3.1,0,-4,GO:0050818,regulation of coagulation,M010101,3,0
1,0,1,0,0,1,-2.9,0,-5,0,0,-5,R-HSA-5357801,Programmed Cell Death,M101001,3,0
1,0,0,0,1,1,-3,0,0,0,-3.8,-8.8,hsa04670,Leukocyte transendothelial migration,M100011,3,0
1,0,0,0,1,1,-2,0,0,0,-4.4,-3.5,GO:0032874,positive regulation of stress-activated MAPK cascade,M100011,3,0
1,0,0,0,1,1,-2.5,0,0,0,-2.5,-3.8,GO:0016236,macroautophagy,M100011,3,0
1,1,1,0,0,0,-2.3,-4.2,-2.3,0,0,0,WP176,Folate metabolism,M111000,3,0
1,0,1,0,0,1,-8.5,0,-5.1,0,0,-2.3,GO:0071222,cellular response to lipopolysaccharide,M101001,3,0
1,0,0,1,1,0,-2.9,0,0,-2.3,-4.5,0,GO:0010976,positive regulation of neuron projection development,M100110,3,0
1,0,1,0,0,1,-13,0,-31,0,0,-2.4,M5913,HALLMARK INTERFERON GAMMA RESPONSE,M101001,3,0
1,0,0,0,1,1,-2.7,0,0,0,-2.7,-3.7,M278,PID RAC1 PATHWAY,M100011,3,0
1,0,0,0,1,1,-2.2,0,0,0,-6.2,-4,GO:0071900,regulation of protein serine/threonine kinase activity,M100011,3,0
1,0,1,1,0,0,-3,0,-5.6,-3.6,0,0,GO:0052547,regulation of peptidase activity,M101100,3,0
0,1,0,1,0,1,0,-6.4,0,-2.8,0,-2.3,GO:0051223,regulation of protein transport,M010101,3,0
1,0,1,0,0,1,-2.4,0,-3.2,0,0,-3.2,GO:0046631,alpha-beta T cell activation,M101001,3,0
0,0,1,1,1,0,0,0,-2.4,-2.4,-5,0,GO:0099177,regulation of trans-synaptic signaling,M001110,3,0
1,0,1,0,0,1,-3.6,0,-2.9,0,0,-4.4,R-HSA-9824443,Parasitic Infection Pathways,M101001,3,0
1,0,1,0,0,1,-4,0,-9,0,0,-2.7,hsa05163,Human cytomegalovirus infection,M101001,3,0
1,1,0,0,1,0,-2.4,-2.4,0,0,-2.4,0,GO:0036293,response to decreased oxygen levels,M110010,3,0
1,0,1,0,0,1,-6,0,-6,0,0,-9.3,GO:0043122,regulation of canonical NF-kappaB signal transduction,M101001,3,0
0,0,1,1,0,1,0,0,-3,-2.4,0,-4.4,GO:0045732,positive regulation of protein catabolic process,M001101,3,0
1,0,1,0,0,1,-18,0,-11,0,0,-2.8,GO:0019221,cytokine-mediated signaling pathway,M101001,3,0
1,0,1,0,0,1,-5.4,0,-6.3,0,0,-4.5,hsa05160,Hepatitis C,M101001,3,0
1,0,1,1,0,0,-3.4,0,-2.2,-2.2,0,0,hsa05166,Human T-cell leukemia virus 1 infection,M101100,3,0
1,0,1,1,0,0,-6.1,0,-3.9,-3.9,0,0,GO:0048871,multicellular organismal-level homeostasis,M101100,3,0
1,0,0,1,0,1,-3.9,0,0,-2.1,0,-2.1,GO:0021700,developmental maturation,M100101,3,0
1,0,1,0,0,1,-4.3,0,-10,0,0,-2.4,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,M101001,3,0
1,0,1,0,0,1,-2.1,0,-2.9,0,0,-2.1,GO:0002286,T cell activation involved in immune response,M101001,3,0
1,0,1,0,0,1,-4,0,-4,0,0,-3.2,GO:0071346,cellular response to type II interferon,M101001,3,0
1,0,1,0,0,1,-4.9,0,-17,0,0,-5.5,GO:0001819,positive regulation of cytokine production,M101001,3,0
0,0,0,1,1,1,0,0,0,-7.5,-2,-2,GO:1905475,regulation of protein localization to membrane,M000111,3,0
1,1,1,0,0,0,-2.4,-2.4,-2.4,0,0,0,GO:0051604,protein maturation,M111000,3,0
1,0,0,0,1,1,-3.4,0,0,0,-5.6,-8.2,GO:0010810,regulation of cell-substrate adhesion,M100011,3,0
1,0,1,0,0,1,-2.1,0,-2.8,0,0,-7.3,GO:0001952,regulation of cell-matrix adhesion,M101001,3,0
1,0,1,0,0,1,-2,0,-2.7,0,0,-2.6,GO:0045580,regulation of T cell differentiation,M101001,3,0
1,0,0,0,1,1,-2.1,0,0,0,-5.8,-13,GO:0045216,cell-cell junction organization,M100011,3,0
1,0,0,1,1,0,-3.2,0,0,-2.3,-5.2,0,M167,PID AP1 PATHWAY,M100110,3,0
1,0,0,1,1,0,-3.5,0,0,-3,-2.5,0,GO:0009314,response to radiation,M100110,3,0
1,0,0,0,1,1,-5.1,0,0,0,-10,-10,hsa05132,Salmonella infection,M100011,3,0
1,0,0,1,1,0,-2.3,0,0,-3,-4.5,0,WP481,Insulin signaling,M100110,3,0
0,0,1,0,1,1,0,0,-6.1,0,-3.1,-2.4,GO:0031396,regulation of protein ubiquitination,M001011,3,0
1,0,0,1,1,0,-2.8,0,0,-3.5,-4.2,0,GO:0051216,cartilage development,M100110,3,0
1,0,1,0,0,1,-3.1,0,-2.4,0,0,-2.4,GO:0002366,leukocyte activation involved in immune response,M101001,3,0
1,1,1,0,0,0,-9.2,-2.3,-11,0,0,0,GO:0009617,response to bacterium,M111000,3,0
1,0,1,0,0,1,-4.5,0,-8.8,0,0,-2.8,GO:1903037,regulation of leukocyte cell-cell adhesion,M101001,3,0
1,0,1,0,0,1,-3.3,0,-7.1,0,0,-4.7,GO:0002685,regulation of leukocyte migration,M101001,3,0
0,1,0,1,0,1,0,-3.2,0,-3.2,0,-2.3,GO:0030193,regulation of blood coagulation,M010101,3,0
1,0,0,0,1,1,-2.1,0,0,0,-5,-12,GO:0032956,regulation of actin cytoskeleton organization,M100011,3,0
0,1,0,1,0,1,0,-2.6,0,-2.6,0,-4.2,GO:0061041,regulation of wound healing,M010101,3,0
1,0,0,0,1,1,-2.7,0,0,0,-10,-4.3,GO:0002009,morphogenesis of an epithelium,M100011,3,0
1,0,1,0,1,0,-2.1,0,-3.7,0,-2.1,0,hsa04071,Sphingolipid signaling pathway,M101010,3,0
1,0,0,1,1,0,-2.4,0,0,-2.4,-3.4,0,WP3624,Lung fibrosis,M100110,3,0
1,0,1,0,0,1,-2.1,0,-3.1,0,0,-3.1,GO:0046640,regulation of alpha-beta T cell proliferation,M101001,3,0
0,1,1,0,0,1,0,-2.8,-10,0,0,-4.2,WP5115,Network map of SARS CoV 2 signaling pathway,M011001,3,0
1,0,1,0,1,0,-9.4,0,-3.6,0,-2.3,0,GO:0034612,response to tumor necrosis factor,M101010,3,0
1,0,1,0,1,0,-14,0,-6.2,0,-2.5,0,hsa05167,Kaposi sarcoma-associated herpesvirus infection,M101010,3,0
1,0,1,1,0,0,-3,0,-3.9,-2.1,0,0,hsa05140,Leishmaniasis,M101100,3,0
1,0,0,1,0,1,-3.1,0,0,-2.1,0,-3.1,GO:0010591,regulation of lamellipodium assembly,M100101,3,0
1,0,1,0,0,1,-5.5,0,-13,0,0,-2.4,GO:0002757,immune response-activating signaling pathway,M101001,3,0
0,1,0,1,0,1,0,-2.1,0,-2.1,0,-2.1,GO:1903036,positive regulation of response to wounding,M010101,3,0
0,0,1,1,0,1,0,0,-2.8,-4,0,-5.3,GO:1902105,regulation of leukocyte differentiation,M001101,3,0
1,0,0,1,1,0,-2.2,0,0,-2.2,-10,0,GO:0050767,regulation of neurogenesis,M100110,3,0
0,1,0,1,0,1,0,-8.5,0,-2.7,0,-2.7,GO:0015711,organic anion transport,M010101,3,0
1,0,1,0,0,1,-3.4,0,-6,0,0,-2.7,GO:0002702,positive regulation of production of molecular mediator of immune response,M101001,3,0
1,0,0,1,0,1,-3.4,0,0,-2.3,0,-3.4,GO:1902745,positive regulation of lamellipodium organization,M100101,3,0
1,0,0,1,0,1,-2.7,0,0,-2.2,0,-9.4,GO:0043588,skin development,M100101,3,0
0,1,0,1,0,1,0,-4.5,0,-5.3,0,-2.4,M5934,HALLMARK XENOBIOTIC METABOLISM,M010101,3,0
0,1,1,1,0,0,0,-3.3,-2.2,-3.9,0,0,GO:0062012,regulation of small molecule metabolic process,M011100,3,0
1,0,0,0,1,1,-3.6,0,0,0,-7,-4.1,GO:0001934,positive regulation of protein phosphorylation,M100011,3,0
0,0,0,1,1,1,0,0,0,-2.1,-7.9,-6.5,GO:0045859,regulation of protein kinase activity,M000111,3,0
1,0,1,0,0,1,-2.4,0,-2.4,0,0,-2.4,R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA,M101001,3,0
0,1,0,1,1,0,0,-4.8,0,-4.1,-4.8,0,WP2882,Nuclear receptors meta pathway,M010110,3,0
0,1,0,1,0,1,0,-2.4,0,-2.4,0,-2.4,GO:0098771,inorganic ion homeostasis,M010101,3,0
0,1,0,1,1,0,0,-3.6,0,-6.1,-3.6,0,GO:0010038,response to metal ion,M010110,3,0
1,0,1,0,1,0,-5.1,0,-7.9,0,-2.2,0,R-HSA-168898,Toll-like Receptor Cascades,M101010,3,0
0,0,1,0,1,1,0,0,-3.1,0,-2.4,-5.3,GO:0031334,positive regulation of protein-containing complex assembly,M001011,3,0
1,0,1,0,0,1,-3.7,0,-3.7,0,0,-2.5,M14971,BIOCARTA DEATH PATHWAY,M101001,3,0
