_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,1,0,0,0,0,0,-7.5,M40209,M000001,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE SMOOTH MUSCLE CELLS,,-7.5,16,11,30293,50,300,8,2.7,0.93,59|72|1264|2316|6876|10398|11034|25802,ACTA2|ACTG2|CNN1|FLNA|TAGLN|MYL9|DSTN|LMOD1,-5.7,0
1,1,1,0,0,1,-3.6,-7.5,-4.8,0,0,-2.6,M41667,M111001,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 2 CELL,,-7.5,4.7,7.5,30293,408,300,19,6.3,1.4,567|1528|2495|2537|2635|2879|3429|5698|5720|5872|6364|7114|9168|9246|9802|10384|11119|80833|387680,B2M|CYB5A|FTH1|IFI6|GBP3|GPX4|IFI27|PSMB9|PSME1|RAB13|CCL20|TMSB4X|TMSB10|UBE2L6|DAZAP2|BTN3A3|BTN3A1|APOL3|WASHC2A,-5.7,0
1,1,1,0,0,1,-2.9,-7.5,-5,0,0,-2.2,M40005,M111001,4,0,Cell Type Signatures,7,BUSSLINGER ESOPHAGEAL DENDRITIC CELLS,,-7.5,6.6,8.2,30293,214,300,14,4.7,1.2,567|972|1512|1520|2495|3106|3553|5552|7114|9168|10437|10723|10957|58191,B2M|CD74|CTSH|CTSS|FTH1|HLA-B|IL1B|SRGN|TMSB4X|TMSB10|IFI30|SLC12A7|PNRC1|CXCL16,-5.7,0
1,1,0,0,0,0,-2.9,-7.4,0,0,0,0,M39120,M110000,2,0,Cell Type Signatures,7,AIZARANI LIVER C18 NK NKT CELLS 5,,-7.4,9.2,9,30293,121,300,11,3.7,1.1,1520|2495|3301|3553|7097|7127|7133|9839|25939|221692|255488,CTSS|FTH1|DNAJA1|IL1B|TLR2|TNFAIP2|TNFRSF1B|ZEB2|SAMHD1|PHACTR1|RNF144B,-5.7,0
1,1,0,0,0,0,-3.2,-7.4,0,0,0,0,M40168,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM MICROGLIA,,-7.4,4.2,7.3,30293,505,300,21,7,1.5,272|834|972|1116|1435|1520|1730|2634|3553|4938|5025|5337|7097|7098|9023|10346|10437|11200|51296|58191|150372,AMPD3|CASP1|CD74|CHI3L1|CSF1|CTSS|DIAPH2|GBP2|IL1B|OAS1|P2RX4|PLD1|TLR2|TLR3|CH25H|TRIM22|IFI30|CHEK2|SLC15A3|CXCL16|NFAM1,-5.6,0
0,0,0,1,0,0,0,0,0,-7.4,0,0,M39103,M000100,1,0,Cell Type Signatures,7,ZHONG PFC C1 MICROGLIA,,-7.4,6,7.9,30293,257,297,15,5.1,1.3,983|5347|9055|9212|9585|9768|10535|23421|23594|27235|55143|55795|55872|83461|84058,CDK1|PLK1|PRC1|AURKB|KIF20B|PCLAF|RNASEH2A|ITGB3BP|ORC6|COQ2|CDCA8|PCID2|PBK|CDCA3|WDR54,-5.6,0
1,1,0,1,0,0,-2.5,-7.3,0,-2.6,0,0,M39215,M110100,3,0,Cell Type Signatures,7,ZHENG CORD BLOOD C6 HSC MULTIPOTENT PROGENITOR,,-7.3,10,9.3,30293,97,300,10,3.3,1,972|1326|2495|3133|3659|5552|7133|9473|10135|415116,CD74|MAP3K8|FTH1|HLA-E|IRF1|SRGN|TNFRSF1B|THEMIS2|NAMPT|PIM3,-5.6,0
0,1,0,0,0,0,0,-7.2,0,0,0,0,M39105,M010000,1,0,Cell Type Signatures,7,AIZARANI LIVER C1 NK NKT CELLS 1,,-7.2,7.7,8.4,30293,157,300,12,4,1.1,567|3105|3106|3107|3134|3669|5880|7114|7133|11119|60489|84166,B2M|HLA-A|HLA-B|HLA-C|HLA-F|ISG20|RAC2|TMSB4X|TNFRSF1B|BTN3A1|APOBEC3G|NLRC5,-5.5,0
1,1,0,0,0,0,-7.2,-3.5,0,0,0,0,M40127,M110000,2,0,Cell Type Signatures,7,DESCARTES MAIN FETAL CCL19 CCL21 POSITIVE CELLS,,-7.2,5.8,7.8,30293,263,300,15,5,1.3,1890|2907|3383|4791|4792|4794|5971|6347|7128|9242|11315|64332|79140|79778|91107,TYMP|GRINA|ICAM1|NFKB2|NFKBIA|NFKBIE|RELB|CCL2|TNFAIP3|MSC|PARK7|NFKBIZ|CCDC28B|MICALL2|TRIM47,-5.5,0
1,1,0,0,0,0,-7.1,-2.7,0,0,0,0,M40210,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE MYELOID CELLS,,-7.1,6.2,7.9,30293,227,300,14,4.7,1.2,637|1318|1890|3576|3709|4125|4318|7096|9308|10148|10333|29126|80380|81788,BID|SLC31A2|TYMP|CXCL8|ITPR2|MAN2B1|MMP9|TLR1|CD83|EBI3|TLR6|CD274|PDCD1LG2|NUAK2,-5.4,0
0,1,1,0,0,0,0,-6.1,-7.1,0,0,0,M39259,M011000,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 9 ENDOTHELIAL CELLS,,-7.1,9.9,9,30293,102,300,10,3.3,1,2335|3688|3799|3895|4637|6678|7171|10097|10627|11140,FN1|ITGB1|KIF5B|KTN1|MYL6|SPARC|TPM4|ACTR2|MYL12A|CDC37,-5.4,0
0,1,0,0,0,0,0,-7.1,0,0,0,0,M39046,M010000,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN EFFECTOR T CELL,,-7.1,8.5,8.6,30293,131,300,11,3.7,1.1,3105|3106|3107|3134|3659|4061|5552|5698|5880|11118|60489,HLA-A|HLA-B|HLA-C|HLA-F|IRF1|LY6E|SRGN|PSMB9|RAC2|BTN3A2|APOBEC3G,-5.4,0
1,1,1,0,1,0,-2.6,-7,-4.7,0,-6.2,0,M41718,M111010,4,0,Cell Type Signatures,7,FAN OVARY CL16 LYMPHATIC ENDOTHELIAL CELL,,-7,6.1,7.8,30293,232,300,14,4.7,1.2,567|3105|3106|3107|3133|3572|4071|4086|5806|8743|25890|94240|114908|415116,B2M|HLA-A|HLA-B|HLA-C|HLA-E|IL6ST|TM4SF1|SMAD1|PTX3|TNFSF10|ABI3BP|EPSTI1|TMEM123|PIM3,-5.3,0
0,1,1,0,0,1,0,-7,-5.4,0,0,-2.8,M41669,M011001,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG BRONCHIAL VESSEL 2 CELL,,-7,5.6,7.6,30293,272,300,15,5,1.3,196|390|2537|3301|3437|3659|3665|4071|4599|5359|5552|7357|10135|11030|56829,AHR|RND3|IFI6|DNAJA1|IFIT3|IRF1|IRF7|TM4SF1|MX1|PLSCR1|SRGN|UGCG|NAMPT|RBPMS|ZC3HAV1,-5.3,0
0,0,1,0,1,1,0,0,-4.1,0,-6.9,-4.7,M41707,M001011,3,0,Cell Type Signatures,7,FAN OVARY CL5 HEALTHY SELECTABLE FOLLICLE THECAL CELL,,-6.9,5.1,7.3,30293,318,299,16,5.4,1.3,1938|3910|4811|5087|5118|5156|5217|5325|7026|10098|10370|10417|51495|55186|81618|92126,EEF2|LAMA4|NID1|PBX1|PCOLCE|PDGFRA|PFN2|PLAGL1|NR2F2|TSPAN5|CITED2|SPON2|HACD3|SLC25A36|ITM2C|DSEL,-5.2,0
1,0,1,0,0,1,-3.1,0,-6.8,0,0,-6.8,M41717,M101001,3,0,Cell Type Signatures,7,FAN OVARY CL15 SMALL ANTRAL FOLLICLE GRANULOSA CELL,,-6.8,3.6,6.7,30293,645,300,23,7.7,1.5,60|378|1490|3895|4637|5270|5862|5868|6498|8507|8898|10049|10092|10611|10627|10848|11171|22919|23210|23480|51726|60673|64651,ACTB|ARF4|CCN2|KTN1|MYL6|SERPINE2|RAB2A|RAB5A|SKIL|ENC1|MTMR2|DNAJB6|ARPC5|PDLIM5|MYL12A|PPP1R13L|STRAP|MAPRE1|JMJD6|SEC61G|DNAJB11|ATG101|CSRNP1,-5.2,0
1,1,0,0,0,0,-2,-6.8,0,0,0,0,M39287,M110000,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM NK CELLS,,-6.8,11,9,30293,84,300,9,3,0.98,567|3105|3106|3107|5552|5698|5880|7114|60489,B2M|HLA-A|HLA-B|HLA-C|SRGN|PSMB9|RAC2|TMSB4X|APOBEC3G,-5.2,0
1,0,1,0,1,1,-2.8,0,-2.8,0,-2.8,-6.8,M39037,M101011,4,0,Cell Type Signatures,7,FAN EMBRYONIC CTX OLIG,,-6.8,3.3,6.5,30293,754,300,25,8.3,1.6,481|753|4643|5924|6238|6272|6522|9612|9710|9903|10085|23187|26052|51114|53637|57609|80176|84188|84376|84909|91526|121601|140609|154807|219771,ATP1B1|LDLRAD4|MYO1E|RASGRF2|RRBP1|SORT1|SLC4A2|NCOR2|GARRE1|KLHL21|EDIL3|PHLDB1|DNM3|ZDHHC9|S1PR5|DIP2B|SPSB1|FAR1|HOOK3|AOPEP|ANKRD44|ANO4|NEK7|VKORC1L1|CCNY,-5.1,0
0,0,1,0,1,1,0,0,-3.6,0,-6.7,-2.3,M41670,M001011,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG LYMPHATIC CELL,,-6.7,6.3,7.7,30293,209,299,13,4.3,1.2,1946|3910|5866|6281|7025|7026|7402|10098|51390|79649|81035|84302|221091,EFNA5|LAMA4|RAB3IL1|S100A10|NR2F1|NR2F2|UTRN|TSPAN5|AIG1|MAP7D3|COLEC12|PGAP4|LRRN4CL,-5.1,0
0,1,0,0,0,0,0,-6.7,0,0,0,0,M39204,M010000,1,0,Cell Type Signatures,7,HAY BONE MARROW NK CELLS,,-6.7,4.6,7,30293,370,300,17,5.7,1.3,567|3105|3107|3133|3134|3659|5698|5699|5720|5880|9246|11118|51246|55337|57674|60489|80830,B2M|HLA-A|HLA-C|HLA-E|HLA-F|IRF1|PSMB9|PSMB10|PSME1|RAC2|UBE2L6|BTN3A2|SHISA5|SHFL|RNF213|APOBEC3G|APOL6,-5.1,0
0,1,1,0,1,1,0,-4.5,-2.6,0,-6.7,-2.6,M41750,M011011,4,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE FBN1 FAP CELLS,,-6.7,5.3,7.3,30293,289,299,15,5,1.3,311|4811|5066|5118|5156|6281|7178|10457|27018|57124|79901|80270|201895|219348|374969,ANXA11|NID1|PAM|PCOLCE|PDGFRA|S100A10|TPT1|GPNMB|BEX3|CD248|CYBRD1|HSD3B7|SMIM14|PLAC9|SVBP,-5,0
0,1,1,0,1,1,0,-2,-3.8,0,-4.4,-6.6,M39271,M011011,4,0,Cell Type Signatures,7,HU FETAL RETINA RPE,,-6.6,5.2,7.2,30293,292,300,15,5,1.3,800|1278|1296|2006|3875|4052|5358|6520|7169|9612|10398|55568|83742|157638|359845,CALD1|COL1A2|COL8A2|ELN|KRT18|LTBP1|PLS3|SLC3A2|TPM2|NCOR2|MYL9|GALNT10|MARVELD1|LRATD2|RFLNB,-5,0
0,0,0,0,1,0,0,0,0,0,-6.6,0,M39250,M000010,1,0,Cell Type Signatures,7,MENON FETAL KIDNEY 0 CAP MESENCHYME CELLS,,-6.6,10,8.7,30293,90,299,9,3,0.99,3481|3910|4192|7025|7026|11165|11168|23224|23522,IGF2|LAMA4|MDK|NR2F1|NR2F2|NUDT3|PSIP1|SYNE2|KAT6B,-4.9,0
0,0,0,0,1,0,0,0,0,0,-6.5,0,M39222,M000010,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C3 PROXIMAL TUBULE EPITHELIAL CELLS S1 S2,,-6.5,6,7.4,30293,221,299,13,4.3,1.2,395|4774|5087|5745|5793|22871|23224|23331|51084|51390|54796|56288|154043,ARHGAP6|NFIA|PBX1|PTH1R|PTPRG|NLGN1|SYNE2|TTC28|CRYL1|AIG1|BNC2|PARD3|CNKSR3,-4.9,0
0,1,1,0,1,0,0,-6.3,-2.7,0,-2.1,0,M41747,M011010,3,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE PCV ENDOTHELIAL CELLS,,-6.3,5.8,7.3,30293,225,300,13,4.3,1.2,972|3105|3106|3133|3572|4061|4071|4086|5359|7114|9124|9168|415116,CD74|HLA-A|HLA-B|HLA-E|IL6ST|LY6E|TM4SF1|SMAD1|PLSCR1|TMSB4X|PDLIM1|TMSB10|PIM3,-4.8,0
1,1,1,0,0,0,-5,-6.3,-3.7,0,0,0,M41751,M111000,3,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE MYELOID CELLS,,-6.3,4.7,6.9,30293,347,300,16,5.3,1.3,834|837|972|1512|1520|2495|3553|5359|5552|6648|7114|9168|10135|10437|10673|25939,CASP1|CASP4|CD74|CTSH|CTSS|FTH1|IL1B|PLSCR1|SRGN|SOD2|TMSB4X|TMSB10|NAMPT|IFI30|TNFSF13B|SAMHD1,-4.8,0
0,1,0,0,1,0,0,-6.3,0,0,-4.1,0,M40167,M010010,2,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM VASCULAR ENDOTHELIAL CELLS,,-6.3,3.6,6.4,30293,585,300,21,7,1.5,1513|2537|3429|3437|4071|4615|4939|4940|7037|9636|9966|10723|11030|53947|55620|64116|80833|84952|85441|114897|415116,CTSK|IFI6|IFI27|IFIT3|TM4SF1|MYD88|OAS2|OAS3|TFRC|ISG15|TNFSF15|SLC12A7|RBPMS|A4GALT|STAP2|SLC39A8|APOL3|CGNL1|HELZ2|C1QTNF1|PIM3,-4.7,0
0,1,0,0,0,0,0,-6.3,0,0,0,0,M39217,M010000,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C8 PUTATIVE LYMPHOID PRIMED MULTIPOTENT PROGENITOR 2,,-6.3,9.4,8.3,30293,97,300,9,3,0.98,567|602|972|1326|3105|3106|3107|5720|7114,B2M|BCL3|CD74|MAP3K8|HLA-A|HLA-B|HLA-C|PSME1|TMSB4X,-4.7,0
0,1,1,0,1,1,0,-6.2,-2.5,0,-3.2,-5.4,M39321,M011011,4,0,Cell Type Signatures,7,CUI DEVELOPING HEART VASCULAR ENDOTHELIAL CELL,,-6.2,6.3,7.4,30293,193,300,12,4,1.1,684|715|1326|1513|2537|2919|2920|2921|3429|7412|10346|25890,BST2|C1R|MAP3K8|CTSK|IFI6|CXCL1|CXCL2|CXCL3|IFI27|VCAM1|TRIM22|ABI3BP,-4.7,0
0,0,0,1,0,0,0,0,0,-6.2,0,0,M41687,M000100,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROLIFERATING NK T CELL,,-6.2,7.9,7.8,30293,129,297,10,3.4,1,983|1869|9212|9928|10721|23594|55143|55388|83461|195828,CDK1|E2F1|AURKB|KIF14|POLQ|ORC6|CDCA8|MCM10|CDCA3|ZNF367,-4.6,0
0,1,0,0,1,0,0,-6.2,0,0,-3.1,0,M39303,M010010,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART C6 EPICARDIAL CELL,,-6.2,6.2,7.3,30293,195,300,12,4,1.1,629|646|715|716|718|3107|3572|3959|4061|4071|4257|64116,CFB|BNC1|C1R|C1S|C3|HLA-C|IL6ST|LGALS3BP|LY6E|TM4SF1|MGST1|SLC39A8,-4.6,0
0,1,0,0,1,1,0,-6.2,0,0,-2.5,-4.2,M39152,M010011,3,0,Cell Type Signatures,7,GAO LARGE INTESTINE 24W C1 DCLK1POS PROGENITOR,,-6.2,9.2,8.2,30293,99,300,9,3,0.98,715|716|718|1435|2537|3433|3437|4599|7412,C1R|C1S|C3|CSF1|IFI6|IFIT2|IFIT3|MX1|VCAM1,-4.6,0
1,1,0,0,0,0,-2,-6.1,0,0,0,0,M41662,M110000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG ARTERY CELL,,-6.1,7.7,7.7,30293,131,300,10,3.3,1,390|2537|2920|5552|10957|10964|25890|51296|129293|255488,RND3|IFI6|CXCL2|SRGN|PNRC1|IFI44L|ABI3BP|SLC15A3|TRABD2A|RNF144B,-4.6,0
1,1,0,0,0,0,-6.1,-2.2,0,0,0,0,M39294,M110000,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM MAST CELLS,,-6.1,11,8.5,30293,75,300,8,2.7,0.93,330|2182|4792|5743|6347|7128|9308|64332,BIRC3|ACSL4|NFKBIA|PTGS2|CCL2|TNFAIP3|CD83|NFKBIZ,-4.5,0
0,0,0,1,0,0,0,0,0,-5.9,0,0,M39165,M000100,1,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CH MKI67HIGH CELLS,,-5.9,8.6,7.8,30293,107,297,9,3,0.99,701|9212|9824|55143|55388|55872|79075|81691|83461,BUB1B|AURKB|ARHGAP11A|CDCA8|MCM10|PBK|DSCC1|REXO5|CDCA3,-4.4,0
0,0,1,0,1,1,0,0,-5.9,0,-5.9,-5.9,M40313,M001011,3,0,Cell Type Signatures,7,DESCARTES FETAL THYMUS STROMAL CELLS,,-5.9,7.4,7.5,30293,137,299,10,3.3,1,3481|5118|5156|23363|23371|57124|80332|126393|170689|219348,IGF2|PCOLCE|PDGFRA|OBSL1|TNS2|CD248|ADAM33|HSPB6|ADAMTS15|PLAC9,-4.4,0
1,1,1,0,0,1,-2.9,-5.9,-5.1,0,0,-4.3,M39302,M111001,4,0,Cell Type Signatures,7,CUI DEVELOPING HEART C5 VALVAR CELL,,-5.9,5.8,7,30293,208,300,12,4,1.1,196|1513|2537|2919|2920|3301|3429|3659|4327|6091|56829|114897,AHR|CTSK|IFI6|CXCL1|CXCL2|DNAJA1|IFI27|IRF1|MMP19|ROBO1|ZC3HAV1|C1QTNF1,-4.4,0
0,0,0,0,0,1,0,0,0,0,0,-5.9,M40074,M000001,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL STROMAL CELLS,,-5.9,25,11,30293,20,300,5,1.7,0.74,1277|1278|1289|1303|9358,COL1A1|COL1A2|COL5A1|COL12A1|ITGBL1,-4.4,0
1,1,0,0,0,0,-5,-5.9,0,0,0,0,M40314,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL THYMUS ANTIGEN PRESENTING CELLS,,-5.9,6.5,7.2,30293,172,300,11,3.7,1.1,972|1512|1520|3627|5552|7097|9473|51296|94240|150372|259307,CD74|CTSH|CTSS|CXCL10|SRGN|TLR2|THEMIS2|SLC15A3|EPSTI1|NFAM1|IL4I1,-4.4,0
0,0,1,0,1,1,0,0,-5.8,0,-4.8,-5.8,M39253,M001011,3,0,Cell Type Signatures,7,MENON FETAL KIDNEY 3 STROMAL CELLS,,-5.8,10,8.1,30293,81,300,8,2.7,0.93,2335|3371|3688|4637|6678|7168|7171|26064,FN1|TNC|ITGB1|MYL6|SPARC|TPM1|TPM4|RAI14,-4.3,0
0,1,0,0,0,0,0,-5.8,0,0,0,0,M39282,M010000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM MACROPHAGES,,-5.8,10,8.1,30293,81,300,8,2.7,0.93,718|972|1520|3553|5552|10437|58191|221692,C3|CD74|CTSS|IL1B|SRGN|IFI30|CXCL16|PHACTR1,-4.3,0
0,0,0,1,0,0,0,0,0,-5.8,0,0,M39078,M000100,1,0,Cell Type Signatures,7,ZHONG PFC MAJOR TYPES NPCS,,-5.8,7.2,7.3,30293,142,297,10,3.4,1,983|9055|9212|9768|10535|23421|23594|55320|55872|83461,CDK1|PRC1|AURKB|PCLAF|RNASEH2A|ITGB3BP|ORC6|MIS18BP1|PBK|CDCA3,-4.3,0
0,0,1,0,1,1,0,0,-2,0,-2.9,-5.8,M39274,M001011,3,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM FIBROBLASTS STROMAL CELLS,,-5.8,9.9,8,30293,82,300,8,2.7,0.93,59|800|1277|1278|1466|6876|7169|9358,ACTA2|CALD1|COL1A1|COL1A2|CSRP2|TAGLN|TPM2|ITGBL1,-4.3,0
1,1,1,0,0,1,-2.3,-5.8,-3.2,0,0,-4.2,M40158,M111001,4,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM VASCULAR ENDOTHELIAL CELLS,,-5.8,3.4,6,30293,632,300,21,7,1.5,1513|2537|2635|3429|3437|4071|4939|5872|7037|9124|9636|10723|11030|23780|64116|64167|80833|84952|85441|114897|415116,CTSK|IFI6|GBP3|IFI27|IFIT3|TM4SF1|OAS2|RAB13|TFRC|PDLIM1|ISG15|SLC12A7|RBPMS|APOL2|SLC39A8|ERAP2|APOL3|CGNL1|HELZ2|C1QTNF1|PIM3,-4.3,0
1,1,0,0,0,1,-5.8,-2.5,0,0,0,-2,M39121,M110001,3,0,Cell Type Signatures,7,AIZARANI LIVER C20 LSECS 3,,-5.8,4.8,6.5,30293,295,300,14,4.7,1.2,966|3383|4792|7980|8061|8795|8828|9060|11177|22904|55092|56892|79567|135112,CD59|ICAM1|NFKBIA|TFPI2|FOSL1|TNFRSF10B|NRP2|PAPSS2|BAZ1A|SBNO2|TMEM51|TCIM|RIPOR1|NCOA7,-4.3,0
1,0,0,0,0,0,-5.7,0,0,0,0,0,M40080,M100000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL MICROGLIA,,-5.7,6.2,7,30293,178,300,11,3.7,1.1,162|3459|3656|3709|4973|7096|8995|10333|24145|79365|79651,AP1B1|IFNGR1|IRAK2|ITPR2|OLR1|TLR1|TNFSF18|TLR6|PANX1|BHLHE41|RHBDF2,-4.2,0
0,1,0,0,1,0,0,-5.7,0,0,-3.4,0,M40135,M010010,2,0,Cell Type Signatures,7,DESCARTES MAIN FETAL IGFBP1 DKK1 POSITIVE CELLS,,-5.7,6.2,7,30293,178,300,11,3.7,1.1,567|1117|1513|3430|4327|8542|9246|11096|25800|25890|114897,B2M|CHI3L2|CTSK|IFI35|MMP19|APOL1|UBE2L6|ADAMTS5|SLC39A6|ABI3BP|C1QTNF1,-4.2,0
1,1,0,0,0,0,-4.8,-5.7,0,0,0,0,M40285,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA MYELOID CELLS,,-5.7,6.9,7.2,30293,146,300,10,3.3,1,972|1116|3627|6373|7097|9473|58191|144811|150372|259307,CD74|CHI3L1|CXCL10|CXCL11|TLR2|THEMIS2|CXCL16|LACC1|NFAM1|IL4I1,-4.2,0
1,1,1,0,1,1,-5.7,-3.4,-3.4,0,-2.2,-4.1,M39111,M111011,5,0,Cell Type Signatures,7,AIZARANI LIVER C7 EPCAM POS BILE DUCT CELLS 2,,-5.7,5.5,6.7,30293,219,300,12,4,1.1,330|966|1969|3576|3915|4782|9076|23286|23764|81788|83937|163732,BIRC3|CD59|EPHA2|CXCL8|LAMC1|NFIC|CLDN1|WWC1|MAFF|NUAK2|RASSF4|CITED4,-4.2,0
0,0,0,1,0,0,0,0,0,-5.6,0,0,M39081,M000100,1,0,Cell Type Signatures,7,ZHONG PFC C8 ORG PROLIFERATING,,-5.6,12,8.2,30293,62,297,7,2.4,0.88,701|1062|5347|9055|55143|81930|83461,BUB1B|CENPE|PLK1|PRC1|CDCA8|KIF18A|CDCA3,-4.1,0
1,1,0,0,0,0,-2.1,-5.6,0,0,0,0,M41663,M110000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG VEIN CELL,,-5.6,15,9,30293,40,300,6,2,0.81,2495|2920|6648|7412|10135|25890,FTH1|CXCL2|SOD2|VCAM1|NAMPT|ABI3BP,-4.1,0
1,1,0,0,0,0,-2.7,-5.5,0,0,0,0,M39203,M110000,2,0,Cell Type Signatures,7,HAY BONE MARROW NEUTROPHIL,,-5.5,3.8,6,30293,449,300,17,5.7,1.3,834|1512|1593|4257|4783|5337|5552|5768|7097|9168|9802|10673|23258|23312|51296|150372|374882,CASP1|CTSH|CYP27A1|MGST1|NFIL3|PLD1|SRGN|QSOX1|TLR2|TMSB10|DAZAP2|TNFSF13B|DENND5A|DMXL2|SLC15A3|NFAM1|TMEM205,-4.1,0
0,0,0,0,1,1,0,0,0,0,-2.7,-5.5,M40180,M000011,2,0,Cell Type Signatures,7,DESCARTES FETAL EYE STROMAL CELLS,,-5.5,9,7.6,30293,90,300,8,2.7,0.93,1277|1278|1289|1290|1303|7057|9358|11015,COL1A1|COL1A2|COL5A1|COL5A2|COL12A1|THBS1|ITGBL1|KDELR3,-4,0
0,0,0,0,1,0,0,0,0,0,-5.5,0,M40019,M000010,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC X CELLS,,-5.5,5.8,6.7,30293,191,299,11,3.7,1.1,322|1153|4192|5087|5217|6595|7026|11188|23522|27018|51477,APBB1|CIRBP|MDK|PBX1|PFN2|SMARCA2|NR2F2|NISCH|KAT6B|BEX3|ISYNA1,-4,0
0,0,0,0,0,1,0,0,0,0,0,-5.4,M39309,M000001,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART COMPACT VENTRICULAR CARDIOMYOCYTE,,-5.4,11,8,30293,65,300,7,2.3,0.87,1277|1278|1289|1290|1303|1404|2006,COL1A1|COL1A2|COL5A1|COL5A2|COL12A1|HAPLN1|ELN,-4,0
0,0,1,0,0,1,0,0,-5.4,0,0,-2.4,M41673,M001001,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG MYOFIBROBLAST CELL,,-5.4,11,8,30293,65,300,7,2.3,0.87,1311|1490|3371|4053|8507|27295|56034,COMP|CCN2|TNC|LTBP2|ENC1|PDLIM3|PDGFC,-4,0
0,0,0,1,1,1,0,0,0,-4.8,-5.4,-2.9,M39052,M000111,3,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HOPC,,-5.4,4.2,6.1,30293,366,299,15,5,1.3,2549|4784|5156|5764|5916|22871|29767|51084|54413|79870|81618|92126|130271|160622|219654,GAB1|NFIX|PDGFRA|PTN|RARG|NLGN1|TMOD2|CRYL1|NLGN3|BAALC|ITM2C|DSEL|PLEKHH2|TAMALIN|ZCCHC24,-3.9,0
1,0,0,0,0,1,-5.4,0,0,0,0,-3.3,M41689,M100001,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG BASOPHIL MAST 1 CELL,,-5.4,4.8,6.3,30293,276,300,13,4.3,1.2,211|310|966|2182|3732|4792|5707|5743|8809|8878|9603|64332|79158,ALAS1|ANXA7|CD59|ACSL4|CD82|NFKBIA|PSMD1|PTGS2|IL18R1|SQSTM1|NFE2L3|NFKBIZ|GNPTAB,-3.9,0
0,1,0,0,1,1,0,-5.3,0,0,-2.8,-2.1,M39242,M010011,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C23 ENDOTHELIAL CELLS AVR,,-5.3,7.2,7,30293,126,300,9,3,0.98,567|972|2495|3106|3133|3572|7114|9168|10135,B2M|CD74|FTH1|HLA-B|HLA-E|IL6ST|TMSB4X|TMSB10|NAMPT,-3.9,0
1,1,0,0,0,0,-5.3,-4.5,0,0,0,0,M41714,M110000,2,0,Cell Type Signatures,7,FAN OVARY CL12 T LYMPHOCYTE NK CELL 2,,-5.3,6.3,6.7,30293,161,300,10,3.3,1,330|1535|3575|5315|6352|7128|9235|10010|11177|23585,BIRC3|CYBA|IL7R|PKM|CCL5|TNFAIP3|IL32|TANK|BAZ1A|TMEM50A,-3.9,0
