_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,GO:0015980,energy derivation by oxidation of organic compounds,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,GO:0060603,mammary gland duct morphogenesis,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M00000001,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,R-HSA-8964043,Plasma lipoprotein clearance,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0032370,positive regulation of lipid transport,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,M254,PID MYC REPRESS PATHWAY,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0060317,cardiac epithelial to mesenchymal transition,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0150077,regulation of neuroinflammatory response,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,GO:0019722,calcium-mediated signaling,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0031670,cellular response to nutrient,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,M241,PID RAC1 REG PATHWAY,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,R-HSA-3000480,Scavenging by Class A Receptors,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0055080,monoatomic cation homeostasis,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0002861,regulation of inflammatory response to antigenic stimulus,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0048844,artery morphogenesis,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,M10994,BIOCARTA SRCRPTP PATHWAY,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,R-HSA-168638,NOD1/2 Signaling Pathway,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:2000179,positive regulation of neural precursor cell proliferation,M00000100,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,WP4566,Translation inhibitors in chronically activated PDGFRA cells,M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:0150172,regulation of phosphatidylcholine metabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,R-HSA-382556,ABC-family proteins mediated transport,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0045581,negative regulation of T cell differentiation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-6.2,0,0,0,0,GO:0051403,stress-activated MAPK cascade,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,WP314,Fas ligand pathway and stress induction of heat shock proteins,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,R-HSA-203615,eNOS activation,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:1903305,regulation of regulated secretory pathway,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,hsa05134,Legionellosis,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,GO:0010757,negative regulation of plasminogen activation,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.5,M5910,HALLMARK PROTEIN SECRETION,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,GO:1901550,regulation of endothelial cell development,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,M62,PID EPHB FWD PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0071526,semaphorin-plexin signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0008016,regulation of heart contraction,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,hsa04115,p53 signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0090181,regulation of cholesterol metabolic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0009798,axis specification,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0002701,negative regulation of production of molecular mediator of immune response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:1903421,regulation of synaptic vesicle recycling,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.5,0,GO:0006560,proline metabolic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0097035,regulation of membrane lipid distribution,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,M68,PID RHOA REG PATHWAY,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,M101,PID HDAC CLASSI PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:1903510,mucopolysaccharide metabolic process,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:1905952,regulation of lipid localization,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:2000191,regulation of fatty acid transport,M00000100,1,0
0,1,0,0,0,0,0,0,0,-8.4,0,0,0,0,0,0,GO:0015711,organic anion transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,hsa05410,Hypertrophic cardiomyopathy,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0051592,response to calcium ion,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,M83,PID CDC42 REG PATHWAY,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0003352,regulation of cilium movement,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:1905954,positive regulation of lipid localization,M00000100,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,M197,PID HIV NEF PATHWAY,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,GO:0046474,glycerophospholipid biosynthetic process,M00010000,1,0
0,1,0,0,0,0,0,0,0,-6.9,0,0,0,0,0,0,WP3942,PPAR signaling pathway,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0033273,response to vitamin,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0071763,nuclear membrane organization,M00001000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,GO:0019439,aromatic compound catabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,M12095,BIOCARTA IL1R PATHWAY,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,GO:0008298,intracellular mRNA localization,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,M5901,HALLMARK G2M CHECKPOINT,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,GO:0061308,cardiac neural crest cell development involved in heart development,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,M3952,BIOCARTA LAIR PATHWAY,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0032967,positive regulation of collagen biosynthetic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,R-HSA-9664417,Leishmania phagocytosis,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0002719,negative regulation of cytokine production involved in immune response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.1,0,0,0,GO:0030168,platelet activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,WP3981,miRNA regulation of prostate cancer signaling pathways,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0060419,heart growth,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0110110,positive regulation of animal organ morphogenesis,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,GO:0043171,peptide catabolic process,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,R-HSA-9607240,FLT3 Signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0042303,molting cycle,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:2000144,positive regulation of DNA-templated transcription initiation,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:1903524,positive regulation of blood circulation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0046697,decidualization,M00001000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,GO:0019318,hexose metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:0072182,regulation of nephron tubule epithelial cell differentiation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0050931,pigment cell differentiation,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,0,0,hsa04550,Signaling pathways regulating pluripotency of stem cells,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0090288,negative regulation of cellular response to growth factor stimulus,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,M00010000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0034655,nucleobase-containing compound catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0014015,positive regulation of gliogenesis,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,GO:0042558,pteridine-containing compound metabolic process,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,R-HSA-5083635,Defective B3GALTL causes PpS,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0002709,regulation of T cell mediated immunity,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0021756,striatum development,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,WP185,Integrin mediated cell adhesion,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.9,0,0,0,GO:0050878,regulation of body fluid levels,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,WP697,Estrogen metabolism,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,hsa00600,Sphingolipid metabolism,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0006670,sphingosine metabolic process,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,GO:0003229,ventricular cardiac muscle tissue development,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,WP465,Tryptophan metabolism,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0006836,neurotransmitter transport,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,R-HSA-9675143,Diseases of the neuronal system,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,GO:2000377,regulation of reactive oxygen species metabolic process,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0007565,female pregnancy,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,R-HSA-9823730,Formation of definitive endoderm,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,WP5407,15q11q13 copy number variation,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,hsa04976,Bile secretion,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0002752,cell surface pattern recognition receptor signaling pathway,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,M100,PID SHP2 PATHWAY,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0048278,vesicle docking,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,R-HSA-5684264,MAP3K8 (TPL2)-dependent MAPK1/3 activation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,GO:0030705,cytoskeleton-dependent intracellular transport,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0099518,vesicle cytoskeletal trafficking,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,WP4259,Disorders of folate metabolism and transport,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0032331,negative regulation of chondrocyte differentiation,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0030101,natural killer cell activation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,WP3599,Transcription factor regulation in adipogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:2000316,regulation of T-helper 17 type immune response,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0016239,positive regulation of macroautophagy,M00100000,1,0
0,1,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,GO:0006805,xenobiotic metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,R-HSA-8941858,Regulation of RUNX3 expression and activity,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0001774,microglial cell activation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0010927,cellular component assembly involved in morphogenesis,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0019730,antimicrobial humoral response,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0031100,animal organ regeneration,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,WP47,Hedgehog signaling pathway,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,hsa04935,"Growth hormone synthesis, secretion and action",M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.8,0,0,0,R-HSA-76002,"Platelet activation, signaling and aggregation",M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,hsa04971,Gastric acid secretion,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:1990748,cellular detoxification,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0051345,positive regulation of hydrolase activity,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0033089,positive regulation of T cell differentiation in thymus,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,WP5095,Overview of proinflammatory and profibrotic mediators,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,GO:0070307,lens fiber cell development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,WP383,Striated muscle contraction pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0043330,response to exogenous dsRNA,M00100000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,hsa00620,Pyruvate metabolism,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,GO:0006596,polyamine biosynthetic process,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,WP530,Cytokines and inflammatory response,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,WP619,Type II interferon signaling,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,WP3651,Pathways affected in adenoid cystic carcinoma,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0003171,atrioventricular valve development,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0032943,mononuclear cell proliferation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,R-HSA-9755511,KEAP1-NFE2L2 pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,M5916,HALLMARK APICAL SURFACE,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0045582,positive regulation of T cell differentiation,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:2000810,regulation of bicellular tight junction assembly,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,GO:0070227,lymphocyte apoptotic process,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,R-HSA-5669034,TNFs bind their physiological receptors,M00000100,1,0
0,1,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,WP5390,Pancreatic cancer subtypes,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0072599,establishment of protein localization to endoplasmic reticulum,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,GO:0035116,embryonic hindlimb morphogenesis,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,GO:0032963,collagen metabolic process,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0051100,negative regulation of binding,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,M136,PID FOXO PATHWAY,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:1902459,positive regulation of stem cell population maintenance,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,R-HSA-1592389,Activation of Matrix Metalloproteinases,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,hsa04148,Efferocytosis,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0002791,regulation of peptide secretion,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,R-HSA-400685,Sema4D in semaphorin signaling,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,R-HSA-9679506,SARS-CoV Infections,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0090263,positive regulation of canonical Wnt signaling pathway,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,hsa04917,Prolactin signaling pathway,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,M5945,HALLMARK HEME METABOLISM,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0007416,synapse assembly,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,hsa04921,Oxytocin signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,M47,PID INTEGRIN CS PATHWAY,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0030277,maintenance of gastrointestinal epithelium,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0015012,heparan sulfate proteoglycan biosynthetic process,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0033138,positive regulation of peptidyl-serine phosphorylation,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,R-HSA-9694635,Translation of Structural Proteins,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0010812,negative regulation of cell-substrate adhesion,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,R-HSA-8963888,Chylomicron assembly,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:1903522,regulation of blood circulation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0032816,positive regulation of natural killer cell activation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0071359,cellular response to dsRNA,M00100000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,GO:0009799,specification of symmetry,M10000000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0061512,protein localization to cilium,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,R-HSA-1236975,Antigen processing-Cross presentation,M00010000,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,hsa00100,Steroid biosynthesis,M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,GO:0009636,response to toxic substance,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0042130,negative regulation of T cell proliferation,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:0042953,lipoprotein transport,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,WP430,Statin inhibition of cholesterol production,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,GO:2000319,regulation of T-helper 17 cell differentiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,WP289,Myometrial relaxation and contraction pathways,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0033344,cholesterol efflux,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,R-HSA-9675126,Diseases of mitotic cell cycle,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,WP2870,Extracellular vesicle mediated signaling in recipient cells,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,WP4874,CAMKK2 pathway,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0051797,regulation of hair follicle development,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,M219,PID HEDGEHOG GLI PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,WP4747,Netrin UNC5B signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0031663,lipopolysaccharide-mediated signaling pathway,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0061028,establishment of endothelial barrier,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,R-HSA-1257604,PIP3 activates AKT signaling,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,WP3945,TYROBP causal network in microglia,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0072091,regulation of stem cell proliferation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,M176,PID FOXM1 PATHWAY,M00100000,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0007586,digestion,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-6.1,0,0,WP5198,Inflammatory bowel disease signaling,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0043903,regulation of biological process involved in symbiotic interaction,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0090276,regulation of peptide hormone secretion,M00000010,1,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,GO:0006006,glucose metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.8,0,0,0,M212,PID INTEGRIN5 PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0002040,sprouting angiogenesis,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,WP5333,Enterocyte cholesterol metabolism,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,hsa04392,Hippo signaling pathway - multiple species,M00100000,1,0
