_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0002520,immune system development,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,WP5407,15q11q13 copy number variation,M00100000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,R-HSA-192105,Synthesis of bile acids and bile salts,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0001816,cytokine production,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,R-HSA-8978934,Metabolism of cofactors,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,GO:0006893,Golgi to plasma membrane transport,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0033687,osteoblast proliferation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0099174,regulation of presynapse organization,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0019229,regulation of vasoconstriction,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,M177,PID EPHA FWDPATHWAY,M00100000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,GO:0061298,retina vasculature development in camera-type eye,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0050658,RNA transport,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.2,R-HSA-112310,Neurotransmitter release cycle,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,GO:0002286,T cell activation involved in immune response,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:1903312,negative regulation of mRNA metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0051560,mitochondrial calcium ion homeostasis,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,GO:0060326,cell chemotaxis,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.1,0,0,0,WP2572,Primary focal segmental glomerulosclerosis FSGS,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,GO:0048199,"vesicle targeting, to, from or within Golgi",M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,GO:0007033,vacuole organization,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:0046639,negative regulation of alpha-beta T cell differentiation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,hsa04931,Insulin resistance,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,WP5063,FOXP3 in COVID 19,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0071677,positive regulation of mononuclear cell migration,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0062207,regulation of pattern recognition receptor signaling pathway,M00000100,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,WP4331,Neovascularization processes,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,GO:0055089,fatty acid homeostasis,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,M5489,BIOCARTA IL6 PATHWAY,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,R-HSA-5617833,Cilium Assembly,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,GO:0006561,proline biosynthetic process,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0061053,somite development,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:0030323,respiratory tube development,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0035304,regulation of protein dephosphorylation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.8,0,0,0,GO:2000177,regulation of neural precursor cell proliferation,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,R-HSA-3781865,Diseases of glycosylation,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0061333,renal tubule morphogenesis,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,hsa05030,Cocaine addiction,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0061351,neural precursor cell proliferation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-6802949,Signaling by RAS mutants,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,GO:0030218,erythrocyte differentiation,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:1903580,positive regulation of ATP metabolic process,M00010000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:0032886,regulation of microtubule-based process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,GO:0035272,exocrine system development,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,GO:0006906,vesicle fusion,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0050868,negative regulation of T cell activation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,R-HSA-9634815,Transcriptional Regulation by NPAS4,M00100000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0006739,NADP metabolic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,GO:0002220,innate immune response activating cell surface receptor signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-8.6,0,0,0,0,GO:0051607,defense response to virus,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,R-HSA-9612973,Autophagy,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,hsa03008,Ribosome biogenesis in eukaryotes,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,GO:0055129,L-proline biosynthetic process,M00000010,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,WP5194,Synthesis of ceramides and 1 deoxyceramides,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,GO:0090630,activation of GTPase activity,M00000001,1,0
0,1,0,0,0,0,0,0,0,-6.7,0,0,0,0,0,0,WP5329,Cholesterol biosynthesis pathway in hepatocytes,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0010948,negative regulation of cell cycle process,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,GO:0006835,dicarboxylic acid transport,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,GO:0048525,negative regulation of viral process,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0045981,positive regulation of nucleotide metabolic process,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0042552,myelination,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,GO:0007369,gastrulation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,WP3287,Overview of nanoparticle effects,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,M8601,BIOCARTA RAC1 PATHWAY,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:0045601,regulation of endothelial cell differentiation,M00010000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,R-HSA-9836573,Mitochondrial RNA degradation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,hsa05012,Parkinson disease,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0140056,organelle localization by membrane tethering,M00100000,1,0
0,1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,WP4190,Mevalonate arm of cholesterol biosynthesis pathway,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,WP673,ErbB signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,GO:0032479,regulation of type I interferon production,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0007034,vacuolar transport,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0051054,positive regulation of DNA metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:1902692,regulation of neuroblast proliferation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,GO:0046634,regulation of alpha-beta T cell activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0048710,regulation of astrocyte differentiation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,GO:0019359,nicotinamide nucleotide biosynthetic process,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,M00000001,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:0010894,negative regulation of steroid biosynthetic process,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,R-HSA-6782315,tRNA modification in the nucleus and cytosol,M01000000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,GO:0006304,DNA modification,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0031623,receptor internalization,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,M14899,BIOCARTA AT1R PATHWAY,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,hsa04261,Adrenergic signaling in cardiomyocytes,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,0,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:0031397,negative regulation of protein ubiquitination,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,WP2840,Hair follicle development cytodifferentiation part 3 of 3,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0048880,sensory system development,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:0006144,purine nucleobase metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0043433,negative regulation of DNA-binding transcription factor activity,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5.5,0,0,0,0,0,0,GO:0008203,cholesterol metabolic process,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:0006040,amino sugar metabolic process,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,0,0,GO:0050817,coagulation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,WP4806,EGFR tyrosine kinase inhibitor resistance,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0007259,receptor signaling pathway via JAK-STAT,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,GO:2000630,positive regulation of miRNA metabolic process,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,WP4564,Neural crest cell migration during development,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,M8516,BIOCARTA PITX2 PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0060706,cell differentiation involved in embryonic placenta development,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0009185,ribonucleoside diphosphate metabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,M00001000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,WP4726,Sphingolipid metabolism integrated pathway,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0010660,regulation of muscle cell apoptotic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0033273,response to vitamin,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0071675,regulation of mononuclear cell migration,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,WP2332,Interleukin 11 signaling pathway,M00010000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0044273,sulfur compound catabolic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,R-HSA-1059683,Interleukin-6 signaling,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,WP4674,Head and neck squamous cell carcinoma,M00010000,1,0
0,1,0,0,0,0,0,0,0,-9.7,0,0,0,0,0,0,GO:0072655,establishment of protein localization to mitochondrion,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:1903078,positive regulation of protein localization to plasma membrane,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,R-HSA-1839124,FGFR1 mutant receptor activation,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:1902749,regulation of cell cycle G2/M phase transition,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,GO:1901550,regulation of endothelial cell development,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:2000320,negative regulation of T-helper 17 cell differentiation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-9.1,0,0,0,0,0,0,GO:0070585,protein localization to mitochondrion,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:0032755,positive regulation of interleukin-6 production,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,R-HSA-9664407,Parasite infection,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0050982,detection of mechanical stimulus,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0002224,toll-like receptor signaling pathway,M00000100,1,0
1,0,0,0,0,0,0,0,-6.7,0,0,0,0,0,0,0,R-HSA-390918,Peroxisomal lipid metabolism,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0016073,snRNA metabolic process,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0021799,cerebral cortex radially oriented cell migration,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,R-HSA-9758941,Gastrulation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,hsa04611,Platelet activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0030048,actin filament-based movement,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,WP3969,H19 action Rb E2F1 signaling and CDK Beta catenin activity,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,GO:0003338,metanephros morphogenesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,GO:0046033,AMP metabolic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,WP5287,17q12 copy number variation syndrome,M01000000,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,GO:0010824,regulation of centrosome duplication,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0090090,negative regulation of canonical Wnt signaling pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0007051,spindle organization,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0006936,muscle contraction,M00001000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0009435,NAD biosynthetic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,GO:0051602,response to electrical stimulus,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,R-HSA-376176,Signaling by ROBO receptors,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,0,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0042307,positive regulation of protein import into nucleus,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:1903432,regulation of TORC1 signaling,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0043407,negative regulation of MAP kinase activity,M00000100,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,R-HSA-73933,Resolution of Abasic Sites (AP sites),M10000000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:1900221,regulation of amyloid-beta clearance,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,GO:0002011,morphogenesis of an epithelial sheet,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,WP2431,Spinal cord injury,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,0,M254,PID MYC REPRESS PATHWAY,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:1905037,autophagosome organization,M00000100,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0061458,reproductive system development,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,M11520,BIOCARTA TPO PATHWAY,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:1904035,regulation of epithelial cell apoptotic process,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,R-HSA-5357786,TNFR1-induced proapoptotic signaling,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,WP497,Urea cycle and metabolism of amino groups,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,R-HSA-201451,Signaling by BMP,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:0042147,"retrograde transport, endosome to Golgi",M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,hsa05218,Melanoma,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.9,0,0,0,WP366,TGF beta signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,GO:0022409,positive regulation of cell-cell adhesion,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:2000317,negative regulation of T-helper 17 type immune response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0030855,epithelial cell differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0010712,regulation of collagen metabolic process,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:1904407,positive regulation of nitric oxide metabolic process,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0000375,"RNA splicing, via transesterification reactions",M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,R-HSA-389356,CD28 co-stimulation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0034767,positive regulation of monoatomic ion transmembrane transport,M00001000,1,0
1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,0,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,M5903,HALLMARK NOTCH SIGNALING,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,GO:0050679,positive regulation of epithelial cell proliferation,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0031128,developmental induction,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,GO:0032233,positive regulation of actin filament bundle assembly,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,M6355,BIOCARTA ECM PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,WP1591,Heart development,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0048675,axon extension,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,GO:2001028,positive regulation of endothelial cell chemotaxis,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0048511,rhythmic process,M00100000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0033673,negative regulation of kinase activity,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,WP195,IL 1 signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0002832,negative regulation of response to biotic stimulus,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,WP3646,Hepatitis C and hepatocellular carcinoma,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,M00010000,1,0
0,1,0,0,0,0,0,0,0,-8.1,0,0,0,0,0,0,GO:0032981,mitochondrial respiratory chain complex I assembly,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,GO:0032728,positive regulation of interferon-beta production,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0072028,nephron morphogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-186712,Regulation of beta-cell development,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,WP710,DNA damage response only ATM dependent,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,GO:0045747,positive regulation of Notch signaling pathway,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0042401,biogenic amine biosynthetic process,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.4,0,0,0,GO:0070527,platelet aggregation,M00001000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:0010863,positive regulation of phospholipase C activity,M10000000,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,R-HSA-73762,RNA Polymerase I Transcription Initiation,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0051225,spindle assembly,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,GO:0032272,negative regulation of protein polymerization,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0051258,protein polymerization,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,M151,PID AR TF PATHWAY,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0048167,regulation of synaptic plasticity,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0060348,bone development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0140253,cell-cell fusion,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0042157,lipoprotein metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,0,GO:0030098,lymphocyte differentiation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0032675,regulation of interleukin-6 production,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,R-HSA-4839726,Chromatin organization,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,GO:0008347,glial cell migration,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,M00010000,1,0
