_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,1,0,0,0,0,1,-3.9,0,-2.7,0,0,0,0,-2.7,hsa04810,Regulation of actin cytoskeleton,M10100001,3,0
1,0,1,0,1,0,0,0,-4.1,0,-4.3,0,-7.8,0,0,0,R-HSA-9006925,Intracellular signaling by second messengers,M10101000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.6,-8.7,-3.7,0,0,GO:0050778,positive regulation of immune response,M00011100,3,0
1,1,0,0,1,0,0,0,-2.1,-2.4,0,0,-4,0,0,0,GO:0052548,regulation of endopeptidase activity,M11001000,3,0
1,0,0,0,1,1,0,0,-2.2,0,0,0,-4.6,-2.5,0,0,GO:0043068,positive regulation of programmed cell death,M10001100,3,0
1,0,1,0,1,0,0,0,-2.3,0,-3.2,0,-4.9,0,0,0,GO:0045937,positive regulation of phosphate metabolic process,M10101000,3,0
0,1,1,0,0,0,1,0,0,-2.6,-2.1,0,0,0,-2.3,0,GO:0090276,regulation of peptide hormone secretion,M01100010,3,0
1,0,0,0,0,0,1,1,-3,0,0,0,0,0,-3,-3.2,GO:0006163,purine nucleotide metabolic process,M10000011,3,0
1,0,0,1,0,0,1,0,-4.8,0,0,-2.9,0,0,-3.2,0,GO:0032870,cellular response to hormone stimulus,M10010010,3,0
1,1,0,0,0,0,1,0,-2.9,-3.8,0,0,0,0,-3.1,0,GO:0006790,sulfur compound metabolic process,M11000010,3,0
0,0,1,0,0,0,1,1,0,0,-3.4,0,0,0,-3.5,-2.6,GO:0051640,organelle localization,M00100011,3,0
0,0,0,1,1,0,1,0,0,0,0,-2.8,-6.6,0,-4,0,M145,PID P53 DOWNSTREAM PATHWAY,M00011010,3,0
1,0,0,1,1,0,0,0,-3.4,0,0,-3.1,-2.4,0,0,0,GO:0051345,positive regulation of hydrolase activity,M10011000,3,0
1,1,0,0,0,0,1,0,-2.2,-2.4,0,0,0,0,-2.7,0,GO:0050796,regulation of insulin secretion,M11000010,3,0
1,1,0,0,0,0,1,0,-5,-3.6,0,0,0,0,-2.4,0,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,M11000010,3,0
1,0,0,0,1,1,0,0,-2.2,0,0,0,-3.7,-2.6,0,0,GO:0032102,negative regulation of response to external stimulus,M10001100,3,0
1,0,0,1,0,0,1,0,-3.7,0,0,-2,0,0,-2.1,0,GO:0006650,glycerophospholipid metabolic process,M10010010,3,0
1,1,0,0,1,0,0,0,-2.3,-3.2,0,0,-2.6,0,0,0,GO:0060491,regulation of cell projection assembly,M11001000,3,0
1,0,0,0,1,1,0,0,-2.1,0,0,0,-2.9,-2.4,0,0,GO:0002688,regulation of leukocyte chemotaxis,M10001100,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-30,-4,0,-2.4,M5890,HALLMARK TNFA SIGNALING VIA NFKB,M00001101,3,0
1,0,1,0,0,1,0,0,-2.7,0,-3.3,0,0,-2.2,0,0,hsa04024,cAMP signaling pathway,M10100100,3,0
1,0,0,0,0,0,1,1,-2.4,0,0,0,0,0,-7.1,-3.4,GO:0010256,endomembrane system organization,M10000011,3,0
1,0,0,0,1,1,0,0,-2.2,0,0,0,-8.4,-2.7,0,0,GO:1902105,regulation of leukocyte differentiation,M10001100,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-3.3,0,-2,-2.6,GO:0002707,negative regulation of lymphocyte mediated immunity,M00001011,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.4,-3.5,-2.6,0,0,GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,M00011100,3,0
1,1,0,0,0,0,1,0,-2.7,-2.9,0,0,0,0,-5.1,0,GO:1902652,secondary alcohol metabolic process,M11000010,3,0
0,1,0,0,0,0,1,1,0,-2.4,0,0,0,0,-6.4,-4.6,GO:0009100,glycoprotein metabolic process,M01000011,3,0
1,0,1,0,1,0,0,0,-2.3,0,-2.8,0,-2.5,0,0,0,GO:0030336,negative regulation of cell migration,M10101000,3,0
1,1,0,0,0,0,0,1,-2.5,-5.5,0,0,0,0,0,-3,GO:0048871,multicellular organismal-level homeostasis,M11000001,3,0
1,0,1,0,1,0,0,0,-2.1,0,-2.7,0,-2.4,0,0,0,GO:2000146,negative regulation of cell motility,M10101000,3,0
0,1,1,0,0,0,1,0,0,-4.8,-2,0,0,0,-3.4,0,GO:0045834,positive regulation of lipid metabolic process,M01100010,3,0
0,0,0,0,1,0,1,1,0,0,0,0,-3,0,-2.7,-2.3,R-HSA-9772573,Late SARS-CoV-2 Infection Events,M00001011,3,0
1,0,0,0,0,0,1,1,-2.5,0,0,0,0,0,-3.5,-3.6,GO:0006753,nucleoside phosphate metabolic process,M10000011,3,0
0,1,0,0,1,1,0,0,0,-2.6,0,0,-3.5,-6.9,0,0,M5953,HALLMARK KRAS SIGNALING UP,M01001100,3,0
1,0,0,0,1,0,0,1,-3.5,0,0,0,-2,0,0,-2.1,M186,PID PDGFRB PATHWAY,M10001001,3,0
1,0,0,1,1,0,0,0,-4.4,0,0,-2.9,-2.8,0,0,0,GO:0045862,positive regulation of proteolysis,M10011000,3,0
0,0,0,1,1,0,0,1,0,0,0,-3.2,-2.2,0,0,-2.3,GO:0006606,protein import into nucleus,M00011001,3,0
1,0,1,1,0,0,0,0,-4.1,0,-2.5,-2.6,0,0,0,0,GO:0071407,cellular response to organic cyclic compound,M10110000,3,0
1,1,0,0,0,0,1,0,-6.5,-2.8,0,0,0,0,-3.3,0,GO:0016042,lipid catabolic process,M11000010,3,0
1,1,0,0,0,0,1,0,-4.3,-3.7,0,0,0,0,-2.5,0,R-HSA-114608,Platelet degranulation,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.6,-2.5,-2.7,0,0,M128,PID TNF PATHWAY,M00011100,3,0
0,0,1,0,0,0,1,1,0,0,-3.1,0,0,0,-4.9,-8.6,GO:0048193,Golgi vesicle transport,M00100011,3,0
1,0,0,1,0,0,0,1,-4.9,0,0,-2.2,0,0,0,-3.4,GO:0048667,cell morphogenesis involved in neuron differentiation,M10010001,3,0
1,0,0,0,1,1,0,0,-2.6,0,0,0,-2.4,-2.9,0,0,GO:0050920,regulation of chemotaxis,M10001100,3,0
1,0,0,0,0,0,1,1,-2.1,0,0,0,0,0,-2.4,-2.1,GO:0035384,thioester biosynthetic process,M10000011,3,0
0,0,0,1,1,1,0,0,0,0,0,-3.4,-3.3,-3,0,0,GO:0060326,cell chemotaxis,M00011100,3,0
1,1,0,0,0,1,0,0,-2.5,-3.4,0,0,0,-2.1,0,0,GO:0009636,response to toxic substance,M11000100,3,0
0,0,0,0,1,1,1,0,0,0,0,0,-7.1,-3.5,-2.5,0,hsa05132,Salmonella infection,M00001110,3,0
1,1,0,0,1,0,0,0,-2.5,-6,0,0,-2.2,0,0,0,WP3896,Dengue 2 interactions with complement and coagulation cascades,M11001000,3,0
1,0,0,0,0,0,1,1,-2.6,0,0,0,0,0,-3.6,-3.7,GO:0009117,nucleotide metabolic process,M10000011,3,0
1,0,0,1,1,0,0,0,-2.1,0,0,-4.5,-7.3,0,0,0,GO:2001233,regulation of apoptotic signaling pathway,M10011000,3,0
1,0,0,0,1,1,0,0,-2.3,0,0,0,-6.8,-6.6,0,0,GO:0050865,regulation of cell activation,M10001100,3,0
1,0,0,0,1,0,1,0,-3.2,0,0,0,-2.6,0,-2.1,0,GO:0001503,ossification,M10001010,3,0
1,0,0,0,0,0,1,1,-2.3,0,0,0,0,0,-2.3,-2.9,GO:0009165,nucleotide biosynthetic process,M10000011,3,0
1,0,0,0,1,1,0,0,-2.2,0,0,0,-7.5,-2.1,0,0,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,M10001100,3,0
1,0,0,0,1,0,1,0,-4.4,0,0,0,-2.7,0,-3,0,M5939,HALLMARK P53 PATHWAY,M10001010,3,0
1,0,1,0,0,0,1,0,-2.5,0,-2.1,0,0,0,-3.2,0,GO:0008654,phospholipid biosynthetic process,M10100010,3,0
1,0,1,0,0,0,1,0,-4.8,0,-4.3,0,0,0,-2.3,0,M5942,HALLMARK UV RESPONSE DN,M10100010,3,0
0,1,0,0,1,1,0,0,0,-2,0,0,-2.7,-2.2,0,0,R-HSA-1474228,Degradation of the extracellular matrix,M01001100,3,0
1,0,0,0,0,1,1,0,-2.4,0,0,0,0,-2.7,-2.1,0,GO:0080171,lytic vacuole organization,M10000110,3,0
1,1,0,0,1,0,0,0,-3.6,-11,0,0,-2.9,0,0,0,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),M11001000,3,0
1,1,0,0,0,0,1,0,-3.7,-2.6,0,0,0,0,-4.5,0,M5934,HALLMARK XENOBIOTIC METABOLISM,M11000010,3,0
1,0,0,0,0,1,1,0,-2.8,0,0,0,0,-2.2,-3.5,0,GO:1901654,response to ketone,M10000110,3,0
0,1,0,0,1,1,0,0,0,-2.1,0,0,-3.6,-2.9,0,0,WP15,Selenium micronutrient network,M01001100,3,0
1,1,0,0,0,0,1,0,-2.7,-2.1,0,0,0,0,-5,0,GO:0016125,sterol metabolic process,M11000010,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.8,-5.6,-2.4,0,0,GO:0045089,positive regulation of innate immune response,M00011100,3,0
1,0,0,0,0,0,1,1,-2.1,0,0,0,0,0,-2.4,-2.1,GO:0071616,acyl-CoA biosynthetic process,M10000011,3,0
1,0,0,0,1,0,0,1,-4.2,0,0,0,-3.3,0,0,-2.9,GO:0030097,hemopoiesis,M10001001,3,0
1,0,1,0,0,0,0,1,-2.1,0,-3.4,0,0,0,0,-2.2,GO:0050808,synapse organization,M10100001,3,0
0,1,1,0,0,0,1,0,0,-2.1,-2,0,0,0,-4.2,0,GO:0046889,positive regulation of lipid biosynthetic process,M01100010,3,0
1,1,0,0,0,0,1,0,-4.5,-2.6,0,0,0,0,-3,0,GO:0044242,cellular lipid catabolic process,M11000010,3,0
1,1,0,0,0,0,1,0,-3,-4.8,0,0,0,0,-2.3,0,R-HSA-196854,Metabolism of vitamins and cofactors,M11000010,3,0
1,0,0,1,0,0,1,0,-5.4,0,0,-3.1,0,0,-3.1,0,GO:1901653,cellular response to peptide,M10010010,3,0
0,0,0,0,1,1,0,1,0,0,0,0,-15,-2.1,0,-4.6,R-HSA-1280218,Adaptive Immune System,M00001101,3,0
0,1,0,0,0,0,1,1,0,-2.5,0,0,0,0,-2.7,-2.4,R-HSA-5694530,Cargo concentration in the ER,M01000011,3,0
1,1,0,0,1,0,0,0,-2.3,-3.2,0,0,-2.7,0,0,0,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M11001000,3,0
0,0,0,1,1,1,0,0,0,0,0,-2.4,-7.4,-2.1,0,0,R-HSA-195721,Signaling by WNT,M00011100,3,0
1,0,0,0,0,1,1,0,-2.4,0,0,0,0,-2.7,-2.1,0,GO:0007040,lysosome organization,M10000110,3,0
1,1,0,0,0,0,0,1,-4.7,-4.2,0,0,0,0,0,-3.3,GO:0030324,lung development,M11000001,3,0
1,0,0,0,0,0,1,1,-4.2,0,0,0,0,0,-3.9,-2.5,M5908,HALLMARK ANDROGEN RESPONSE,M10000011,3,0
1,0,0,0,0,0,1,1,-2.3,0,0,0,0,0,-2.5,-2.8,GO:0009150,purine ribonucleotide metabolic process,M10000011,3,0
1,0,0,0,1,1,0,0,-3.4,0,0,0,-4.2,-5.1,0,0,GO:0043410,positive regulation of MAPK cascade,M10001100,3,0
1,0,0,1,1,0,0,0,-4.9,0,0,-2.3,-2.3,0,0,0,GO:1902905,positive regulation of supramolecular fiber organization,M10011000,3,0
1,0,1,0,0,0,1,0,-4.9,0,-2.6,0,0,0,-5.2,0,GO:0090407,organophosphate biosynthetic process,M10100010,3,0
0,0,1,0,1,1,0,0,0,0,-2.6,0,-8.2,-2.4,0,0,R-HSA-69275,G2/M Transition,M00101100,3,0
1,0,0,0,0,0,1,1,-2.5,0,0,0,0,0,-4.1,-5.7,GO:0055086,nucleobase-containing small molecule metabolic process,M10000011,3,0
1,1,0,0,0,0,1,0,-2.4,-6.4,0,0,0,0,-5.9,0,GO:0009611,response to wounding,M11000010,3,0
1,0,0,1,1,0,0,0,-2.4,0,0,-5.6,-2.7,0,0,0,GO:0031400,negative regulation of protein modification process,M10011000,3,0
1,0,1,0,1,0,0,0,-2.8,0,-3.2,0,-8.6,0,0,0,R-HSA-1257604,PIP3 activates AKT signaling,M10101000,3,0
0,1,0,0,1,1,0,0,0,-2.2,0,0,-9.6,-3.4,0,0,GO:0009617,response to bacterium,M01001100,3,0
1,0,0,1,0,0,1,0,-2.8,0,0,-2,0,0,-2.2,0,R-HSA-1483257,Phospholipid metabolism,M10010010,3,0
1,0,0,1,0,0,1,0,-3.7,0,0,-2.4,0,0,-3.1,0,GO:0071375,cellular response to peptide hormone stimulus,M10010010,3,0
0,1,0,0,0,0,1,0,0,-4.3,0,0,0,0,-2.2,0,GO:0006873,intracellular monoatomic ion homeostasis,M01000010,2,0
1,0,0,0,1,0,0,0,-3.2,0,0,0,-2.7,0,0,0,WP2828,Bladder cancer,M10001000,2,0
1,0,0,0,0,0,1,0,-2.3,0,0,0,0,0,-2.3,0,GO:0099177,regulation of trans-synaptic signaling,M10000010,2,0
1,0,0,1,0,0,0,0,-2.2,0,0,-4.1,0,0,0,0,GO:0001570,vasculogenesis,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-6,0,0,GO:0050863,regulation of T cell activation,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.3,0,0,-2.4,hsa04218,Cellular senescence,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3,0,0,-2.4,M153,PID P75 NTR PATHWAY,M00001001,2,0
1,0,1,0,0,0,0,0,-2.5,0,-2.5,0,0,0,0,0,hsa05410,Hypertrophic cardiomyopathy,M10100000,2,0
1,0,0,0,1,0,0,0,-3.1,0,0,0,-2.1,0,0,0,GO:0034765,regulation of monoatomic ion transmembrane transport,M10001000,2,0
1,0,0,1,0,0,0,0,-2.1,0,0,-2.4,0,0,0,0,GO:0050673,epithelial cell proliferation,M10010000,2,0
0,1,0,0,0,0,1,0,0,-3.9,0,0,0,0,-2.1,0,GO:0120009,intermembrane lipid transfer,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.6,-2.3,0,0,GO:0045621,positive regulation of lymphocyte differentiation,M00001100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-3,0,R-HSA-9694635,Translation of Structural Proteins,M00001010,2,0
1,0,1,0,0,0,0,0,-3,0,-2.7,0,0,0,0,0,GO:0035150,regulation of tube size,M10100000,2,0
1,0,0,0,0,0,1,0,-3.5,0,0,0,0,0,-3.3,0,GO:0006644,phospholipid metabolic process,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.1,-4.8,0,0,GO:0001819,positive regulation of cytokine production,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.8,0,0,-2.8,hsa05166,Human T-cell leukemia virus 1 infection,M00001001,2,0
1,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,-2.3,GO:0048588,developmental cell growth,M10000001,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.4,M5891,HALLMARK HYPOXIA,M00010001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-4.6,0,0,hsa05321,Inflammatory bowel disease,M00001100,2,0
0,0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.6,0,hsa04152,AMPK signaling pathway,M00100010,2,0
1,0,0,0,0,0,1,0,-3.9,0,0,0,0,0,-2.4,0,GO:0048638,regulation of developmental growth,M10000010,2,0
1,0,0,0,0,0,0,1,-3.4,0,0,0,0,0,0,-3,GO:0061564,axon development,M10000001,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-3.1,0,0,0,0,GO:0060562,epithelial tube morphogenesis,M00110000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.6,-12,0,0,0,hsa05163,Human cytomegalovirus infection,M00011000,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-2.6,0,0,0,0,GO:0048704,embryonic skeletal system morphogenesis,M00110000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.4,0,0,0,R-HSA-9658195,Leishmania infection,M00011000,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-2.7,0,0,0,WP306,Focal adhesion,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-3.2,0,0,WP5088,Prostaglandin signaling,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-2.8,0,0,GO:2000403,positive regulation of lymphocyte migration,M00010100,2,0
1,0,0,1,0,0,0,0,-4,0,0,-2.8,0,0,0,0,GO:0110053,regulation of actin filament organization,M10010000,2,0
1,0,1,0,0,0,0,0,-5.6,0,-4.1,0,0,0,0,0,hsa04360,Axon guidance,M10100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.3,GO:0097193,intrinsic apoptotic signaling pathway,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-12,0,0,-5.2,R-HSA-983169,Class I MHC mediated antigen processing & presentation,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-5.4,0,0,hsa04060,Cytokine-cytokine receptor interaction,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-4.5,0,0,GO:1902624,positive regulation of neutrophil migration,M00001100,2,0
1,0,0,0,0,0,1,0,-6.8,0,0,0,0,0,-3.3,0,hsa04146,Peroxisome,M10000010,2,0
0,1,0,0,0,0,0,1,0,-2.2,0,0,0,0,0,-2.5,GO:0001822,kidney development,M01000001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-5,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",M00001001,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-4.1,0,0,0,M121,PID MTOR 4PATHWAY,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-2.7,0,0,WP75,Toll like receptor signaling pathway,M00001100,2,0
0,0,0,1,0,0,1,0,0,0,0,-2.7,0,0,-3.6,0,GO:0042594,response to starvation,M00010010,2,0
0,0,0,1,0,0,0,1,0,0,0,-4.9,0,0,0,-3.6,GO:0043009,chordate embryonic development,M00010001,2,0
0,1,0,0,1,0,0,0,0,-2.7,0,0,-4.5,0,0,0,GO:0052547,regulation of peptidase activity,M01001000,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-3.1,0,0,0,M15,PID LYSOPHOSPHOLIPID PATHWAY,M10001000,2,0
0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-2,0,0,R-HSA-380287,Centrosome maturation,M00100100,2,0
0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.6,0,0,GO:0048232,male gamete generation,M01000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.1,-3.1,0,0,GO:0032103,positive regulation of response to external stimulus,M00001100,2,0
0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.2,0,0,0,GO:1905954,positive regulation of lipid localization,M01001000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-10,0,-2.2,0,R-HSA-8878159,Transcriptional regulation by RUNX3,M00001010,2,0
1,0,1,0,0,0,0,0,-2.3,0,-2.8,0,0,0,0,0,GO:0090068,positive regulation of cell cycle process,M10100000,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.9,0,GO:0006643,membrane lipid metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-2.7,0,0,GO:0050727,regulation of inflammatory response,M00001100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-2.9,hsa00520,Amino sugar and nucleotide sugar metabolism,M00010001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.6,-4,0,0,GO:0051607,defense response to virus,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-3.9,0,0,GO:0030595,leukocyte chemotaxis,M00001100,2,0
1,0,0,0,0,0,1,0,-2.2,0,0,0,0,0,-6.5,0,GO:0006694,steroid biosynthetic process,M10000010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-4.4,0,-2.2,0,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M00001010,2,0
1,0,0,0,0,0,0,1,-3.5,0,0,0,0,0,0,-2.1,GO:0006091,generation of precursor metabolites and energy,M10000001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.9,0,0,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-3.5,-3.6,0,0,0,0,GO:0060606,tube closure,M00110000,2,0
0,1,0,0,0,0,1,0,0,-5.3,0,0,0,0,-3.3,0,GO:0050878,regulation of body fluid levels,M01000010,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2,0,-2.4,GO:0030902,hindbrain development,M00000101,2,0
0,0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-4.7,R-HSA-1500931,Cell-Cell communication,M00100001,2,0
1,0,1,0,0,0,0,0,-2.8,0,-2.1,0,0,0,0,0,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,M10100000,2,0
0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.9,0,0,GO:0072337,modified amino acid transport,M01000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.1,0,0,WP5224,2q37 copy number variation syndrome,M00001100,2,0
0,1,0,0,0,1,0,0,0,-4.7,0,0,0,-3.6,0,0,GO:0015711,organic anion transport,M01000100,2,0
0,0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.1,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,M00100001,2,0
1,0,0,1,0,0,0,0,-2.1,0,0,-2.3,0,0,0,0,GO:0060627,regulation of vesicle-mediated transport,M10010000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.8,0,0,-4.3,R-HSA-8856688,Golgi-to-ER retrograde transport,M00001001,2,0
1,0,0,0,1,0,0,0,-3.5,0,0,0,-2.3,0,0,0,GO:0043409,negative regulation of MAPK cascade,M10001000,2,0
0,0,1,0,0,0,0,1,0,0,-2.4,0,0,0,0,-4.1,M71,PID ILK PATHWAY,M00100001,2,0
1,0,0,0,1,0,0,0,-3.5,0,0,0,-2.9,0,0,0,WP244,Alpha 6 beta 4 signaling pathway,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-2.7,0,0,GO:0051251,positive regulation of lymphocyte activation,M00001100,2,0
1,1,0,0,0,0,0,0,-2.4,-3.4,0,0,0,0,0,0,GO:0009749,response to glucose,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-2.4,GO:0019082,viral protein processing,M00001001,2,0
1,0,0,0,0,0,0,1,-4.7,0,0,0,0,0,0,-2.2,GO:0097485,neuron projection guidance,M10000001,2,0
1,0,1,0,0,0,0,0,-2.4,0,-2.6,0,0,0,0,0,WP3651,Pathways affected in adenoid cystic carcinoma,M10100000,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-3.7,0,GO:1903076,regulation of protein localization to plasma membrane,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-3.6,0,-2.1,0,0,0,GO:1900024,regulation of substrate adhesion-dependent cell spreading,M00101000,2,0
0,1,0,0,0,1,0,0,0,-3.9,0,0,0,-3.6,0,0,GO:0015849,organic acid transport,M01000100,2,0
0,1,0,0,0,0,1,0,0,-4.4,0,0,0,0,-2.2,0,GO:0030003,intracellular monoatomic cation homeostasis,M01000010,2,0
1,0,1,0,0,0,0,0,-2.3,0,-3,0,0,0,0,0,WP2263,Androgen receptor network in prostate cancer,M10100000,2,0
1,1,0,0,0,0,0,0,-3.2,-3.3,0,0,0,0,0,0,WP4153,Degradation pathway of sphingolipids including diseases,M11000000,2,0
1,0,0,0,0,0,0,1,-2.4,0,0,0,0,0,0,-2.4,M19358,BIOCARTA MET PATHWAY,M10000001,2,0
0,0,1,1,0,0,0,0,0,0,-3.1,-4.4,0,0,0,0,GO:0001841,neural tube formation,M00110000,2,0
1,1,0,0,0,0,0,0,-2.8,-7,0,0,0,0,0,0,GO:0009410,response to xenobiotic stimulus,M11000000,2,0
1,1,0,0,0,0,0,0,-2.4,-2.5,0,0,0,0,0,0,GO:0038127,ERBB signaling pathway,M11000000,2,0
1,1,0,0,0,0,0,0,-4,-2.7,0,0,0,0,0,0,GO:0032535,regulation of cellular component size,M11000000,2,0
0,1,0,0,0,0,1,0,0,-3.7,0,0,0,0,-4.2,0,GO:0007596,blood coagulation,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.9,-5.6,0,0,0,M12705,SIG CD40PATHWAYMAP,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-2.5,0,-2.4,0,0,0,R-HSA-193704,p75 NTR receptor-mediated signalling,M00101000,2,0
1,0,1,0,0,0,0,0,-2.1,0,-4.7,0,0,0,0,0,WP4564,Neural crest cell migration during development,M10100000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-2.4,GO:0021549,cerebellum development,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.8,0,0,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,M00001100,2,0
1,0,0,0,0,0,1,0,-2.9,0,0,0,0,0,-2.8,0,GO:0010976,positive regulation of neuron projection development,M10000010,2,0
1,0,0,0,0,0,1,0,-3,0,0,0,0,0,-2.3,0,GO:0046474,glycerophospholipid biosynthetic process,M10000010,2,0
0,1,0,0,0,0,1,0,0,-6.3,0,0,0,0,-2.1,0,R-HSA-2187338,Visual phototransduction,M01000010,2,0
0,1,0,0,0,1,0,0,0,-3.1,0,0,0,-4,0,0,GO:0022617,extracellular matrix disassembly,M01000100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-4.4,GO:0072594,establishment of protein localization to organelle,M00010001,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-2.9,0,0,0,WP4481,Resistin as a regulator of inflammation,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-2.5,0,0,WP2059,Alzheimer 39 s disease and miRNA effects,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-7.7,0,0,R-HSA-913531,Interferon Signaling,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.5,-2.1,0,0,hsa05133,Pertussis,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5,-5,GO:0006486,protein glycosylation,M00000011,2,0
0,0,1,0,0,0,1,0,0,0,-2.9,0,0,0,-5.4,0,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),M00100010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.4,-4.1,0,0,0,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M00011000,2,0
